horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec
5,mp_neg_x_wh2m,0.4452104841551043,-0.4626500261356857,1.3530709944458943,0.5519399996541909,0.013235133230008179,0.0058924200731892504,-0.006123234734772566,0.01790807488115107,2376,driscoll_kraay,cumulative,twfe_directional_dummies
6,mp_neg_x_wh2m,1.0735159550653894,-1.0735802120972728,3.2206121222280517,1.305341783598115,0.013235133230008179,0.014208126689829903,-0.014208977140207845,0.04262523051986765,2349,driscoll_kraay,cumulative,twfe_directional_dummies
7,mp_neg_x_wh2m,2.0156987421690182,0.20249245310712682,3.8289050312309096,1.1023511511005635,0.013235133230008179,0.026678041404166863,0.002680014594944007,0.05067606821338971,2322,driscoll_kraay,cumulative,twfe_directional_dummies
8,mp_neg_x_wh2m,0.5270161525259996,-0.4521132134345238,1.5061455184865231,0.5952683873611393,0.013235133230008179,0.006975128993047917,-0.0059837786148530464,0.01993403660094888,2295,driscoll_kraay,cumulative,twfe_directional_dummies
9,mp_neg_x_wh2m,1.9555778552958305,0.41872662114004067,3.4924290894516203,0.9343392074370469,0.013235133230008179,0.02588233345649397,0.005541902617739598,0.046222764295248346,2268,driscoll_kraay,cumulative,twfe_directional_dummies
10,mp_neg_x_wh2m,2.828097426567929,1.132232850779739,4.523962002356119,1.0310124548475845,0.013235133230008179,0.03743024622806981,0.014985252627461816,0.05987523982867781,2241,driscoll_kraay,cumulative,twfe_directional_dummies
11,mp_neg_x_wh2m,-0.23566640990961324,-1.8225975194885333,1.3512646996693067,0.9647856098418292,0.013235133230008179,-0.003119076332991451,-0.024122320995113168,0.017884168329130264,2214,driscoll_kraay,cumulative,twfe_directional_dummies
12,mp_neg_x_wh2m,1.9425393824154717,0.4907447475984501,3.3943340172324934,0.8826284667698606,0.013235133230008179,0.025709767530806574,0.006495072116392223,0.04492446294522093,2187,driscoll_kraay,cumulative,twfe_directional_dummies
13,mp_neg_x_wh2m,1.4254258650065348,-0.48990209110814464,3.340753821121214,1.1644367162715248,0.013235133230008179,0.018865701232861142,-0.0064839194454758995,0.04421532191119818,2160,driscoll_kraay,cumulative,twfe_directional_dummies
14,mp_neg_x_wh2m,0.47059279794302655,-0.8993286690973662,1.8405142649834194,0.8328531150698005,0.013235133230008179,0.006228358377858275,-0.01190273475306958,0.024359451508786132,2133,driscoll_kraay,cumulative,twfe_directional_dummies
15,mp_neg_x_wh2m,1.2315473665818517,-0.3660956996948881,2.8291904328585913,0.9712980170994115,0.013235133230008179,0.01629969347577653,-0.0048453253603949085,0.037444712311947966,2106,driscoll_kraay,cumulative,twfe_directional_dummies
16,mp_neg_x_wh2m,2.0009933835414944,0.17769097978462645,3.8242957872983623,1.1084891530051393,0.013235133230008179,0.026483414023536534,0.002351763791220221,0.05061506425585285,2079,driscoll_kraay,cumulative,twfe_directional_dummies
17,mp_neg_x_wh2m,0.720872551112699,0.09841598357048331,1.3433291186549146,0.37842672280563966,0.013235133230008179,0.009540844255832452,0.0013025486545176427,0.01777913985714726,2052,driscoll_kraay,cumulative,twfe_directional_dummies
18,mp_neg_x_wh2m,1.4399120285470457,-0.2034720774479406,3.083296134542032,0.9991065946948673,0.013235133230008179,0.01905742753731149,-0.0026929800536100363,0.040807835128233015,2025,driscoll_kraay,cumulative,twfe_directional_dummies
19,mp_neg_x_wh2m,1.628152422335305,0.4711129288572491,2.785191915813361,0.7034300648517172,0.013235133230008179,0.021548814228368306,0.0062352423798050565,0.036862386076931555,1998,driscoll_kraay,cumulative,twfe_directional_dummies
20,mp_neg_x_wh2m,1.3985737292404983,0.3492756378337434,2.4478718206472534,0.6379279433827171,0.013235133230008179,0.01851030963848738,0.004622709600725679,0.03239790967624909,1971,driscoll_kraay,cumulative,twfe_directional_dummies
21,mp_neg_x_wh2m,2.173987649237869,0.40065300011417193,3.9473222983615663,1.078110915200612,0.013235133230008179,0.028773016178055486,0.005302695835513548,0.05224333652059743,1944,driscoll_kraay,cumulative,twfe_directional_dummies
22,mp_neg_x_wh2m,2.18009771713057,1.3673750221728547,2.9928204120882853,0.49410031484928796,0.013235133230008179,0.028853883740659777,0.01809739059384312,0.039610376887476435,1917,driscoll_kraay,cumulative,twfe_directional_dummies
23,mp_neg_x_wh2m,2.67051900556455,1.4249662213167078,3.916071789812392,0.7572423246902018,0.013235133230008179,0.03534467483191577,0.01885961778738795,0.051829731876443595,1890,driscoll_kraay,cumulative,twfe_directional_dummies
