UF,ref_month_yyyymm,mean_income,n_obs,total_weight,uf_code,year,month,mean_income_sa,mean_income_trend
51,201204,3221.60883844775,2117,1455841.96022195,51,2012,4,3129.74991198343,3135.45969866841
51,201205,3257.76008551803,2178,1519908.87181483,51,2012,5,3169.66940425025,3143.0659129382
51,201206,2870.40320691214,1946,1367146.79009138,51,2012,6,3042.52777139967,3150.67212720799
51,201207,3197.961586792,2039,1430422.0425101,51,2012,7,3060.03479992727,3158.27834147777
51,201208,3372.9367312738,2127,1488564.10770366,51,2012,8,3313.71063095584,3167.29491559114
51,201209,2930.22278056642,1965,1412085.3934562,51,2012,9,3106.34632819083,3176.31148970451
51,201210,3292.03667620265,2108,1465110.62488743,51,2012,10,3170.5117855718,3185.32806381787
51,201211,3292.74307243385,2049,1464268.40187242,51,2012,11,3239.46448657723,3194.87375420959
51,201212,2808.38019042038,1896,1430038.27523465,51,2012,12,2999.74271827371,3204.41944460131
51,201301,3520.72491099476,2111,1448484.40478436,51,2013,1,3434.71616121607,3213.96513499303
51,201302,3447.5176027904,2109,1464533.48686945,51,2013,2,3408.33656310975,3218.63843764195
51,201303,2886.18267717211,2079,1461568.02458782,51,2013,3,3019.75396825746,3223.31174029087
51,201304,3491.27780833403,2200,1469080.21908103,51,2013,4,3404.00985535509,3227.98504293979
51,201305,3395.70572459953,2217,1527555.40038286,51,2013,5,3310.28636862634,3228.20844088562
51,201306,2883.34885630999,2116,1491442.0796992,51,2013,6,3052.90953857542,3228.43183883144
51,201307,3467.53202463294,2260,1524021.23330456,51,2013,7,3332.38837590264,3228.65523677727
51,201308,3203.29944483174,2231,1532435.64137275,51,2013,8,3143.26527281571,3225.69383930544
51,201309,2898.03208289138,2208,1514831.55252839,51,2013,9,3070.51142386165,3222.73244183362
51,201310,3542.16448662951,2236,1529708.33292562,51,2013,10,3423.55571203636,3219.77104436179
51,201311,3303.10691539061,2217,1564223.23075907,51,2013,11,3247.54301007707,3224.00422007229
51,201312,2910.86266096379,2052,1464112.59139101,51,2013,12,3097.39106611146,3228.23739578279
51,201401,3292.131800728,2161,1470699.28139485,51,2014,1,3209.90296276972,3232.47057149329
51,201402,3241.60944944642,2186,1556012.42927827,51,2014,2,3202.91008600005,3238.77707032455
51,201403,3014.87309315928,2103,1588480.4925311,51,2014,3,3144.87802308147,3245.08356915582
51,201404,3506.82093957359,2189,1498512.20327318,51,2014,4,3424.11383186838,3251.39006798708
51,201405,3428.49801714145,2250,1531843.52039132,51,2014,5,3345.68628227343,3253.02318644542
51,201406,3037.70432232237,2223,1630782.37040751,51,2014,6,3204.60153619849,3254.65630490376
51,201407,3512.54152001272,2254,1497754.69704886,51,2014,7,3380.04554127182,3256.28942336209
51,201408,3366.20489384118,2269,1519736.22889395,51,2014,8,3305.19552154106,3253.73650028627
51,201409,3069.0420804828,2294,1642179.56941127,51,2014,9,3237.67842577191,3251.18357721045
51,201410,3425.58680222965,2218,1494296.84197019,51,2014,10,3309.68028845465,3248.63065413464
51,201411,3262.85887057661,2174,1470544.73370885,51,2014,11,3204.78072439406,3239.79097094666
51,201412,3003.87949604966,2205,1618419.57722817,51,2014,12,3185.35580757525,3230.95128775868
51,201501,3260.21557337075,2202,1480720.47811292,51,2015,1,3185.61945786782,3222.11160457071
51,201502,3261.10494045525,2254,1574275.44290371,51,2015,2,3223.38509995121,3209.34361886521
51,201503,3035.04751925417,2145,1507729.96363425,51,2015,3,3159.23444984938,3196.5756331597
51,201504,3287.63558389406,2224,1528911.62343553,51,2015,4,3211.94353105406,3183.8076474542
51,201505,3285.46337502395,2178,1491970.7979766,51,2015,5,3206.42904196085,3168.95156848444
51,201506,3090.14072459936,2114,1462829.30328038,51,2015,6,3251.74652180869,3154.09548951469
51,201507,3323.92497509448,2206,1518475.91392463,51,2015,7,3194.30672987791,3139.23941054493
51,201508,3125.87148422276,2174,1506910.61013193,51,2015,8,3064.74772077978,3126.25797293083
51,201509,2951.55046768261,2057,1418179.10143681,51,2015,9,3113.74091104108,3113.27653531672
51,201510,3250.38147967774,2162,1546817.80672047,51,2015,10,3138.6956114309,3100.29509770262
51,201511,2948.86424959795,2118,1559770.75177749,51,2015,11,2888.01334481864,3089.82905165298
51,201512,2880.74083185859,1959,1462883.62280275,51,2015,12,3054.00100978892,3079.36300560335
51,201601,3108.63189986752,2043,1512153.90189623,51,2016,1,3041.88641052746,3068.89695955371
51,201602,2927.83957952375,2010,1503056.19949888,51,2016,2,2891.22935881079,3062.09186237272
51,201603,3047.83661951012,1913,1390657.22337829,51,2016,3,3166.24784076834,3055.28676519172
51,201604,3095.6154968252,2083,1588676.38934386,51,2016,4,3026.82780807751,3048.48166801073
51,201605,3143.66470515349,2102,1459062.84674293,51,2016,5,3068.14410235949,3050.47485840911
51,201606,2969.5789099632,2024,1432106.78011415,51,2016,6,3125.43316562895,3052.46804880749
51,201607,3225.07446948502,2045,1568950.81763659,51,2016,7,3097.67737957499,3054.46123920587
51,201608,2869.61832652066,2005,1423575.25835491,51,2016,8,2807.51414157468,3061.54961246547
51,201609,2852.97635431638,2066,1449147.43175538,51,2016,9,3007.64541324173,3068.63798572506
51,201610,3166.93203976945,2074,1571696.42465606,51,2016,10,3058.22220757268,3075.72635898465
51,201611,2782.48685375577,2082,1473066.00679244,51,2016,11,2717.44945392604,3083.6973087527
51,201612,2891.82498812844,2048,1450809.46392683,51,2016,12,3055.37200232548,3091.66825852075
51,201701,3185.21252061845,2044,1512090.33888432,51,2017,1,3137.47667893439,3099.6392082888
51,201702,3124.77335344433,2036,1442786.81187843,51,2017,2,3092.97856599091,3112.69412255825
51,201703,3106.75851663416,2052,1448535.49615487,51,2017,3,3202.64492494282,3125.74903682771
51,201704,3212.40563948114,2110,1579208.26471757,51,2017,4,3165.35155953483,3138.80395109716
51,201705,3063.84857044941,2110,1499964.84281081,51,2017,5,3006.06148750153,3154.51549746875
51,201706,3084.42442957865,2054,1502709.3372213,51,2017,6,3222.36851152116,3170.22704384035
51,201707,3358.95382795111,2157,1618228.82365525,51,2017,7,3242.61964072676,3185.93859021195
51,201708,3164.63896239345,2097,1562727.36645427,51,2017,8,3100.11190546317,3201.23525195343
51,201709,3158.76804135206,2071,1538764.72373182,51,2017,9,3293.38208090854,3216.53191369492
51,201710,3027.22133450114,2179,1622511.38331421,51,2017,10,2934.54464565497,3231.82857543641
51,201711,3237.7452419954,2200,1640966.58415588,51,2017,11,3163.13571836621,3239.25878554751
51,201712,3211.46388816359,2003,1556270.35303715,51,2017,12,3351.12213020204,3246.6889956586
51,201801,3300.3438519459,2061,1551861.24504142,51,2018,1,3272.26853630662,3254.1192057697
51,201802,3390.37715624916,2126,1603633.47163657,51,2018,2,3364.13411515044,3258.6933708808
51,201803,3393.28963243762,2002,1576322.66078137,51,2018,3,3467.47297559828,3263.2675359919
51,201804,3359.18866865002,2007,1581345.81237837,51,2018,4,3334.70920865366,3267.841701103
51,201805,3129.59288977666,2096,1570808.1466983,51,2018,5,3090.39960117055,3267.6145207213
51,201806,3092.44434979032,2083,1658245.02224015,51,2018,6,3213.32798896011,3267.38734033959
51,201807,3241.30544257781,2069,1672013.02637151,51,2018,7,3136.87334544456,3267.16015995788
51,201808,3460.57553142709,2261,1638769.12503981,51,2018,8,3394.44561128193,3257.3461975593
51,201809,3109.41733736051,2188,1625736.3449875,51,2018,9,3224.77718768154,3247.53223516072
51,201810,3370.84001169842,2138,1721925.6240566,51,2018,10,3294.97724430781,3237.71827276214
51,201811,3316.68028976512,2181,1631607.17364518,51,2018,11,3233.25936841299,3227.14373497115
51,201812,3142.08475643496,2092,1638519.11417552,51,2018,12,3258.59262399926,3216.56919718015
51,201901,3438.55060306732,2081,1682065.98117182,51,2019,1,3427.8245771978,3205.99465938915
51,201902,3195.76225931199,2164,1602562.00563253,51,2019,2,3168.65834587769,3197.04206100343
51,201903,3061.3260968147,2119,1650447.76499561,51,2019,3,3125.13140144917,3188.08946261771
51,201904,3115.73787461953,2158,1720916.87772478,51,2019,4,3115.22203928113,3179.13686423199
51,201905,3648.75326302887,2214,1669861.61910102,51,2019,5,3608.41506078822,3170.55394348816
51,201906,3000.82190621744,2172,1683366.84017993,51,2019,6,3114.26618606866,3161.97102274433
51,201907,3093.295923013,2185,1756983.2545513,51,2019,7,2996.21475518269,3153.38810200049
51,201908,3339.57919645868,2132,1689916.12204132,51,2019,8,3269.66203066582,3151.68600500306
51,201909,3073.9656101505,2106,1646945.26731975,51,2019,9,3177.79219484177,3149.98390800562
51,201910,3081.80237206702,2094,1725792.33294188,51,2019,10,3018.77625600605,3148.28181100819
51,201911,3391.60464260071,2107,1755975.95100593,51,2019,11,3299.85005702458,3155.66588629941
51,201912,3051.26419057481,1963,1657339.14033317,51,2019,12,3153.41562708866,3163.04996159063
51,202001,3065.90317658564,2233,1713661.39872327,51,2020,1,3072.2504620927,3170.43403688184
51,202002,3516.51205412644,2151,1757958.30807322,51,2020,2,3488.31851397593,3176.29447264313
51,202003,2963.6923102044,1384,1571971.19043264,51,2020,3,3016.9380459446,3182.15490840443
51,202004,3189.38251619388,1438,1657846.97642066,51,2020,4,3212.78086899719,3188.01534416572
51,202005,3492.54422548987,1418,1692601.55088399,51,2020,5,3451.14376695029,3187.45336587166
51,202006,3047.3121928931,1152,1473052.51581975,51,2020,6,3153.5869782362,3186.89138757761
51,202007,3334.32220976944,1354,1534909.28803154,51,2020,7,3245.04904352738,3186.32940928355
51,202008,3570.02894995397,1336,1692255.90330414,51,2020,8,3496.98888873552,3175.60185978396
51,202009,3046.83151505424,1257,1568375.75759498,51,2020,9,3139.99646227464,3164.87431028438
51,202010,3351.70314804082,1229,1541141.80064573,51,2020,10,3302.55021983355,3154.14676078479
51,202011,3301.77404870946,1322,1743175.30795968,51,2020,11,3202.88724379857,3132.6459301983
51,202012,3006.62001070956,1235,1581221.04976358,51,2020,12,3095.68459420375,3111.14509961181
51,202101,3037.0038574474,1113,1465687.59424099,51,2021,1,3046.3861052563,3089.64426902532
51,202102,3498.51972656813,1105,1673387.90796848,51,2021,2,3466.91490885875,3072.92100740235
51,202103,2974.02633416567,1049,1622980.16998843,51,2021,3,3031.87317602032,3056.19774577938
51,202104,2831.63770502672,1044,1479788.03447704,51,2021,4,2866.25545437484,3039.4744841564
51,202105,3504.89035994069,1050,1686598.30716919,51,2021,5,3454.38957282808,3032.34441538086
51,202106,2922.63395462854,1550,1681521.06070127,51,2021,6,3030.84665342415,3025.21434660531
51,202107,2829.29520281056,1443,1597319.56592426,51,2021,7,2736.46771103416,3018.08427782977
51,202108,2980.63119271212,1564,1719648.54329879,51,2021,8,2912.07867071569,3028.50931921919
51,202109,3050.29208490524,1805,1809382.77694013,51,2021,9,3140.68773607015,3038.93436060861
51,202110,2784.87972079537,1690,1671838.3075946,51,2021,10,2734.85422566983,3049.35940199803
51,202111,3176.08875769731,1641,1786330.03666478,51,2021,11,3080.10446203791,3078.72692784714
51,202112,3019.41815879176,1850,1768321.01633713,51,2021,12,3105.87048617383,3108.09445369624
51,202201,2883.52000599745,1733,1714744.99257587,51,2022,1,2895.24845969324,3137.46197954535
51,202202,3127.570850317,1626,1750484.80037277,51,2022,2,3091.82905216642,3172.9832356967
51,202203,3260.64578221038,1872,1741973.50162134,51,2022,3,3322.33108082977,3208.50449184805
51,202204,3200.18029160058,1857,1828660.83053528,51,2022,4,3245.29160141804,3244.0257479994
51,202205,3240.84666246002,1826,1874551.44850062,51,2022,5,3180.55652397317,3276.07610215251
51,202206,3301.77481102499,2026,1829377.32890986,51,2022,6,3411.30786157836,3308.12645630562
51,202207,3551.22266063112,1940,1803896.88411879,51,2022,7,3454.29474273209,3340.17681045874
51,202208,3512.50876500745,1858,1855531.48828316,51,2022,8,3447.97590418469,3365.37686119578
51,202209,3299.05026802889,1986,1842523.60451116,51,2022,9,3386.28696762989,3390.57691193282
51,202210,3487.25911288408,1906,1845153.92853077,51,2022,10,3436.03289607228,3415.77696266986
51,202211,3541.55416147451,1846,1858041.19868611,51,2022,11,3448.20572103909,3434.50051710052
51,202212,3430.39818559277,1884,1815722.59775408,51,2022,12,3514.00467682359,3453.22407153119
51,202301,3339.52385465942,1772,1750691.80730277,51,2023,1,3353.78177771983,3471.94762596185
51,202302,3417.81146365176,1813,1847727.71617551,51,2023,2,3381.36857761935,3486.78686691773
51,202303,3586.35813844771,2023,1886250.50335887,51,2023,3,3648.85906339301,3501.62610787361
51,202304,3281.39236785312,1859,1799515.70737549,51,2023,4,3331.59008270923,3516.46534882949
51,202305,3641.0425170962,1941,1837702.59184251,51,2023,5,3577.40658399686,3536.40786732714
51,202306,3606.80267169343,2089,1899367.75905241,51,2023,6,3715.80026892707,3556.35038582478
51,202307,3604.07500532693,2004,2002612.44022953,51,2023,7,3505.57773612742,3576.29290432242
51,202308,3606.28684016977,1987,1800064.86571892,51,2023,8,3543.12056178861,3598.58935872439
51,202309,3606.33492589867,2028,1879251.24080165,51,2023,9,3691.76755872421,3620.88581312636
51,202310,3480.0652823633,2068,2086597.16986344,51,2023,10,3428.82844778068,3643.18226752832
51,202311,3763.18831946595,2051,1880753.13607603,51,2023,11,3670.28010460288,3657.45183062541
51,202312,3639.71684256938,2050,1918047.88368347,51,2023,12,3721.83693235699,3671.7213937225
51,202401,3732.95971115115,1995,1955511.68609069,51,2024,1,3749.59746174438,3685.99095681958
51,202402,3920.91194820261,2120,1993120.19143754,51,2024,2,3883.6413441827,3693.68519785041
51,202403,3564.04493173162,2148,1931082.69780773,51,2024,3,3627.2578646233,3701.37943888123
51,202404,3817.07595357616,2151,1992141.5268884,51,2024,4,3872.28138842146,3709.07367991206
51,202405,3823.15944951624,2128,2079162.56093094,51,2024,5,3756.12397008503,3709.39872124279
51,202406,3507.48616336879,2146,1854549.43435654,51,2024,6,3615.91831052588,3709.72376257353
51,202407,3820.71743404836,2130,1942299.21121171,51,2024,7,3720.64457175409,3710.04880390426
51,202408,3825.20384716636,2105,2184545.66938305,51,2024,8,3763.41636809128,3704.20963238718
51,202409,3479.93928984306,2088,1873044.41121235,51,2024,9,3563.59853141642,3698.3704608701
51,202410,3786.92096171659,2074,2005799.62329909,51,2024,10,3735.71496533793,3692.53128935302
51,202411,3762.04276548272,2033,2153956.4026557,51,2024,11,3669.62701261827,3690.72948965622
51,202412,3558.4405386695,1930,1796920.80790952,51,2024,12,3639.13048010962,3688.92768995941
51,202501,3733.60535162868,2052,1918305.33924046,51,2025,1,3752.1939864843,3687.12589026261
51,202502,3741.37932383411,2009,2068857.1898964,51,2025,2,3703.70399522555,3691.50836100804
51,202503,3575.31088175313,1999,1832013.88132077,51,2025,3,3638.74689838003,3695.89083175347
51,202504,3481.39062249254,2138,2037020.39161425,51,2025,4,3540.16310397268,3700.2733024989
51,202505,3833.20172836609,1949,2056236.84123149,51,2025,5,3763.71001734255,3705.19250378703
51,202506,3573.56555074377,1998,1868988.17237454,51,2025,6,3681.34064205434,3710.11170507516
51,202507,3959.93037328543,2200,1951617.16533774,51,2025,7,3858.58997667191,3715.03090636329
51,202508,3624.39078467925,2157,2162016.04372478,51,2025,8,3563.7282680809,3720.52633722719
51,202509,3715.00339737638,2097,1965418.64605965,51,2025,9,3797.58641363517,3726.02176809109
51,202510,3844.33748492683,2273,2092289.25337238,51,2025,10,3793.33777658887,3731.51719895499
51,202511,3731.5658304414,2055,2151497.23753333,51,2025,11,3639.71935435077,3737.38857347795
51,202512,3693.9508272787,2013,1910700.14169178,51,2025,12,3773.61594477365,3743.25994800091
52,201201,2810.17511701572,2794,3013770.62788807,52,2012,1,2965.10197849482,2961.36694648605
52,201202,3179.37406703834,2304,2739373.72481603,52,2012,2,3036.64241651281,2967.78160700616
52,201203,2897.61048472991,2571,2971442.55602274,52,2012,3,2865.54607518924,2974.19626752627
52,201204,2952.78442692077,2882,3114179.49329219,52,2012,4,3085.40491329481,2980.61092804638
52,201205,2980.20580227224,2586,2976650.52583038,52,2012,5,2916.23479296026,2987.10166981207
52,201206,2924.33438853896,2653,2935595.10072842,52,2012,6,2919.64638388317,2993.59241157777
52,201207,2965.53945463905,2847,3085361.09418956,52,2012,7,3083.74402160252,3000.08315334347
52,201208,3142.62759719972,2579,2909603.87849313,52,2012,8,3014.44775193843,3006.65934470109
52,201209,3027.11329043334,2790,3032086.93797739,52,2012,9,2984.94888997159,3013.23553605872
52,201210,2899.0567870251,3027,3050906.60570318,52,2012,10,3036.2668860633,3019.81172741634
52,201211,3050.9782540772,2779,3004071.49141488,52,2012,11,2952.17761316551,3028.52943211697
52,201212,3101.54677266337,2808,2980990.03026249,52,2012,12,3071.84153981204,3037.2471368176
52,201301,3040.77245966146,2980,2949359.3842639,52,2013,1,3196.06791571821,3045.96484151823
52,201302,3066.52755452847,2802,3018917.13922005,52,2013,2,2923.14417669611,3057.20323688213
52,201303,3061.03395693343,2913,3068927.57929742,52,2013,3,3027.57203112305,3068.44163224602
52,201304,3014.6315142036,3012,3011842.90999963,52,2013,4,3149.96815236533,3079.68002760992
52,201305,3035.75602491347,2794,3041722.50987627,52,2013,5,2968.39063800824,3086.81913923121
52,201306,3131.80700970506,2801,2956388.23981474,52,2013,6,3124.8425398359,3093.9582508525
52,201307,2991.20170813998,3015,3158677.82870402,52,2013,7,3112.67392876129,3101.0973624738
52,201308,3295.54841238478,2704,3006794.17570385,52,2013,8,3167.94474552142,3105.59923256516
52,201309,3185.7747102337,2823,3057251.32802246,52,2013,9,3143.34057447897,3110.10110265653
52,201310,3066.0211577519,3138,3190528.67476924,52,2013,10,3205.25049972007,3114.60297274789
52,201311,3313.29723879864,2779,3073818.60910946,52,2013,11,3214.98944843446,3116.89346111476
52,201312,2994.30434690743,2856,3115400.33238777,52,2013,12,2963.24214961905,3119.18394948162
52,201401,2879.97153946063,3171,3172398.08565914,52,2014,1,3035.61893948981,3121.47443784849
52,201402,3171.11892728543,2885,3074586.53433798,52,2014,2,3027.06677437029,3119.50778974914
52,201403,3288.85590175018,2877,3022734.0497645,52,2014,3,3253.97901472345,3117.54114164979
52,201404,3017.02703603278,3160,3215736.5037931,52,2014,4,3155.06450627901,3115.57449355043
52,201405,3201.36814735076,2823,3017119.78344344,52,2014,5,3130.5951883925,3113.68004084488
52,201406,2907.59681367341,2828,3094715.40162206,52,2014,6,2898.34705357279,3111.78558813933
52,201407,3123.49691325049,3138,3202210.86315422,52,2014,7,3248.23233195322,3109.89113543378
52,201408,3251.74367022166,2843,3055473.82038291,52,2014,8,3124.71729970783,3105.00653448943
52,201409,3037.27270613664,2919,3185277.80556226,52,2014,9,2994.57552656852,3100.12193354508
52,201410,3138.48088807979,3176,3211909.11664936,52,2014,10,3279.74085911784,3095.23733260072
52,201411,3220.93405444385,2953,3166370.62054706,52,2014,11,3123.13519542738,3084.30300599982
52,201412,3033.32912279933,2919,3227360.58057826,52,2014,12,3000.92908699268,3073.36867939892
52,201501,2951.68669551909,3117,3135150.60977521,52,2015,1,3108.2835941983,3062.43435279802
52,201502,3292.10191250513,2887,3115425.36296141,52,2015,2,3147.75756981154,3048.88859934992
52,201503,2967.22208346492,2855,3167051.85322053,52,2015,3,2929.40633576647,3035.34284590183
52,201504,2940.40594032094,3160,3197383.02249974,52,2015,4,3083.17040062464,3021.79709245374
52,201505,2959.18927844922,2850,3106877.77973959,52,2015,5,2882.68675291502,3004.23684493442
52,201506,2989.28934015355,2860,3130883.81803435,52,2015,6,2976.34057766967,2986.6765974151
52,201507,2927.8916689317,3087,3140104.97136702,52,2015,7,3057.67603252119,2969.11634989578
52,201508,3060.31525974245,2879,3180381.59400636,52,2015,8,2933.74813267984,2953.84768266959
52,201509,3092.39588582805,2842,3205142.60568682,52,2015,9,3049.22798174556,2938.57901544339
52,201510,2738.54157942957,2979,3131090.14223504,52,2015,10,2882.94554636536,2923.31034821719
52,201511,2948.72202275346,2836,3187302.42971651,52,2015,11,2851.232133918,2914.74252493655
52,201512,2908.44062344658,2827,3239985.13782889,52,2015,12,2874.83858140597,2906.17470165591
52,201601,2668.73087349249,2950,3077731.6901022,52,2016,1,2826.229509881,2897.60687837527
52,201602,3011.77630061641,2798,3175763.51166324,52,2016,2,2867.09459914007,2894.43253174516
52,201603,2943.96224756514,2842,3171226.90368105,52,2016,3,2903.16506212713,2891.25818511506
52,201604,2620.91155121853,2976,3155483.67132168,52,2016,4,2768.37398400055,2888.08383848495
52,201605,2980.29572467944,2813,3302465.56629101,52,2016,5,2898.04817447887,2894.95099969324
52,201606,3015.92153850771,2819,3082283.83140518,52,2016,6,2999.27552099053,2901.81816090153
52,201607,2676.67913184852,2974,3129223.67001226,52,2016,7,2811.53139311516,2908.68532210982
52,201608,3112.54962714196,2772,3202379.12116206,52,2016,8,2986.46731997469,2921.52046700565
52,201609,2940.9235561266,2797,3035720.3744861,52,2016,9,2897.31712762762,2934.35561190147
52,201610,2662.14303281114,2946,3036627.22219138,52,2016,10,2809.71030009368,2947.1907567973
52,201611,3096.14384387112,2779,3265287.10407489,52,2016,11,2998.96933401678,2957.87092737375
52,201612,3077.33500494927,2754,3134693.69252747,52,2016,12,3042.50532202575,2968.5510979502
52,201701,2746.08642983101,2961,3006669.00418457,52,2017,1,2907.51467452829,2979.23126852665
52,201702,3189.95067064785,2754,3188274.96700266,52,2017,2,3040.63075860937,2987.66458779906
52,201703,3150.04855773759,2812,3095696.92784883,52,2017,3,3103.78220667968,2996.09790707147
52,201704,2798.12699573391,2986,3035247.19557098,52,2017,4,2959.93200843699,3004.53122634388
52,201705,3244.75029947759,2820,3342127.97557727,52,2017,5,3144.41347747396,3010.99332770414
52,201706,2970.11242523979,2867,3276773.76526839,52,2017,6,2943.10274200297,3017.4554290644
52,201707,2886.60317873345,3111,3185122.31448342,52,2017,7,3036.49930117605,3023.91753042466
52,201708,2999.28412870175,2849,3432475.5258297,52,2017,8,2875.24362035639,3023.28613219679
52,201709,3120.50593196181,2880,3365181.45425708,52,2017,9,3075.12613188084,3022.65473396893
52,201710,2893.26832304005,2988,3066395.84497599,52,2017,10,3052.83524517622,3022.02333574107
52,201711,3125.27425460043,2782,3351484.40408826,52,2017,11,3030.76692393786,3018.48971877756
52,201712,3124.57287053586,2847,3427344.87397383,52,2017,12,3081.97383042871,3014.95610181406
52,201801,2937.02253770214,2970,3085202.99491861,52,2018,1,3102.02872910413,3011.42248485055
52,201802,3136.06587710528,2697,3256095.42625385,52,2018,2,2981.80919801802,3007.45848037628
52,201803,2936.12961351255,2822,3367314.86398948,52,2018,3,2884.1486454655,3003.49447590201
52,201804,2842.86615385891,2869,3067285.0404726,52,2018,4,3018.8047291548,2999.53047142774
52,201805,3156.44164010837,2733,3301613.25407852,52,2018,5,3037.84296301445,2996.88528849731
52,201806,3007.69272830658,2785,3460445.3092638,52,2018,6,2970.1701845822,2994.24010556688
52,201807,2751.0806170895,2899,3128311.35956052,52,2018,7,2915.89479445947,2991.59492263644
52,201808,3085.71678778664,2820,3366075.35163686,52,2018,8,2963.61881453486,2992.77507382184
52,201809,2993.59091764489,2887,3443704.72887529,52,2018,9,2946.36502477384,2993.95522500724
52,201810,2821.139319584,2906,3164891.15834279,52,2018,10,2992.65587220324,2995.13537619263
52,201811,3131.28024404544,2799,3345363.17257345,52,2018,11,3039.4127650416,2995.60341040098
52,201812,3067.35228794757,2789,3502683.10490079,52,2018,12,3016.97653666105,2996.07144460932
52,201901,2860.66623352391,3007,3313286.27825535,52,2019,1,3010.18761796393,2996.53947881766
52,201902,3218.10445101543,2678,3131166.96850437,52,2019,2,3070.10267728367,2995.19931429527
52,201903,3117.16531201018,2820,3405054.79140573,52,2019,3,3083.93951305145,2993.85914977288
52,201904,2795.96851655086,2990,3284867.04710747,52,2019,4,2967.68404915068,2992.51898525048
52,201905,2964.1527915442,2720,3225765.22496567,52,2019,5,2835.39913710758,2989.71375779628
52,201906,3121.00967613437,2818,3383072.97343597,52,2019,6,3088.74497740941,2986.90853034208
52,201907,2803.56271237052,3114,3413542.77477112,52,2019,7,2967.45164696359,2984.10330288788
52,201908,2960.42254332385,2737,3284521.47500785,52,2019,8,2832.11469769352,2985.41313820517
52,201909,3023.84756253689,2801,3296435.20447672,52,2019,9,2983.59592150047,2986.72297352247
52,201910,2844.51538475146,3078,3403171.21945343,52,2019,10,3009.46092841299,2988.03280883976
52,201911,2970.27747350615,2667,3292535.21171797,52,2019,11,2875.25827286401,2997.62329325111
52,201912,3088.95648880592,2736,3364365.32099267,52,2019,12,3046.38198126896,3007.21377766246
52,202001,2843.6253387795,2925,3297415.16240737,52,2020,1,2978.07591356777,3016.80426207381
52,202002,3108.45355321534,2599,3314446.88444087,52,2020,2,2967.04917836233,3026.23593222603
52,202003,3219.77345154526,2007,3151007.86234331,52,2020,3,3205.57381141112,3035.66760237824
52,202004,2842.50604130807,1940,3144541.71075261,52,2020,4,3010.20189805448,3045.09927253046
52,202005,3225.87935233792,1690,2947140.91108784,52,2020,5,3087.10646450766,3046.25995761613
52,202006,3261.87352216553,1664,2951898.96631038,52,2020,6,3234.94599633088,3047.4206427018
52,202007,2849.07675083555,1761,2945644.58088741,52,2020,7,3012.0633544844,3048.58132778747
52,202008,3280.52979179586,1632,3093627.80615899,52,2020,8,3146.00845534377,3043.97010203594
52,202009,3186.3097013814,1720,3137777.21094956,52,2020,9,3153.00216346051,3039.35887628441
52,202010,2664.59316960569,1706,3255864.25014268,52,2020,10,2822.95603974399,3034.74765053288
52,202011,3120.40728641117,1469,3217732.98713664,52,2020,11,3022.2431837188,3023.15061065549
52,202012,3052.94556545375,1566,3061316.30170331,52,2020,12,3018.23068131305,3011.5535707781
52,202101,2735.11832771955,1582,3144873.74355501,52,2021,1,2861.95498629129,2999.95653090071
52,202102,3185.90410558787,1364,3454685.79631209,52,2021,2,3051.32582506349,2984.91736590729
52,202103,2952.26525065373,1586,3051350.82623372,52,2021,3,2949.77514883385,2969.87820091387
52,202104,2840.89664296135,1650,3158175.36418599,52,2021,4,3001.42782432936,2954.83903592044
52,202105,3237.56227492298,1536,3617956.77914761,52,2021,5,3092.8460378406,2941.13733649192
52,202106,2855.26562652077,1787,3144000.40152118,52,2021,6,2834.31930892723,2927.43563706341
52,202107,2754.09493898933,2021,3410178.09230745,52,2021,7,2909.3034793868,2913.73393763489
52,202108,3114.63339044272,2096,3677487.21051351,52,2021,8,2974.79106169784,2899.8232809481
52,202109,2822.33101112062,2297,3296446.22603999,52,2021,9,2798.32828240966,2885.9126242613
52,202110,2749.72500085937,2491,3542672.48656401,52,2021,10,2903.66847432713,2872.00196757451
52,202111,2895.03423431174,2371,3724856.49740395,52,2021,11,2792.67221532351,2868.32957598172
52,202112,2815.58890399347,2481,3342463.03762071,52,2021,12,2789.39661773642,2864.65718438893
52,202201,2777.01083678918,2579,3497443.3537341,52,2022,1,2896.31789305373,2860.98479279614
52,202202,2903.48448313991,2359,3775795.00747456,52,2022,2,2775.78734672926,2875.73278469973
52,202203,2822.51869484464,2510,3435602.66749685,52,2022,3,2831.76391699987,2890.48077660331
52,202204,2619.75547860431,2741,3659423.8944375,52,2022,4,2773.12452731838,2905.2287685069
52,202205,2904.56770677332,2579,3919187.39667098,52,2022,5,2753.88742022691,2933.42062443652
52,202206,2971.67948818345,2605,3550825.99057421,52,2022,6,2956.67822275048,2961.61248036614
52,202207,2838.8797557357,2788,3839101.86466266,52,2022,7,2986.25862093259,2989.80433629577
52,202208,3218.86889338096,2533,3825987.40761202,52,2022,8,3073.639370615,3023.32831920339
52,202209,3080.33775272274,2638,3743100.44862331,52,2022,9,3065.55904171436,3056.85230211102
52,202210,2963.74041156622,2606,3712120.31946867,52,2022,10,3113.16924805961,3090.37628501865
52,202211,3374.90018512015,2269,3608194.1757997,52,2022,11,3268.23056073578,3118.11774695342
