bin_key,p_ph2m,p_wh2m,p_ric,weighted_n,raw_n,small_bin_flag
Northeast|15-24|male|no_education|Q1|informal,0.3947097385455423,0.6052762847942763,1.3976660181588023e-05,3421.68583967,4,0
Northeast|15-24|male|no_education|Q2|informal,0.9998986486735612,3.3373829998784085e-05,6.797749644008154e-05,703.44367842,1,0
Northeast|15-24|male|no_education|Q3|informal,0.9998286258775801,5.6431534038956065e-05,0.00011494258838081325,415.97848378,1,0
Northeast|15-24|male|primary|Q1|formal,0.9999629278049773,1.2207448859770123e-05,2.486474616301858e-05,1923.31146705,1,0
Northeast|15-24|male|primary|Q1|informal,0.890371926421839,0.03120895721169053,0.07841911636647055,74741.50475677,93,0
Northeast|15-24|male|primary|Q1|self_employed,0.9999307127837541,2.2815486065489298e-05,4.647173018056467e-05,1029.02324782,1,0
Northeast|15-24|male|primary|Q1|unemployed,0.6889447493319631,0.31104471762079444,1.0533047242142905e-05,4540.3845146700005,5,0
Northeast|15-24|male|primary|Q2|informal,0.4144791962507764,0.011441305990269239,0.5740794977589545,41642.87772058,39,0
Northeast|15-24|male|primary|Q2|unemployed,0.9999426677465462,1.8878853858661535e-05,3.845339959533384e-05,1243.61676883,1,0
Northeast|15-24|male|primary|Q3|informal,0.4813940684494635,1.7704622103490163e-06,0.5186041610883262,13261.94365338,15,0
Northeast|15-24|male|primary|Q4|informal,0.007927868318701544,0.026422729005926023,0.9656494026753725,21921.8520265,23,0
Northeast|15-24|male|secondary|Q1|informal,0.9247412366244968,0.030004175077737758,0.04525458829776542,55207.61300512,58,0
Northeast|15-24|male|secondary|Q1|unemployed,0.9999848009606841,5.004869418981627e-06,1.0194169896721226e-05,4691.32052563,4,0
Northeast|15-24|male|secondary|Q2|informal,0.5436382783359593,6.689927106078729e-07,0.45636105267133026,35097.36331761,38,0
Northeast|15-24|male|secondary|Q2|self_employed,0.9999160849135799,2.763227603349859e-05,5.628281038666931e-05,849.62903035,1,0
Northeast|15-24|male|secondary|Q2|unemployed,0.46009105681807455,1.3860157557280874e-05,0.5398950830243683,1693.96062112,2,0
Northeast|15-24|male|secondary|Q3|informal,0.3650245875501023,0.1444670261821489,0.4905083862677489,29956.79239765,31,0
Northeast|15-24|male|secondary|Q3|self_employed,0.9999514578472123,1.598437447085276e-05,3.255777831699002e-05,1468.83124677,1,0
Northeast|15-24|male|secondary|Q4|informal,0.11836303321218153,0.015472815507663919,0.8661641512801547,34880.92783167,36,0
Northeast|15-24|male|secondary|Q4|self_employed,0.21835089010887532,0.7816154261072874,3.36837838372829e-05,1419.72676668,2,0
Northeast|15-24|male|secondary|Q4|unemployed,0.6320149513880529,1.1622499361939782e-05,0.36797342611258516,2020.1149631600001,2,0
Northeast|15-24|male|secondary|Q5|informal,0.09359306322842936,1.4473156285225165e-06,0.906405489455942,16223.00065447,19,0
Northeast|15-24|male|tertiary|Q1|informal,9.851529857094087e-05,0.9997372915772641,0.00016419312416496906,291.17369455,1,0
Northeast|15-24|male|tertiary|Q1|unemployed,0.9999121046693252,2.8942924840706644e-05,5.895240583404316e-05,811.1499773099999,2,0
Northeast|15-24|male|tertiary|Q2|informal,0.2199599169260894,0.7800254054091085,1.4677664802157545e-05,3258.2614995900003,3,0
Northeast|15-24|male|tertiary|Q2|self_employed,0.9998168424220708,6.031169086356681e-05,0.0001228458870654876,389.2100456,1,0
Northeast|15-24|male|tertiary|Q2|unemployed,0.6365844053686154,0.3633783420090651,3.725262231953782e-05,1283.70594217,2,0
Northeast|15-24|male|tertiary|Q3|informal,0.8680601212552524,0.06059948275786377,0.0713403959868836,5585.03176968,3,0
Northeast|15-24|male|tertiary|Q3|unemployed,0.9998709797372081,4.248489356887104e-05,8.653536922314262e-05,552.56578654,1,0
Northeast|15-24|male|tertiary|Q4|informal,5.237577179467856e-06,0.29134232096625395,0.7086524414565666,5478.56198458,5,0
Northeast|15-24|male|tertiary|Q4|unemployed,0.9999171315357153,2.7287635361818748e-05,5.558082892295726e-05,860.36104065,1,0
Northeast|15-24|male|tertiary|Q5|informal,8.301014797553686e-06,6.792401671064368e-06,0.9999849065835315,3456.6960284700003,4,0
Northeast|15-24|male|tertiary|Q5|self_employed,4.047997831764319e-05,3.312321192951478e-05,0.9999263968097527,708.76685658,1,0
Northeast|25-34|female|no_education|Q1|formal,0.4315392313120264,0.5684278580874083,3.2910600565459466e-05,1453.08338388,2,0
Northeast|25-34|female|no_education|Q1|informal,0.9999846570799222,5.052247704543499e-06,1.0290672373009882e-05,4647.32595641,7,0
Northeast|25-34|female|no_education|Q1|unemployed,0.670732317455018,0.32924621149136557,2.1471053616459557e-05,2227.32389589,3,0
Northeast|25-34|female|no_education|Q2|unemployed,0.9997836241550091,7.125008542362305e-05,0.0001451257595671909,329.44272238,1,0
Northeast|25-34|female|no_education|Q3|formal,4.916132335257986e-05,4.02268232301196e-05,0.9999106118534172,583.5888234,1,0
Northeast|25-34|female|no_education|Q3|informal,0.9999300406761569,2.3036803392789406e-05,4.69225204503425e-05,1019.13633761,1,0
Northeast|25-34|female|no_education|Q4|formal,1.773919104714887e-05,1.451529889423797e-05,0.9999677455100586,1617.49997444,1,0
Northeast|25-34|female|primary|Q1|formal,0.9600988606939487,0.020744504010252872,0.01915663529579828,52330.62690003,48,0
Northeast|25-34|female|primary|Q1|informal,0.8786063622883757,0.04800609193727184,0.07338754577435236,166711.01978380998,168,0
Northeast|25-34|female|primary|Q1|self_employed,0.6828380831698988,0.20205251544099198,0.1151094013891091,5263.66300872,4,0
Northeast|25-34|female|primary|Q1|unemployed,0.9345774752309572,2.844883943273499e-07,0.06542224028064857,82533.83666839999,81,0
Northeast|25-34|female|primary|Q2|formal,0.631196520126564,1.1777606993474493e-06,0.3688023021127368,19935.99324315,16,0
Northeast|25-34|female|primary|Q2|informal,0.3896739554036208,0.05019711354822058,0.5601289310481585,41292.48620271,42,0
Northeast|25-34|female|primary|Q2|unemployed,0.34679803305043627,4.389210683638705e-06,0.65319757773888,5349.36914438,7,0
Northeast|25-34|female|primary|Q3|formal,0.044235582489200946,0.2383103178192642,0.7174540996915348,8221.95975187,7,0
Northeast|25-34|female|primary|Q3|informal,0.20857296783637852,0.05122143700659278,0.7402055951570289,18720.06845298,20,0
Northeast|25-34|female|primary|Q3|self_employed,2.3284988688165506e-05,1.9053212159412175e-05,0.9999576617991525,1232.23536287,1,0
Northeast|25-34|female|primary|Q3|unemployed,6.48786590588334e-06,5.308771553298575e-06,0.9999882033625408,4422.75882611,4,0
Northeast|25-34|female|primary|Q4|formal,9.881123102272385e-06,8.08534362469116e-06,0.9999820335332731,2903.91351015,4,0
Northeast|25-34|female|primary|Q4|informal,2.241490863267455e-06,1.8341259058856543e-06,0.9999959243832308,12801.60954729,10,0
Northeast|25-34|female|primary|Q4|unemployed,2.039371902989892e-05,1.6687397215425426e-05,0.9999629188837547,1406.94669621,1,0
Northeast|25-34|female|primary|Q5|formal,3.9465254340818964e-05,3.2292902262089405e-05,0.999928241843397,726.99312188,1,0
Northeast|25-34|female|primary|Q5|informal,3.917687015754777e-06,3.2056928558134914e-06,0.9999928766201284,7324.353145200001,4,0
Northeast|25-34|female|secondary|Q1|formal,0.8251564926837305,0.06163980404465329,0.11320370327161625,40861.25896932,39,0
Northeast|25-34|female|secondary|Q1|informal,0.7934313220333604,0.11277264829880418,0.09379602966783537,112195.0608768,111,0
Northeast|25-34|female|secondary|Q1|self_employed,0.6956254837494594,0.05841036371464167,0.24596415253589876,9824.18332086,13,0
Northeast|25-34|female|secondary|Q1|unemployed,0.8800579242513873,0.0250117576113985,0.09493031813721416,35534.45312561,39,0
Northeast|25-34|female|secondary|Q2|formal,0.6790842633498665,1.944021257095278e-06,0.32091379262887654,12077.93002905,14,0
Northeast|25-34|female|secondary|Q2|informal,0.40107187655134147,0.09580675420081312,0.5031213692478452,91948.50244459,101,0
Northeast|25-34|female|secondary|Q2|self_employed,0.8919651438010006,0.10802386819377124,1.0988005228236137e-05,4352.38590639,5,0
Northeast|25-34|female|secondary|Q2|unemployed,0.11916905312404265,0.7200168788880076,0.16081406798794984,2752.73257402,3,0
Northeast|25-34|female|secondary|Q3|formal,0.5963814196162486,4.634967657446909e-06,0.403613945416094,5065.72760779,5,0
Northeast|25-34|female|secondary|Q3|informal,0.31111909950533134,0.13816306076454937,0.5507178397301192,63214.027806570004,63,0
Northeast|25-34|female|secondary|Q3|self_employed,0.9998521275021776,4.869271845982568e-05,9.917977936249111e-05,482.10653648,1,0
Northeast|25-34|female|secondary|Q4|formal,1.98536950185456e-05,1.6245516302478233e-05,0.999963900788679,1445.2186148800001,2,0
Northeast|25-34|female|secondary|Q4|informal,0.12368972547865799,0.07548628864444074,0.8008239858769014,54796.57347418,56,0
Northeast|25-34|female|secondary|Q4|self_employed,7.104293799852508e-06,0.6690747062593606,0.3309181894468396,4038.99463669,3,0
Northeast|25-34|female|secondary|Q5|informal,0.10752849068228343,0.060830116992615105,0.8316413923251016,25114.50074181,30,0
Northeast|25-34|female|secondary|Q5|self_employed,7.591101957687618e-05,6.211507253042444e-05,0.9998619739078927,377.90723985,1,0
Northeast|25-34|female|tertiary|Q1|informal,0.6161913352593054,0.2343277239021673,0.14948094083852737,12760.11084921,14,0
Northeast|25-34|female|tertiary|Q1|self_employed,0.6763670816198686,0.3236182606189054,1.4657761226034363e-05,3262.6859846899997,2,0
Northeast|25-34|female|tertiary|Q1|unemployed,0.4639712620550962,0.5360130927695468,1.564517535699508e-05,3056.7617355800003,3,0
Northeast|25-34|female|tertiary|Q2|informal,0.24631441544814808,0.4044978501487499,0.3491877344031021,34518.78302999,34,0
Northeast|25-34|female|tertiary|Q2|self_employed,0.5491275619129785,0.20293282950599084,0.24793960858103065,7810.833698779999,8,0
Northeast|25-34|female|tertiary|Q2|unemployed,0.9999444404009136,1.8295139095503975e-05,3.7264459990978814e-05,1283.29812,2,0
Northeast|25-34|female|tertiary|Q3|informal,0.3096728351183755,0.11003322822055182,0.5802939366610728,31345.25097347,27,0
Northeast|25-34|female|tertiary|Q3|self_employed,0.8186291345759327,0.18135071094597693,2.0154478090596152e-05,2372.82862064,4,0
Northeast|25-34|female|tertiary|Q3|unemployed,0.6582071187224957,0.34174908488411454,4.3796393389974464e-05,1091.8880427,2,0
Northeast|25-34|female|tertiary|Q4|informal,0.12166086205751617,0.24481191156158283,0.6335272263809011,40005.72102282,43,0
Northeast|25-34|female|tertiary|Q4|self_employed,3.636443798628797e-06,0.13111219751848546,0.868884166037716,7890.8276682,6,0
Northeast|25-34|female|tertiary|Q5|informal,0.010941211313043545,0.21053454441755057,0.7785242442694059,71178.91986287,62,0
Northeast|25-34|female|tertiary|Q5|self_employed,0.017712554889762377,0.08510225527238034,0.8971851898378572,12091.64286702,14,0
Northeast|25-34|female|tertiary|Q5|unemployed,5.2108576058196244e-05,4.263844695214661e-05,0.9999052529769895,550.57547715,1,0
Northeast|25-34|male|no_education|Q1|informal,0.8733664978187852,1.837503961366465e-06,0.12663166467725337,12778.07496668,10,0
Northeast|25-34|male|no_education|Q1|unemployed,0.9999742269278906,8.486777207045305e-06,1.7286294902344322e-05,2766.55058449,2,0
Northeast|25-34|male|no_education|Q2|informal,0.3200612046019747,0.005797513042304507,0.6741412823557208,6134.72599135,7,0
Northeast|25-34|male|no_education|Q2|unemployed,0.999892404990927,3.542980311843545e-05,7.216520595460523e-05,662.61740325,1,0
Northeast|25-34|male|no_education|Q3|self_employed,2.7258332211014322e-05,2.230444659791295e-05,0.9999504372211911,1052.60251908,1,0
Northeast|25-34|male|no_education|Q4|informal,7.751668110634932e-06,0.18925273080483618,0.8107395175270533,3701.67290551,4,0
Northeast|25-34|male|no_education|Q5|informal,3.2045333173325465e-05,2.622146567675753e-05,0.9999417332011499,895.34754705,1,0
Northeast|25-34|male|primary|Q1|formal,0.9999825560500608,5.744092753739372e-06,1.169985718549661e-05,4087.56851911,5,0
Northeast|25-34|male|primary|Q1|informal,0.8186395368258067,0.1358066296563201,0.04555383351787332,283363.02634069,273,0
Northeast|25-34|male|primary|Q1|self_employed,0.8077565360913636,4.114504050527281e-06,0.1922393494045859,5706.5287533,7,0
Northeast|25-34|male|primary|Q1|unemployed,0.8084735463977579,0.09670618654578712,0.09482026705645502,13959.37991319,14,0
Northeast|25-34|male|primary|Q2|formal,0.999800695851718,6.562857139144867e-05,0.00013367557689040717,357.67020012,1,0
Northeast|25-34|male|primary|Q2|informal,0.4068907611156265,0.14813885467198867,0.44497038421238483,119696.39928838,131,0
Northeast|25-34|male|primary|Q2|self_employed,0.18057841850882714,0.6179752894425475,0.20144629204862521,2089.3504334500003,3,0
Northeast|25-34|male|primary|Q2|unemployed,3.146891422967529e-05,2.5749804188184296e-05,0.9999427812815821,911.74954063,2,0
Northeast|25-34|male|primary|Q3|informal,0.22534315541758648,0.05492580706127932,0.7197310375211342,78426.61697352,72,0
Northeast|25-34|male|primary|Q3|self_employed,3.8076448020298614e-05,3.115649537662436e-05,0.999930767056603,753.51323013,2,0
Northeast|25-34|male|primary|Q4|informal,0.11500619398902928,0.04642608087429344,0.8385677251366773,61504.18632235,61,0
Northeast|25-34|male|primary|Q4|self_employed,3.0020210352467406e-05,2.456438543199509e-05,0.9999454154042154,955.75322846,1,0
Northeast|25-34|male|primary|Q5|informal,1.4382414138293376e-06,0.048060508153327734,0.9519380536052585,19951.28973787,24,0
Northeast|25-34|male|primary|Q5|unemployed,1.6681929726854245e-05,1.3650182551976146e-05,0.9999696678877212,1720.01964169,2,0
Northeast|25-34|male|secondary|Q1|formal,0.9998733389853403,4.170802020316801e-05,8.495299445664456e-05,562.8600016,1,0
Northeast|25-34|male|secondary|Q1|informal,0.6930020405804943,0.19277890337457054,0.11421905604493522,147783.60277318,151,0
Northeast|25-34|male|secondary|Q1|self_employed,0.9020819450534246,0.09791140123601304,6.653710562092768e-06,7187.63944988,7,0
Northeast|25-34|male|secondary|Q1|unemployed,0.8098478907805685,0.16177369309252046,0.028378416126911086,17085.08967442,18,0
Northeast|25-34|male|secondary|Q2|informal,0.31932163457023555,0.13231314245792092,0.5483652229718435,181028.30381011,182,0
Northeast|25-34|male|secondary|Q2|self_employed,0.4798303972921754,0.3405275286347073,0.1796420740731173,2133.22618834,4,0
Northeast|25-34|male|secondary|Q2|unemployed,0.9999084693203953,3.0140003571066392e-05,6.139067603361245e-05,778.92934102,2,0
Northeast|25-34|male|secondary|Q3|informal,0.16369386419581416,0.12942163926044184,0.706884496543744,131492.2242006,144,0
Northeast|25-34|male|secondary|Q3|self_employed,0.4811113042203544,0.25652835812497005,0.2623603376546755,14354.255208960001,7,0
Northeast|25-34|male|secondary|Q3|unemployed,0.9999410171165128,1.9422387407340618e-05,3.9560496079966955e-05,1208.81148075,1,0
Northeast|25-34|male|secondary|Q4|formal,0.9998286854002164,5.64119339171325e-05,0.00011490266586633003,416.12304874,1,0
Northeast|25-34|male|secondary|Q4|informal,0.0440972705394854,0.11117007551158364,0.844732653948931,133799.73171593,136,0
Northeast|25-34|male|secondary|Q4|self_employed,4.326753014021455e-06,0.31287793069548475,0.6871177425515013,6631.87434461,7,0
Northeast|25-34|male|secondary|Q5|informal,0.010111868671159307,0.025248502178039447,0.9646396291508013,100876.99618642,109,0
Northeast|25-34|male|secondary|Q5|self_employed,4.2788505405653856e-06,3.5012191004087932e-06,0.999992219930359,6706.12044692,6,0
Northeast|25-34|male|secondary|Q5|unemployed,1.50151045104582e-05,1.2286283479231782e-05,0.9999726986120103,1910.96994723,1,0
Northeast|25-34|male|tertiary|Q1|informal,0.7215521753352973,0.27843921464616433,8.610018538407331e-06,5554.49174471,8,0
Northeast|25-34|male|tertiary|Q1|self_employed,0.9999136853537214,2.8422423588564537e-05,5.789222269006966e-05,826.00643836,1,0
Northeast|25-34|male|tertiary|Q2|informal,0.451911984149666,0.26191037024984065,0.28617764560049347,16994.32222712,21,0
Northeast|25-34|male|tertiary|Q3|informal,0.20230422861987318,0.35284621573343977,0.4448495556466871,30434.12900148,31,0
Northeast|25-34|male|tertiary|Q3|self_employed,0.22739323754837826,0.4636861469427849,0.30892061550883687,8105.05143874,6,0
Northeast|25-34|male|tertiary|Q3|unemployed,2.1602047940713283e-05,0.9999423943283461,3.600362371325527e-05,1328.24234343,1,0
Northeast|25-34|male|tertiary|Q4|informal,0.1441559353951551,0.14036556471295977,0.7154784998918851,50095.44944581,52,0
Northeast|25-34|male|tertiary|Q4|self_employed,0.20035215326745892,0.7003193845180823,0.09932846221445889,4391.490787,7,0
Northeast|25-34|male|tertiary|Q5|informal,0.004725151288674945,0.21180003590072716,0.7834748128105978,87257.34129996,91,0
Northeast|25-34|male|tertiary|Q5|self_employed,1.878580801167361e-06,0.36720883014347455,0.6327892912757243,15274.68347837,13,0
Northeast|35-44|female|no_education|Q1|formal,0.4796708576899225,2.247631577229064e-06,0.5203268946785002,10446.42840714,13,0
Northeast|35-44|female|no_education|Q1|informal,0.9084557360315763,0.040940566698415656,0.050603697270008005,29865.24987007,36,0
Northeast|35-44|female|no_education|Q1|self_employed,0.999967690114492,1.0639274927262375e-05,2.16706105807867e-05,2206.8123395,1,0
Northeast|35-44|female|no_education|Q1|unemployed,0.8934837198984873,0.10651303270959087,3.2473919219670065e-06,14727.14544633,18,0
Northeast|35-44|female|no_education|Q2|formal,0.5254404339859624,1.1064305261302102e-05,0.47454850170877616,2122.03478983,4,0
Northeast|35-44|female|no_education|Q2|informal,0.931941919034479,4.227753568538734e-06,0.0680538532119523,5553.66436674,10,0
Northeast|35-44|female|no_education|Q2|unemployed,0.3981723540259225,0.07633009839845427,0.5254975475756234,4084.77594146,5,0
Northeast|35-44|female|no_education|Q3|formal,1.572321782640068e-05,1.2865705415924158e-05,0.9999714110767577,1824.9026999100001,2,0
Northeast|35-44|female|no_education|Q3|informal,0.49289051209761175,0.3771363782211295,0.12997310968125877,3929.52922908,5,0
Northeast|35-44|female|no_education|Q3|unemployed,0.9998697360804422,4.289441548575184e-05,8.736950407215199e-05,547.28937119,1,0
Northeast|35-44|female|no_education|Q4|formal,3.840637665077133e-05,3.142646330652316e-05,0.9999301671600426,747.03934213,1,0
Northeast|35-44|female|no_education|Q4|informal,6.3909929688217916e-06,5.229504148574554e-06,0.9999883795028826,4489.79931994,4,0
Northeast|35-44|female|no_education|Q5|informal,2.0640373413430347e-05,1.688922502657063e-05,0.99996247040156,1390.13235722,1,0
Northeast|35-44|female|primary|Q1|formal,0.9268710602181568,0.01807951985910621,0.05504941992273706,120754.61137512,154,0
Northeast|35-44|female|primary|Q1|informal,0.8637581303369233,0.058291144630263435,0.07795072503281317,253461.83081387,254,0
Northeast|35-44|female|primary|Q1|self_employed,0.9999920033308037,2.6332114999243268e-06,5.363457696303038e-06,8916.748160879999,12,0
Northeast|35-44|female|primary|Q1|unemployed,0.947248072997089,0.015008159286516219,0.03774376771639471,94628.94624507001,96,0
Northeast|35-44|female|primary|Q2|formal,0.4152699141531196,0.05433726381282935,0.5303928220340511,39671.75057666,46,0
Northeast|35-44|female|primary|Q2|informal,0.5978865794631488,0.08056026770426279,0.3215531528325884,96600.50194891,111,0
Northeast|35-44|female|primary|Q2|self_employed,0.5083373643055581,0.36792366209550526,0.1237389735989367,3878.35971879,3,0
Northeast|35-44|female|primary|Q2|unemployed,0.6757612399150922,0.030536140036292913,0.293702620048615,17052.09036585,20,0
Northeast|35-44|female|primary|Q3|formal,0.4702209514874428,2.4031752229084007e-06,0.5297766453373343,9770.28498753,12,0
Northeast|35-44|female|primary|Q3|informal,0.208508182732032,0.13449340532737544,0.6569984119405925,29991.67324322,39,0
Northeast|35-44|female|primary|Q3|self_employed,0.5322454525748854,3.772523859455104e-06,0.46775077490125505,6223.8360160600005,4,0
Northeast|35-44|female|primary|Q3|unemployed,0.5791958437381319,5.839959138756394e-06,0.42079831630272935,4020.46702152,6,0
Northeast|35-44|female|primary|Q4|formal,0.07270189114586043,1.1958611365229455e-06,0.9272969129930031,19634.2424861,15,0
Northeast|35-44|female|primary|Q4|informal,0.04731204767543722,0.018673400697147905,0.934014551627415,25514.80530163,29,0
Northeast|35-44|female|primary|Q5|formal,4.845375672890608e-06,3.964784863071911e-06,0.999991189839464,5922.02388092,5,0
Northeast|35-44|female|primary|Q5|informal,4.195123537094855e-06,0.07169250998743762,0.9283032948890253,6839.96435823,7,0
Northeast|35-44|female|primary|Q5|self_employed,2.5518850810973766e-05,2.0881095759904223e-05,0.9999536000534291,1124.35952982,1,0
Northeast|35-44|female|primary|Q5|unemployed,0.20321861874028424,1.7990356620240048e-05,0.7967633909030956,1305.04072711,3,0
Northeast|35-44|female|secondary|Q1|formal,0.872611416053767,0.0385539372970401,0.0888346466491929,43614.63955492,50,0
Northeast|35-44|female|secondary|Q1|informal,0.7432992362654391,0.17178039218400667,0.08492037155055407,100818.86294308,115,0
Northeast|35-44|female|secondary|Q1|self_employed,0.6853972252137771,0.31459866626360256,4.108522620351676e-06,11640.37087348,10,0
Northeast|35-44|female|secondary|Q1|unemployed,0.9418491139562339,0.02572466042724445,0.03242622561652175,33610.79422978,32,0
Northeast|35-44|female|secondary|Q2|formal,0.38473689993714244,0.056518130703826254,0.5587449693590314,26360.06283154,25,0
Northeast|35-44|female|secondary|Q2|informal,0.4036977353946529,0.14885360899305078,0.4474486556122962,109207.29548939,135,0
Northeast|35-44|female|secondary|Q2|self_employed,0.8459704403766657,2.1986012267866463e-06,0.15402736102210762,10679.3933225,14,0
Northeast|35-44|female|secondary|Q2|unemployed,0.6469917459862603,0.23936836248902454,0.11363989152471508,4606.16156858,7,0
Northeast|35-44|female|secondary|Q3|formal,0.08706615300188636,3.041248703652472e-06,0.91293080574941,7720.39556227,9,0
Northeast|35-44|female|secondary|Q3|informal,0.2323103485418293,0.10812638732878257,0.659563264129388,97409.30213475,99,0
Northeast|35-44|female|secondary|Q3|self_employed,8.743803168013661e-06,7.154718392668881e-06,0.9999841014784394,3281.64301652,3,0
Northeast|35-44|female|secondary|Q3|unemployed,0.30477574260549306,6.0121763684051795e-06,0.6952182452181387,3905.2989240399997,5,0
Northeast|35-44|female|secondary|Q4|formal,2.9903058786678443e-06,0.17146915615133854,0.8285278535427828,9595.87985917,10,0
Northeast|35-44|female|secondary|Q4|informal,0.029174501555464877,0.07227951948628698,0.898545978958248,65702.76860911,74,0
Northeast|35-44|female|secondary|Q4|self_employed,4.519309034592714e-06,0.36044666445182966,0.6395488162391358,6349.303142119999,9,0
Northeast|35-44|female|secondary|Q4|unemployed,0.11305861024569978,3.335443630381049e-06,0.8869380543106699,7039.42748787,7,0
Northeast|35-44|female|secondary|Q5|formal,1.2758294513866112e-05,1.0439622514762187e-05,0.9999768020829715,2249.01840319,2,0
Northeast|35-44|female|secondary|Q5|informal,0.08617646464044099,0.052503160825922365,0.8613203745336366,29164.10091914,41,0
Northeast|35-44|female|secondary|Q5|self_employed,1.7755873681051674e-05,1.452894965299009e-05,0.9999677151766659,1615.98014902,2,0
Northeast|35-44|female|secondary|Q5|unemployed,1.8043959260664913e-05,1.4764679021036894e-05,0.9999671913617183,1590.17819615,3,0
Northeast|35-44|female|tertiary|Q1|formal,0.9999479167924685,1.7150403206595506e-05,3.4932804324969126e-05,1368.96093912,1,0
Northeast|35-44|female|tertiary|Q1|informal,0.5942357906923375,0.25210008663712463,0.15366412267053786,11384.90333008,14,0
Northeast|35-44|female|tertiary|Q1|self_employed,0.8899733840382168,6.250663127601705e-06,0.11002036529865569,3756.29298439,5,0
Northeast|35-44|female|tertiary|Q1|unemployed,3.380844821268297e-05,2.7664155014347903e-05,0.9999385273967729,848.64983921,1,0
Northeast|35-44|female|tertiary|Q2|formal,0.9999448019404304,1.8176088276958202e-05,3.702197129267302e-05,1291.70419695,1,0
Northeast|35-44|female|tertiary|Q2|informal,0.2939779530842889,0.301404023999991,0.4046180229157201,17680.06184501,21,0
Northeast|35-44|female|tertiary|Q2|self_employed,0.19220535420612303,0.1871338672384238,0.6206607785554531,9491.45722857,9,0
Northeast|35-44|female|tertiary|Q2|unemployed,0.9999327770415289,2.2135749642957007e-05,4.508720882821865e-05,1060.62518433,1,0
Northeast|35-44|female|tertiary|Q3|formal,7.317761137498732e-05,5.9878429554714706e-05,0.9998669439590703,392.02696951,1,0
Northeast|35-44|female|tertiary|Q3|informal,0.17422422201426144,0.2597391359622172,0.5660366420235213,36279.2947043,44,0
Northeast|35-44|female|tertiary|Q3|self_employed,0.09041021109924346,0.12615136037725252,0.783438428523504,14620.41684985,13,0
Northeast|35-44|female|tertiary|Q3|unemployed,0.578282664637488,0.42167098891096993,4.6346451542306285e-05,1031.80506077,2,0
Northeast|35-44|female|tertiary|Q4|informal,0.04676361004624338,0.16169137253889332,0.7915450174148634,77845.07802593,76,0
Northeast|35-44|female|tertiary|Q4|self_employed,0.26943621962836,0.28639292326073873,0.4441708571109013,3922.9273987399997,6,0
Northeast|35-44|female|tertiary|Q4|unemployed,9.853211886940599e-06,0.273528826335958,0.7264613204521553,2912.13971571,4,0
Northeast|35-44|female|tertiary|Q5|informal,0.013349439168947442,0.15413159461928796,0.8325189662117646,85537.43071823,86,0
Northeast|35-44|female|tertiary|Q5|self_employed,2.6067740075214682e-06,0.393197724540297,0.6067996686856955,11007.72611061,10,0
Northeast|35-44|male|no_education|Q1|formal,0.5294932948931709,0.4704855833739558,2.112173287332692e-05,2264.16203674,3,0
Northeast|35-44|male|no_education|Q1|informal,0.8928452714211453,0.034169223742401285,0.07298550483645323,76663.20370059,79,0
Northeast|35-44|male|no_education|Q1|self_employed,0.6829688120853367,0.3170217858550761,9.402059587174099e-06,5086.56611308,3,0
Northeast|35-44|male|no_education|Q1|unemployed,0.8838174648280362,3.499785944584235e-06,0.11617903538601902,6708.866631700001,8,0
Northeast|35-44|male|no_education|Q2|informal,0.5680525374172499,2.0377690083835963e-06,0.4319454248137417,11522.27914293,14,0
Northeast|35-44|male|no_education|Q2|self_employed,4.534888843787532e-05,3.710725412718357e-05,0.9999175438574348,632.65894896,1,0
Northeast|35-44|male|no_education|Q2|unemployed,4.6094213945897005e-05,3.77171253718012e-05,0.9999161886606822,622.42748291,1,0
Northeast|35-44|male|no_education|Q3|informal,0.322972059172969,2.3234628835144683e-06,0.6770256173641475,10105.48304456,11,0
Northeast|35-44|male|no_education|Q3|unemployed,9.831747829773392e-06,8.044941735089632e-06,0.9999821233104352,2918.49753538,2,0
Northeast|35-44|male|no_education|Q4|formal,2.6431055583363377e-05,2.1627517898816455e-05,0.9999519414265179,1085.55149409,1,0
Northeast|35-44|male|no_education|Q4|informal,0.4361298274104172,0.17222004415292108,0.39165012843666175,6899.1344044,8,0
Northeast|35-44|male|no_education|Q5|informal,2.5501429742560353e-05,2.0866840768546076e-05,0.9999536317294889,1125.12769406,2,0
Northeast|35-44|male|primary|Q1|formal,0.2984395212002661,2.061194634012546e-05,0.7015398668533936,1139.04264732,4,0
Northeast|35-44|male|primary|Q1|informal,0.6750183070328423,0.20531538564061622,0.11966630732654157,502186.48658258,490,0
Northeast|35-44|male|primary|Q1|self_employed,0.8745322631767317,0.12546305030659605,4.68651667221461e-06,10204.73682023,12,0
Northeast|35-44|male|primary|Q1|unemployed,0.9224893735042609,0.015305525833106568,0.06220510066263253,41528.62958551,35,0
Northeast|35-44|male|primary|Q2|formal,0.6144294428948823,6.366360753901999e-06,0.3855641907443638,3688.02702075,4,0
Northeast|35-44|male|primary|Q2|informal,0.3595192218662523,0.22095303086333742,0.41952774727041026,246199.50752692,268,0
Northeast|35-44|male|primary|Q2|self_employed,0.41811747228264623,0.3179696910191427,0.26391283669821114,4042.2851826799997,7,0
Northeast|35-44|male|primary|Q2|unemployed,0.6921680567996147,3.3976280742060313e-06,0.307828545572311,6910.58787033,8,0
