dataset,group,horizon,y_pos,y_neg,x_pos,x_neg,gain,chi,pred_pos_aug,pred_neg_aug,err_pos_aug,err_neg_aug,err_pos_struct,err_neg_struct
lp_controls,PH2M,22,-0.0156911987203406,0.0133858996313068,-0.014031901657118729,0.020730821653494144,0.12270554845942848,0.4072201294628159,-0.0017217921887655169,0.0010358812067205129,0.013969406531575083,-0.012350018424586287,0.001659297063221871,0.007344922022187344
lp_controls,PH2M,23,-0.0250979107849428,0.0089286996465647,-0.013997021206547233,0.020679289051737035,0.12270554845942848,0.4072201294628159,-0.0017175121639476296,0.0010333062169499265,0.02338039862099517,-0.007895393429614773,0.011100889578395567,0.011750589405172335
lp_controls,PH2M,24,-0.0072795213903107,0.0109976786246138,-0.013964196404735873,0.020630793478664276,0.12270554845942848,0.4072201294628159,-0.0017134843786382947,0.001030882981942898,0.0055660370116724055,-0.009966795642670903,-0.006684675014425173,0.009633114854050476
lp_controls,WH2M,0,0.00042999910612112895,0.0023135019679142,-0.01593438315751399,0.023535618864456494,0.39290938468640524,0.3545405166892131,-0.006260768681776241,0.003278565751689753,-0.00669076778789737,0.0009650637837755531,-0.01636438226363512,0.021222116896542294
lp_controls,WH2M,1,-0.0103894651221423,1.757703656264918e-05,-0.018419223026918268,0.027205810771315918,0.39290938468640524,0.3545405166892131,-0.007237085585908123,0.003789831912025584,0.003152379536234177,0.003772254875462935,-0.008029757904775968,0.027188233734753268
lp_controls,WH2M,2,-0.0128259325166562,0.0086453733396555,-0.02390836711607161,0.0353134608696805,0.39290938468640524,0.3545405166892131,-0.009393821812432382,0.0049192461879903225,0.0034321107042238185,-0.003726127151665177,-0.01108243459941541,0.026668087530025
lp_controls,WH2M,3,-0.016383339012677,0.0077340724679068,-0.028151793528235595,0.04158114413854706,0.39290938468640524,0.3545405166892131,-0.011061103872997772,0.005792348859566039,0.005322235139679226,-0.0019417236083407608,-0.011768454515558597,0.033847071670640265
lp_controls,WH2M,4,-0.0127030560782922,0.0058211721223837,-0.03243027099396747,0.04790059899024911,0.39290938468640524,0.3545405166892131,-0.012742157821453133,0.006672663431511688,-3.910174316093355e-05,0.0008514913091279882,-0.019727214915675268,0.04207942686786541
lp_controls,WH2M,5,-0.0158474508783842,0.0068581407456099,-0.03638280435992927,0.053738623464165275,0.39290938468640524,0.3545405166892131,-0.014295145274225672,0.007485913646343044,0.0015523056041585291,0.0006277729007331439,-0.02053535348154507,0.046880482718555376
lp_controls,WH2M,6,-0.016119205663651,0.0065307005191165,-0.040134322434386645,0.05927974160414878,0.39290938468640524,0.3545405166892131,-0.015769151932500645,0.00825780412708381,0.000350053731150355,0.001727103607967309,-0.024015116770735645,0.05274904108503228
lp_controls,WH2M,7,-0.0144448088227196,0.021854251771301,-0.04366459452295931,0.06449407199542563,0.39290938468640524,0.3545405166892131,-0.017156228966597322,0.008984172324040507,-0.0027114201438777213,-0.012870079447260494,-0.029219785700239708,0.04263982022412463
lp_controls,WH2M,8,-0.0158513592073013,0.0172649913199548,-0.046995488712437694,0.06941391453632928,0.39290938468640524,0.3545405166892131,-0.018464968553040795,0.009669517687219912,-0.0026136093457394954,-0.007595473632734887,-0.031144129505136394,0.05214892321637448
lp_controls,WH2M,9,-0.0217506403459489,0.0028685248675897,-0.05013547892546337,0.07405178549508346,0.39290938468640524,0.3545405166892131,-0.01969870017556205,0.01031558376152618,0.002051940170386849,0.00744705889393648,-0.02838483857951447,0.07118326062749375
lp_controls,WH2M,10,-0.0261482229781872,0.0011666386961443,-0.053096157131791805,0.07842480660017655,0.39290938468640524,0.3545405166892131,-0.020861978427865004,0.010924755643053664,0.0052862445503221965,0.009758116946909364,-0.026947934153604605,0.07725816790403224
