uf_code,uf_abbrev,state,year,month,consumption_index,share_ph2m,share_wh2m,share_ricardian,unemployment_rate,labour_force_participation_rate,formal_share,informal_share,conta_propria_share,population,mp_shock,log_consumption,t_index,lag1_log_consumption,lag2_log_consumption,lag1_share_ph2m,lag1_share_wh2m,lag1_share_ricardian,mp_shock_x_share_ph2m,mp_shock_x_share_wh2m,uf_code_str,date_str,state_name,macro_region,num_families_bf_old,num_families_bf_new,total_value_bf_old,total_value_bf_new,avg_benefit_bf_old,avg_benefit_bf_new,ipca_index,date
11,RO,Rond̫nia,2019,6,92.388634,.25152937,.26709968,.48137096,.045481194,.78687668,.4749926,.44557923,.31846601,1604429.3,0,4.5260038,24234,4.5327182,4.5576754,.26090786,.26646051,.47263163,0,0,11,2019-06,Rondonia,North,79344,,12119356,,"152,74",,5214.27,2019m6
11,RO,Rond̫nia,2019,7,92.981972,.24586199,.25361273,.5005253,.083151542,.77972841,.4699609,.4071832,.27073729,1841635.1,0,4.5324054,24235,4.5260038,4.5327182,.25152937,.26709968,.48137096,0,0,11,2019-07,Rondonia,North,77933,,11981233,,"153,74",,5224.1802,2019m7
11,RO,Rond̫nia,2019,8,90.363907,.25291848,.25421387,.49286765,.075027138,.77168792,.49622574,.40038964,.26073766,1569192,-.10454769,4.5038447,24236,4.5324054,4.5260038,.24586199,.25361273,.5005253,-.025704306,-.026514627,11,2019-08,Rondonia,North,77523,,11912886,,"153,67",,5229.9302,2019m8
11,RO,Rond̫nia,2019,9,95.245811,.24322547,.24714813,.50962639,.089457743,.78792846,.45758358,.42653599,.28903922,1660723.3,0,4.5564609,24237,4.5038447,4.5324054,.25291848,.25421387,.49286765,0,0,11,2019-09,Rondonia,North,75093,,11596643,,"154,43",,5227.8398,2019m9
11,RO,Rond̫nia,2019,10,94.26078,.25583953,.26530048,.47885999,.088517077,.77153236,.49965116,.3878817,.26824439,1952491,0,4.5460653,24238,4.5564609,4.5038447,.24322547,.24714813,.50962639,0,0,11,2019-10,Rondonia,North,74655,,11552379,,"154,74",,5233.0698,2019m10
11,RO,Rond̫nia,2019,11,98.355423,.24469556,.26501164,.49029282,.073476776,.78056884,.52384502,.37968609,.2519424,1584483.1,0,4.5885878,24239,4.5460653,4.5564609,.25583953,.26530048,.47885999,0,0,11,2019-11,Rondonia,North,71607,,11137371,,"155,53",,5259.7598,2019m11
11,RO,Rond̫nia,2019,12,94.310966,.23522469,.25027534,.51449996,.082616605,.79335994,.49001661,.39516237,.27907488,1609184.9,0,4.5465975,24240,4.5885878,4.5460653,.24469556,.26501164,.49029282,0,0,11,2019-12,Rondonia,North,71216,,11116510,,"156,10",,5320.25,2019m12
11,RO,Rond̫nia,2020,1,97.457443,.26058689,.25044256,.48897055,.090085305,.77671826,.50951517,.35730234,.24721801,1943987.5,0,4.5794158,24241,4.5465975,4.5885878,.23522469,.25027534,.51449996,0,0,11,2020-01,Rondonia,North,75338,,"11459692,00",,"152,11",,5331.4199,2020m1
11,RO,Rond̫nia,2020,2,95.023888,.24265057,.2649959,.49235356,.08483389,.76640797,.4585287,.43244904,.26986259,1591110,0,4.5541282,24242,4.5794158,4.5465975,.26058689,.25044256,.48897055,0,0,11,2020-02,Rondonia,North,75117,,11401776,,"151,79",,5344.75,2020m2
11,RO,Rond̫nia,2020,3,71.579597,.24519961,.24374516,.51105523,.080013581,.80636197,.50500917,.38299936,.29692984,1614222.1,0,4.2708101,24243,4.5541282,4.5794158,.24265057,.2649959,.49235356,0,0,11,2020-03,Rondonia,North,75159,,11433513,,"152,12",,5348.4902,2020m3
11,RO,Rond̫nia,2020,4,55.758072,.24500854,.22876886,.52622259,.11619071,.77204323,.52229077,.32989258,.25135434,1954885.8,0,4.0210223,24244,4.2708101,4.5541282,.24519961,.24374516,.51105523,0,0,11,2020-04,Rondonia,North,81997,,541815,,"6,61",,5331.9102,2020m4
12,AC,Acre,2012,1,69.497238,.23654816,.28475901,.47869283,.075332209,.69456202,.4264645,.46799433,.22433357,688641.75,0,4.2412872,24145,,,,,,,,12,2012-01,Acre,North,55391,,7749898,,"139,91",,3422.79,2012m1
12,AC,Acre,2012,2,69.250038,.24215849,.26705351,.49078798,.093158618,.67963481,.42956489,.4525103,.22230615,795908.56,0,4.2377238,24146,4.2412872,,.23654816,.28475901,.47869283,0,0,12,2012-02,Acre,North,55242,,7769704,,"140,65",,3438.1899,2012m2
12,AC,Acre,2012,3,72.495712,.24824028,.26203439,.48972535,.10963554,.68893421,.40689054,.45341486,.23986515,770853.19,-.15765186,4.2835274,24147,4.2377238,4.2412872,.24215849,.26705351,.49078798,-.038176738,-.042101488,12,2012-03,Acre,North,67565,,9282942,,"137,39",,3445.4099,2012m3
12,AC,Acre,2012,4,72.09166,.25030121,.27273861,.47696018,.070488237,.6865406,.41046324,.49973628,.27319381,730239.25,0,4.2779384,24148,4.2835274,4.2377238,.24824028,.26203439,.48972535,0,0,12,2012-04,Acre,North,68784,,9674956,,"140,66",,3467.46,2012m4
12,AC,Acre,2012,5,72.241829,.24378869,.27230757,.48390371,.095429741,.68335921,.42839903,.44589701,.22017856,742524.25,0,4.2800193,24149,4.2779384,4.2835274,.25030121,.27273861,.47696018,0,0,12,2012-05,Acre,North,68843,,9774520,,"141,98",,3479.9399,2012m5
12,AC,Acre,2012,6,73.999611,.24818781,.27224672,.47956547,.097415887,.6880675,.39136592,.48037118,.24691072,786715.19,0,4.30406,24150,4.2800193,4.2779384,.24378869,.27230757,.48390371,0,0,12,2012-06,Acre,North,68530,,11794460,,"172,11",,3482.72,2012m6
12,AC,Acre,2012,7,75.138268,.240697,.27913094,.48017207,.074290037,.69130808,.43458387,.46851084,.24723788,768363.25,0,4.3193302,24151,4.30406,4.2800193,.24818781,.27224672,.47956547,0,0,12,2012-07,Acre,North,68713,,11956612,,"174,01",,3497.7,2012m7
12,AC,Acre,2012,8,75.413094,.24019425,.27375859,.48604718,.072648883,.68552977,.41717371,.48579955,.24453697,762787.06,0,4.3229809,24152,4.3193302,4.30406,.240697,.27913094,.48017207,0,0,12,2012-08,Acre,North,69800,,12261710,,"175,67",,3512.04,2012m8
12,AC,Acre,2012,9,71.258652,.245177,.27349672,.48132628,.082917877,.6856373,.40910321,.4781082,.25926739,773679.88,0,4.2663164,24153,4.3229809,4.3193302,.24019425,.27375859,.48604718,0,0,12,2012-09,Acre,North,70049,,12378446,,"176,71",,3532.0601,2012m9
12,AC,Acre,2012,10,73.9683,.24150546,.27355692,.48493764,.079381712,.68726391,.39333972,.49529365,.25934133,769077.25,0,4.3036366,24154,4.2663164,4.3229809,.245177,.27349672,.48132628,0,0,12,2012-10,Acre,North,70107,,12488768,,"178,14",,3552.8999,2012m10
12,AC,Acre,2012,11,71.284348,.24705592,.27631381,.47663024,.084183715,.68633842,.37770179,.50452989,.25785145,805428,0,4.2666769,24155,4.3036366,4.2663164,.24150546,.27355692,.48493764,0,0,12,2012-11,Acre,North,70463,,12562570,,"178,29",,3574.22,2012m11
12,AC,Acre,2012,12,70.762787,.24513185,.28004652,.47482163,.083348662,.6956107,.39082173,.49846548,.26552299,779052.5,0,4.2593331,24156,4.2666769,4.3036366,.24705592,.27631381,.47663024,0,0,12,2012-12,Acre,North,70769,,13541254,,"191,34",,3602.46,2012m12
12,AC,Acre,2013,1,71.972771,.2305169,.27766854,.49181458,.11383559,.68798435,.3810111,.480573,.26601931,768394.94,0,4.276288,24157,4.2593331,4.2666769,.24513185,.28004652,.47482163,0,0,12,2013-01,Acre,North,68628,,13156316,,"191,70",,3633.4399,2013m1
12,AC,Acre,2013,2,71.516197,.24505237,.2567001,.49824753,.11453594,.6782186,.36387894,.49820623,.25958452,814509.75,0,4.2699242,24158,4.276288,4.2593331,.2305169,.27766854,.49181458,0,0,12,2013-02,Acre,North,67187,,13204918,,"196,54",,3655.24,2013m2
12,AC,Acre,2013,3,72.532837,.24877644,.2744166,.47680694,.098243445,.70075464,.37418103,.50425708,.24416125,790630.5,0,4.2840395,24159,4.2699242,4.276288,.24505237,.2567001,.49824753,0,0,12,2013-03,Acre,North,71841,,14324476,,"199,39",,3672.4199,2013m3
12,AC,Acre,2013,4,73.51046,.23907472,.26932585,.49159941,.11299452,.68907547,.39262992,.47728518,.27899599,768991.81,-.15223604,4.2974277,24160,4.2840395,4.2699242,.24877644,.2744166,.47680694,-.037872743,-.041776098,12,2013-04,Acre,North,70924,,14267592,,"201,17",,3692.6201,2013m4
12,AC,Acre,2013,5,74.584518,.24340285,.26042929,.49616787,.097230069,.68697327,.38780221,.49002054,.27258155,809419.13,.17075574,4.311933,24161,4.2974277,4.2840395,.23907472,.26932585,.49159941,.040823385,.045988936,12,2013-05,Acre,North,72062,,14591218,,"202,48",,3706.28,2013m5
12,AC,Acre,2013,6,73.710098,.25459656,.28363264,.4617708,.075948872,.70674103,.381147,.51350331,.28918931,802035.88,0,4.3001399,24162,4.311933,4.2974277,.24340285,.26042929,.49616787,0,0,12,2013-06,Acre,North,71629,,14716068,,"205,45",,3715.9199,2013m6
12,AC,Acre,2013,7,74.84021,.24281813,.2745474,.48263448,.082738504,.68819773,.40279424,.4883292,.27346066,774943.81,0,4.3153553,24163,4.3001399,4.311933,.25459656,.28363264,.4617708,0,0,12,2013-07,Acre,North,73124,,15093626,,"206,41",,3717.03,2013m7
12,AC,Acre,2013,8,73.741562,.24670584,.25958598,.49370816,.078606457,.70201403,.399398,.49308571,.25861427,798207,0,4.3005667,24164,4.3153553,4.3001399,.24281813,.2745474,.48263448,0,0,12,2013-08,Acre,North,73263,,15221692,,"207,77",,3725.95,2013m8
12,AC,Acre,2013,9,73.057426,.24095355,.27772105,.48132542,.10259539,.71154869,.39841685,.46729675,.25802866,817187.31,0,4.2912459,24165,4.3005667,4.3153553,.24670584,.25958598,.49370816,0,0,12,2013-09,Acre,North,73961,,15348612,,"207,52",,3738.99,2013m9
12,AC,Acre,2013,10,78.59417,.24011599,.28339401,.47649002,.077036954,.68186074,.36559832,.53235871,.29649934,779674.63,0,4.3642974,24166,4.2912459,4.3005667,.24095355,.27772105,.48132542,0,0,12,2013-10,Acre,North,74147,,15444288,,"208,29",,3760.3,2013m10
12,AC,Acre,2013,11,80.862267,.23977584,.27577496,.48444921,.059691973,.70528841,.42427191,.49440664,.27178413,785426.25,0,4.3927474,24167,4.3642974,4.2912459,.24011599,.28339401,.47649002,0,0,12,2013-11,Acre,North,73896,,15429274,,"208,80",,3780.6101,2013m11
12,AC,Acre,2013,12,80.567917,.24637635,.28634396,.4672797,.06978745,.71515721,.40584174,.50263077,.28677809,831176.19,0,4.3891006,24168,4.3927474,4.3642974,.23977584,.27577496,.48444921,0,0,12,2013-12,Acre,North,78050,,16150692,,"206,93",,3815.3899,2013m12
12,AC,Acre,2014,1,81.61412,.24712119,.27135494,.48152387,.076080605,.68284309,.39914975,.5078426,.27666596,748490.25,.14190964,4.4020023,24169,4.3891006,4.3927474,.24637635,.28634396,.4672797,.034963179,.040634967,12,2014-01,Acre,North,78391,,16121592,,"205,66",,3836.3701,2014m1
12,AC,Acre,2014,2,82.84774,.24673784,.26730812,.48595405,.068537012,.69186175,.42309156,.49324346,.26851824,827674.25,0,4.4170046,24170,4.4020023,4.3891006,.24712119,.27135494,.48152387,0,0,12,2014-02,Acre,North,78854,,16279614,,"206,45",,3862.8401,2014m2
12,AC,Acre,2014,3,77.336601,.24331437,.26213178,.49455386,.097254634,.71365029,.40111977,.48205608,.27225181,823124.56,0,4.3481674,24171,4.4170046,4.4020023,.24673784,.26730812,.48595405,0,0,12,2014-03,Acre,North,78503,,16236108,,"206,82",,3898.3799,2014m3
12,AC,Acre,2014,4,74.041412,.25378737,.26017842,.48603421,.10598288,.68109912,.38344404,.50203323,.27833179,751793.44,0,4.3046246,24172,4.3481674,4.4170046,.24331437,.26213178,.49455386,0,0,12,2014-04,Acre,North,79271,,16345668,,"206,20",,3924.5,2014m4
12,AC,Acre,2014,5,87.971169,.2419164,.26785007,.49023354,.10101145,.69334739,.41034499,.46910644,.27177396,828608,0,4.4770093,24173,4.3046246,4.3481674,.25378737,.26017842,.48603421,0,0,12,2014-05,Acre,North,78448,,16291138,,"207,67",,3942.55,2014m5
12,AC,Acre,2014,6,84.951851,.24833418,.26348543,.4881804,.085089639,.71126413,.41777036,.47047767,.26309967,838794.13,0,4.4420848,24174,4.4770093,4.3046246,.2419164,.26785007,.49023354,0,0,12,2014-06,Acre,North,79517,,18589795,,"233,78",,3958.3201,2014m6
12,AC,Acre,2014,7,84.928978,.25297761,.27242026,.47460213,.068291426,.69015151,.39707798,.51325399,.27372837,758770,0,4.4418154,24175,4.4420848,4.4770093,.24833418,.26348543,.4881804,0,0,12,2014-07,Acre,North,79314,,18804176,,"237,09",,3958.72,2014m7
12,AC,Acre,2014,8,87.594727,.24876809,.26825815,.48297375,.070290253,.70111543,.4480134,.46901444,.27227193,836286.25,0,4.4727206,24176,4.4418154,4.4420848,.25297761,.27242026,.47460213,0,0,12,2014-08,Acre,North,78343,,18595046,,"237,35",,3968.6201,2014m8
12,AC,Acre,2014,9,88.142036,.24666026,.26436818,.48897156,.072986633,.71517998,.41454321,.49142411,.26971477,837613.88,0,4.4789495,24177,4.4727206,4.4418154,.24876809,.26825815,.48297375,0,0,12,2014-09,Acre,North,78619,,18680888,,"237,61",,3991.24,2014m9
12,AC,Acre,2014,10,87.021942,.24531925,.27529711,.47938365,.06598904,.6949681,.39138019,.5237599,.28915951,749377,.23126179,4.4661603,24178,4.4789495,4.4727206,.24666026,.26436818,.48897156,.057043094,.061138257,12,2014-10,Acre,North,78679,,18659389,,"237,16",,4008,2014m10
12,AC,Acre,2014,11,88.535408,.25031254,.28211436,.46757314,.065403499,.69800085,.42134169,.49448287,.26754633,840881.06,0,4.4834027,24179,4.4661603,4.4789495,.24531925,.27529711,.47938365,0,0,12,2014-11,Acre,North,78760,,18667924,,"237,02",,4028.4399,2014m11
12,AC,Acre,2014,12,88.524544,.24546559,.27515781,.47937661,.055122536,.72179514,.40698189,.50577098,.28120252,842169.81,0,4.4832797,24180,4.4834027,4.4661603,.25031254,.28211436,.46757314,0,0,12,2014-12,Acre,North,78561,,18666421,,"237,60",,4059.8601,2014m12
12,AC,Acre,2015,1,88.355713,.24667118,.2566326,.4966962,.082467109,.69846135,.37349981,.517187,.26754916,751019.5,.092851244,4.4813709,24181,4.4832797,4.4834027,.24546559,.27515781,.47937661,.022791784,.025548743,12,2015-01,Acre,North,78537,,18571422,,"236,47",,4110.2002,2015m1
12,AC,Acre,2015,2,86.70993,.2467308,.26600441,.48726478,.087374635,.69480973,.3945857,.49345928,.23758139,861101.06,0,4.4625683,24182,4.4813709,4.4832797,.24667118,.2566326,.4966962,0,0,12,2015-02,Acre,North,78762,,18645795,,"236,74",,4160.3398,2015m2
12,AC,Acre,2015,3,87.67202,.24530706,.26120031,.49349263,.091928869,.7227127,.37066194,.50774986,.26099762,823257.56,0,4.4736028,24183,4.4625683,4.4813709,.2467308,.26600441,.48726478,0,0,12,2015-03,Acre,North,78689,,18668761,,"237,25",,4215.2598,2015m3
12,AC,Acre,2015,4,85.657066,.24837443,.2540397,.49758586,.097814687,.69865686,.36398411,.50818753,.26170295,754074.31,0,4.4503517,24184,4.4736028,4.4625683,.24530706,.26120031,.49349263,0,0,12,2015-04,Acre,North,77638,,18516976,,"238,50",,4245.1899,2015m4
12,AC,Acre,2015,5,86.084023,.24655925,.26907554,.4843652,.069232613,.68399388,.38963446,.5259105,.2841633,857742.44,0,4.4553237,24185,4.4503517,4.4736028,.24837443,.2540397,.49758586,0,0,12,2015-05,Acre,North,77664,,18574949,,"239,17",,4276.6001,2015m5
12,AC,Acre,2015,6,83.027023,.24671882,.26924172,.48403946,.097684607,.72669494,.38265187,.49942145,.27705997,831380.13,0,4.4191661,24186,4.4553237,4.4503517,.24655925,.26907554,.4843652,0,0,12,2015-06,Acre,North,77382,,18578699,,"240,09",,4310.3901,2015m6
12,AC,Acre,2015,7,80.835587,.24698246,.24912864,.50388891,.083901562,.69714224,.35942325,.53147763,.2916612,745124.94,.077390701,4.3924174,24187,4.4191661,4.4553237,.24671882,.26924172,.48403946,.019093743,.020836806,12,2015-07,Acre,North,77394,,18565640,,"239,88",,4337.1099,2015m7
12,AC,Acre,2015,8,81.720093,.24949607,.27540806,.47509587,.08786729,.68875021,.36681509,.52739191,.27498505,851338.38,0,4.4032998,24188,4.3924174,4.4191661,.24698246,.24912864,.50388891,0,0,12,2015-08,Acre,North,77322,,18437500,,"238,45",,4346.6499,2015m8
12,AC,Acre,2015,9,78.974007,.24663419,.26878285,.48458296,.091807738,.73207271,.38945952,.49114594,.25055665,840843.63,0,4.3691187,24189,4.4032998,4.3924174,.24949607,.27540806,.47509587,0,0,12,2015-09,Acre,North,80188,,18676351,,"232,91",,4370.1201,2015m9
12,AC,Acre,2015,10,79.206596,.24220833,.26527733,.49251434,.071789034,.69926327,.36460331,.53950864,.28201947,768465.13,0,4.3720598,24190,4.3691187,4.4032998,.24663419,.26878285,.48458296,0,0,12,2015-10,Acre,North,81487,,18879625,,"231,69",,4405.9502,2015m10
12,AC,Acre,2015,11,76.950562,.25106451,.27817926,.47075623,.065305136,.69737071,.36947697,.54249388,.28816313,845568.13,0,4.343163,24191,4.3720598,4.3691187,.24220833,.26527733,.49251434,0,0,12,2015-11,Acre,North,80330,,18612200,,"231,70",,4450.4502,2015m11
12,AC,Acre,2015,12,78.691612,.23644078,.26852509,.49503413,.091671564,.72822386,.37029514,.51402992,.26321095,814278.38,0,4.3655367,24192,4.343163,4.3720598,.25106451,.27817926,.47075623,0,0,12,2015-12,Acre,North,80803,,18729642,,"231,79",,4493.1699,2015m12
12,AC,Acre,2016,1,79.152267,.24806722,.26885307,.48307973,.069575511,.70021915,.3545256,.55629885,.3086746,774295.81,-.20760003,4.3713737,24193,4.3655367,4.343163,.23644078,.26852509,.49503413,-.04908511,-.055745818,12,2016-01,Acre,North,83471,,19130876,,"229,19",,4550.23,2016m1
12,AC,Acre,2016,2,79.216408,.24167396,.27317524,.48515078,.094072454,.69414288,.34662956,.53614414,.25381708,851260.56,0,4.3721833,24194,4.3713737,4.3655367,.24806722,.26885307,.48307973,0,0,12,2016-02,Acre,North,83446,,"19133088,00",,"229,29",,4591.1802,2016m2
12,AC,Acre,2016,3,76.571609,.2408042,.26825503,.49094078,.096601844,.7208358,.35847586,.51989037,.258654,805421.88,0,4.3382263,24195,4.3721833,4.3713737,.24167396,.27317524,.48515078,0,0,12,2016-03,Acre,North,84264,,"19338429,00",,"229,50",,4610.9199,2016m3
12,AC,Acre,2016,4,78.465988,.23751558,.26192251,.50056189,.08996167,.70144784,.38981473,.50098222,.27544338,766316.75,0,4.3626652,24196,4.3382263,4.3721833,.2408042,.26825503,.49094078,0,0,12,2016-04,Acre,North,84645,,19514152,,"230,54",,4639.0498,2016m4
12,AC,Acre,2016,5,75.228111,.23197052,.26052526,.50750422,.129328,.71052998,.37244505,.47842777,.27143455,844291.31,0,4.3205252,24197,4.3626652,4.3382263,.23751558,.26192251,.50056189,0,0,12,2016-05,Acre,North,84083,,19513381,,"232,07",,4675.23,2016m5
12,AC,Acre,2016,6,75.983887,.23194791,.25470057,.5133515,.11377897,.72685111,.3965005,.46383551,.24269907,814068.88,0,4.3305211,24198,4.3205252,4.3626652,.23197052,.26052526,.50750422,0,0,12,2016-06,Acre,North,83994,,19569171,,"232,98",,4691.5898,2016m6
12,AC,Acre,2016,7,75.624924,.23482871,.26418307,.50098825,.10069194,.70929164,.39567468,.48214188,.25731692,766914,0,4.3257856,24199,4.3305211,4.3205252,.23194791,.25470057,.5133515,0,0,12,2016-07,Acre,North,84504,,"22058933,00",,"261,04",,4715.9902,2016m7
12,AC,Acre,2016,8,72.153252,.23516929,.25990221,.50492853,.14456086,.72051573,.37573564,.45428559,.2217661,861552.69,0,4.2787924,24200,4.3257856,4.3305211,.23482871,.26418307,.50098825,0,0,12,2016-08,Acre,North,84223,,21973981,,"260,90",,4736.7402,2016m8
12,AC,Acre,2016,9,70.175262,.23223124,.25586572,.51190305,.10796618,.72595704,.39821318,.46673384,.23244821,800848.19,0,4.2509956,24201,4.2787924,4.3257856,.23516929,.25990221,.50492853,0,0,12,2016-09,Acre,North,83936,,21857203,,"260,40",,4740.5298,2016m9
12,AC,Acre,2016,10,73.091316,.23087293,.27122611,.49790096,.10013298,.7181133,.35802609,.52230078,.24116418,788798.06,0,4.2917094,24202,4.2509956,4.2787924,.23223124,.25586572,.51190305,0,0,12,2016-10,Acre,North,84006,,21946082,,"261,24",,4752.8599,2016m10
12,AC,Acre,2016,11,72.628082,.23174448,.25364962,.51460588,.13808282,.72452253,.38908896,.45763394,.20702574,863455,0,4.2853518,24203,4.2917094,4.2509956,.23087293,.27122611,.49790096,0,0,12,2016-11,Acre,North,83043,,21894144,,"263,65",,4761.4199,2016m11
12,AC,Acre,2016,12,75.203552,.23140392,.25736776,.51122832,.11539163,.72494924,.36793178,.49337655,.23980431,799520.94,0,4.3201985,24204,4.2853518,4.2917094,.23174448,.25364962,.51460588,0,0,12,2016-12,Acre,North,82795,,21613287,,"261,05",,4775.7002,2016m12
12,AC,Acre,2017,1,78.073807,.23365098,.25456226,.51178676,.14050652,.72354144,.34386787,.49813733,.22765626,776032.13,-.22458753,4.3576546,24205,4.3201985,4.2853518,.23140392,.25736776,.51122832,-.051970433,-.057801589,12,2017-01,Acre,North,84444,,21725837,,"257,28",,4793.8501,2017m1
12,AC,Acre,2017,2,74.972458,.22004616,.2472107,.53274316,.17991684,.73356187,.35408297,.45071778,.21553946,852813.75,0,4.317121,24206,4.3576546,4.3201985,.23365098,.25456226,.51178676,0,0,12,2017-02,Acre,North,85129,,22010455,,"258,55",,4809.6699,2017m2
12,AC,Acre,2017,3,72.172127,.22347003,.24945834,.52707165,.15811142,.72245282,.36345655,.45112607,.20813702,836438.38,0,4.2790542,24207,4.317121,4.3576546,.22004616,.2472107,.53274316,0,0,12,2017-03,Acre,North,84890,,21807073,,"256,89",,4821.6899,2017m3
12,AC,Acre,2017,4,76.830383,.23648696,.25715417,.50635886,.14173885,.72198856,.3457754,.4891412,.23134154,762518.25,0,4.3415999,24208,4.2790542,4.317121,.22347003,.24945834,.52707165,0,0,12,2017-04,Acre,North,83991,,21720674,,"258,61",,4828.4399,2017m4
12,AC,Acre,2017,5,77.384659,.22653419,.25588202,.51758379,.16241388,.736817,.36043966,.45770645,.22526364,873778.38,0,4.3487887,24209,4.3415999,4.2790542,.23648696,.25715417,.50635886,0,0,12,2017-05,Acre,North,83238,,21673215,,"260,38",,4843.4102,2017m5
12,AC,Acre,2017,6,77.60437,.22857624,.25645158,.51497221,.1408917,.71565318,.34454089,.48850372,.25745556,835223,0,4.3516235,24210,4.3487887,4.3415999,.22653419,.25588202,.51758379,0,0,12,2017-06,Acre,North,82965,,21583284,,"260,15",,4832.27,2017m6
12,AC,Acre,2017,7,79.767677,.23130687,.26108074,.50761241,.14926223,.7226336,.33978271,.47555059,.22684085,839542.56,-.32846051,4.3791184,24211,4.3516235,4.3487887,.22857624,.25645158,.51497221,-.075078271,-.084234215,12,2017-07,Acre,North,79906,,21000688,,"262,82",,4843.8701,2017m7
12,AC,Acre,2017,8,81.520958,.2344227,.25269961,.51287764,.13033608,.73985678,.37487558,.46902636,.23167823,818869.13,0,4.4008603,24212,4.3791184,4.3516235,.23130687,.26108074,.50761241,0,0,12,2017-08,Acre,North,83768,,21721450,,"259,30",,4853.0698,2017m8
