horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec,shock_series
48,eps_rr_neg_x_ph2m,-0.28240070138330065,-1.571282009983297,1.0064806072166959,0.7835841970867495,0.0485586911449044,-0.013713008437576073,-0.07629939782432352,0.048873380949171374,1215,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
0,eps_rr_pos_x_wh2m,0.16746299064604175,-1.1100456272600683,1.4449716085521516,0.7766700920821817,0.014433437221171982,0.0024170665623593547,-0.016021773873694668,0.020855906998413377,2511,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
1,eps_rr_pos_x_wh2m,-0.9473820890895717,-2.2712812957084196,0.3765171175292763,0.8048735674264998,0.014433437221171982,-0.013673979907337094,-0.03278239599322963,0.005434436178555442,2484,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
2,eps_rr_pos_x_wh2m,-1.421191468810301,-3.0717175267950685,0.22933458917446647,1.0034485932002406,0.014433437221171982,-0.020512677844338675,-0.044335442084170285,0.0033100863954929295,2457,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
3,eps_rr_pos_x_wh2m,-0.45626075324095944,-1.6677342907891426,0.7552127843072236,0.7365236138327373,0.014433437221171982,-0.006585410938388029,-0.024071138187700868,0.010900316310924809,2430,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
4,eps_rr_pos_x_wh2m,-1.326415412185902,-2.4774422843271733,-0.1753885400446309,0.6997746506323205,0.014433437221171982,-0.019144733580980174,-0.03575800767991316,-0.0025314594820471884,2403,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
5,eps_rr_pos_x_wh2m,-0.8026215819869699,-2.3210836154094445,0.7158404514355047,0.9231593672178309,0.014433437221171982,-0.01158458821596667,-0.03350121464810311,0.010332038216169768,2376,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
6,eps_rr_pos_x_wh2m,-0.48504587263849575,-2.349666633355607,1.3795748880786154,1.1336089304024883,0.014433437221171982,-0.007000879152116309,-0.03391376584322068,0.019912007538988058,2349,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
7,eps_rr_pos_x_wh2m,-1.7023651140943241,-4.024514135461803,0.6197839072731544,1.4117663622575878,0.014433437221171982,-0.024570980001793707,-0.058087572119907165,0.008945612116319751,2322,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
8,eps_rr_pos_x_wh2m,0.985948555084361,-1.0394229717541414,3.0113200819228636,1.231338456901039,0.014433437221171982,0.01423062657311535,-0.01500244620905742,0.04346369935528812,2295,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
