horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec,shock_series
25,eps_sb_neg_x_ph2m,1.4311068708926147,-0.20073542489116947,3.0629491666763986,0.9920896723243378,0.03820649632041153,0.05467757939687434,-0.007669397272480711,0.11702455606622938,1836,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
26,eps_sb_neg_x_ph2m,2.392433189145991,0.6154774076517462,4.169388970640235,1.0803124073645431,0.03820649632041153,0.09140648983793673,0.023515235310742868,0.15929774436513058,1809,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
27,eps_sb_neg_x_ph2m,2.2971999165172345,0.8780212670222547,3.7163785660122146,0.8627993556637915,0.03820649632041153,0.0877679601576654,0.03354611630772884,0.14198980400760194,1782,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
28,eps_sb_neg_x_ph2m,2.6292354126817115,0.8085217455916478,4.449949079771775,1.106915312862535,0.03820649632041153,0.1004538731201195,0.03089078309792,0.170016963142319,1755,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
29,eps_sb_neg_x_ph2m,2.75373941257698,1.2689131241348195,4.238565701019141,0.9027102862606071,0.03820649632041153,0.1052107347339946,0.04848072460817888,0.16194074485981033,1728,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
30,eps_sb_neg_x_ph2m,2.1893579737986752,0.38599843668636136,3.992717510910989,1.096364750980677,0.03820649632041153,0.08364769737000273,0.014747647850942068,0.1525477468890634,1701,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
31,eps_sb_neg_x_ph2m,2.196397833434591,-0.3900988793962865,4.782894546265468,1.5724783472828658,0.03820649632041153,0.08391666574127855,-0.014904311400250883,0.18273764288280797,1674,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
32,eps_sb_neg_x_ph2m,1.6390693955545323,-0.15767372546934855,3.4358125165784132,1.0923422556169435,0.03820649632041153,0.06262309883015339,-0.006024160611970243,0.13127035827227704,1647,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
33,eps_sb_neg_x_ph2m,1.7614427422069345,0.5881170773179456,2.9347684070959232,0.7133313540266799,0.03820649632041153,0.06729855564874485,0.022469892950519273,0.1121272183469704,1620,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
34,eps_sb_neg_x_ph2m,2.3371247014124266,0.9957353035070693,3.678514099317784,0.815506848710577,0.03820649632041153,0.08929334630485677,0.0380435572095467,0.14054313540016686,1593,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
35,eps_sb_neg_x_ph2m,1.5939815671531796,0.5879333303818266,2.6000298039245324,0.6116338987779333,0.03820649632041153,0.06090045088024176,0.022462872623880553,0.09933802913660296,1566,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
36,eps_sb_neg_x_ph2m,0.6520127138756213,-0.4461662789758809,1.7501917067271235,0.667645421366057,0.03820649632041153,0.02491112135355046,-0.017046450295983697,0.06686869300308462,1539,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
37,eps_sb_neg_x_ph2m,1.66232081483064,0.4856355807111261,2.839006048950154,0.7153738270926584,0.03820649632041153,0.06351145409517035,0.018554434027500556,0.10846847416284014,1512,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
38,eps_sb_neg_x_ph2m,1.9928390399237017,1.1011637862434704,2.884514293603933,0.5421000623215567,0.03820649632041153,0.07613939744601736,0.042071610147281585,0.11020718474475313,1485,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
39,eps_sb_neg_x_ph2m,1.6348325114784468,0.5627301689800517,2.7069348539768416,0.6517919436305109,0.03820649632041153,0.06246122233429042,0.021499948130520904,0.10342249653805992,1458,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
40,eps_sb_neg_x_ph2m,0.648757335584835,-0.5828218573308382,1.880336528500508,0.7487469843734665,0.03820649632041153,0.024786744754861985,-0.022267581147566086,0.07184107065729005,1431,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
41,eps_sb_neg_x_ph2m,0.12221115587279234,-0.8621518792412747,1.1065741909868594,0.5984502322790021,0.03820649632041153,0.004669260077167081,-0.03293980260186765,0.04227832275620181,1404,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
42,eps_sb_neg_x_ph2m,1.1424542430993039,-0.21634428485632085,2.5012527710549284,0.8260908482622773,0.03820649632041153,0.04364917383521209,-0.008265757123305087,0.09556410479372926,1377,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
43,eps_sb_neg_x_ph2m,0.6170661352811792,-0.7396160549736966,1.973748325536055,0.8248042062984748,0.03820649632041153,0.023575935027070935,-0.028258138082869835,0.07541000813701171,1350,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
44,eps_sb_neg_x_ph2m,0.6361352063855915,-0.7591566140196006,2.0314270267907837,0.8482771947259461,0.03820649632041153,0.024304497422055333,-0.029004714380155946,0.07761370922426661,1323,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
45,eps_sb_neg_x_ph2m,1.065766080020834,-0.853414786216631,2.984946946258299,1.1667791193034145,0.03820649632041153,0.040719187814735415,-0.0326059888893705,0.11404436451884134,1296,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
46,eps_sb_neg_x_ph2m,0.5544093515344327,-0.8284309613477999,1.9372496644166652,0.8407072156597619,0.03820649632041153,0.021182038849402045,-0.03165144447644971,0.0740155221752538,1269,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
47,eps_sb_neg_x_ph2m,0.19428535356303234,-0.9468437082418709,1.3354144153679357,0.6937572092173586,0.03820649632041153,0.007422962646015848,-0.03617558065494785,0.05102150594697955,1242,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
48,eps_sb_neg_x_ph2m,1.573692996417472,0.6697614286299116,2.4776245642050325,0.5495513722171641,0.03820649632041153,0.06012529567708154,0.025589237558502287,0.09466135379566079,1215,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
