uf_code,year,month,ref_month_yyyymm,share_PH2M,share_WH2M,share_Ricardian,share_H2M,total_weight,n_obs,n_unmatched
23,2022,12,202212,0.21562126661224,0.254549364281927,0.529829369105833,0.470170630894167,7216447.10387733,6118,2686
24,2022,12,202212,0.212539665226458,0.249679950809563,0.537780383963979,0.462219616036021,2657185.00023077,2651,1097
25,2022,12,202212,0.201963976801583,0.260917840645017,0.5371181825534,0.4628818174466,3167722.07128056,3119,1375
26,2022,12,202212,0.221871021102647,0.231037264054297,0.547091714843057,0.452908285156943,7307713.49020317,4937,2082
27,2022,12,202212,0.232962987513528,0.234257484932581,0.532779527553891,0.467220472446109,2591907.5486848,5095,2289
28,2022,12,202212,0.227831165898857,0.236249723672527,0.535919110428617,0.464080889571384,1855089.48604031,2309,927
29,2022,12,202212,0.221072528636355,0.243554394983941,0.535373076379705,0.464626923620295,12020553.7796222,5919,2289
31,2022,12,202212,0.192208669352844,0.268813704166509,0.538977626480647,0.461022373519353,16841470.2825378,9630,3377
32,2022,12,202212,0.185262467942002,0.247987829312685,0.566749702745314,0.433250297254686,3176793.24133638,4323,1507
33,2022,12,202212,0.186158601788317,0.211333087628469,0.602508310583214,0.397491689416786,13945869.0971191,8809,3207
35,2022,12,202212,0.18909006692341,0.231145864190763,0.579764068885827,0.420235931114173,36963964.1804432,9459,3075
41,2022,12,202212,0.186038230322115,0.267363133543304,0.546598636134581,0.453401363865419,9429898.87569544,7110,3137
42,2022,12,202212,0.196781038625412,0.271592045001133,0.531626916373455,0.468373083626545,6136741.51671972,7782,3372
43,2022,12,202212,0.188426723664493,0.246975726383705,0.564597549951801,0.435402450048198,9205671.15577342,6799,2898
50,2022,12,202212,0.214182168906114,0.219965185724356,0.56585264536953,0.43414735463047,2203727.90958382,2657,988
51,2022,12,202212,0.218565940070248,0.222949953217131,0.558484106712622,0.441515893287378,2770358.95613348,3082,1129
52,2022,12,202212,0.218388922372578,0.22890406240465,0.552707015222772,0.447292984777228,5762753.74808699,4107,1450
53,2022,12,202212,0.2047611643363,0.190797960989801,0.604440874673899,0.395559125326101,2519900.08948451,2526,928
11,2023,1,202301,0.244304569152615,0.234675063158633,0.521020367688752,0.478979632311248,1408092.73047564,2009,941
12,2023,1,202301,0.229917439197054,0.234080794480231,0.536001766322716,0.463998233677284,642864.123989855,2289,1260
13,2023,1,202301,0.236087959876006,0.265923578444121,0.497988461679873,0.502011538320127,3088674.83687293,3389,1584
14,2023,1,202301,0.25262077422563,0.271252163243422,0.476127062530948,0.523872937469052,405121.180278844,1277,554
15,2023,1,202301,0.227128905013922,0.279246822087353,0.493624272898724,0.506375727101276,7051685.32546368,4317,1887
16,2023,1,202301,0.232126608283954,0.288666956024572,0.479206435691474,0.520793564308526,597210.472196026,929,379
17,2023,1,202301,0.234141853625501,0.270288644259333,0.495569502115166,0.504430497884834,1237592.01958761,1931,726
21,2023,1,202301,0.228092262951436,0.251046002582352,0.520861734466212,0.479138265533788,5141620.74676484,7771,3578
22,2023,1,202301,0.235201091915344,0.248423987855946,0.51637492022871,0.48362507977129,2599721.96807847,2932,1248
23,2023,1,202301,0.214563907592779,0.245644556942398,0.539791535464824,0.460208464535177,7202839.19185069,6012,2529
24,2023,1,202301,0.2072892289321,0.247459342073166,0.545251428994734,0.454748571005266,2642942.30211664,2689,1083
25,2023,1,202301,0.221453239277841,0.265076406421106,0.513470354301053,0.486529645698947,3150969.72337544,3280,1388
26,2023,1,202301,0.206662414007364,0.235389474317325,0.557948111675311,0.442051888324689,7451976.29365956,4826,1976
27,2023,1,202301,0.220500110005829,0.234732673686866,0.544767216307305,0.455232783692695,2316084.68270388,4853,2195
28,2023,1,202301,0.2294367619612,0.255958347006974,0.514604891031826,0.485395108968174,1813982.13410284,2363,888
29,2023,1,202301,0.232188941002761,0.246046785192883,0.521764273804356,0.478235726195644,11333859.5121258,5591,2125
31,2023,1,202301,0.196030387944141,0.254538206893905,0.549431405161955,0.450568594838045,17677257.9454041,9330,3316
32,2023,1,202301,0.189995711338007,0.250605743642992,0.559398545019002,0.440601454980999,3232679.50047083,4608,1680
33,2023,1,202301,0.189378633485588,0.202562331767315,0.608059034747096,0.391940965252904,13687854.1197528,8815,3282
35,2023,1,202301,0.190667933072495,0.239878158271024,0.569453908656482,0.430546091343519,35789400.0928158,9718,3118
41,2023,1,202301,0.175112036930711,0.269331562100522,0.555556400968767,0.444443599031233,9942082.99383736,6807,3039
42,2023,1,202301,0.196265847700759,0.272265833429564,0.531468318869677,0.468531681130323,6278812.45948019,7843,3350
43,2023,1,202301,0.195294231798021,0.256304728650656,0.548401039551323,0.451598960448677,9559675.22720613,6854,2867
50,2023,1,202301,0.219305860852933,0.216279290894542,0.564414848252526,0.435585151747474,2214805.0385947,2681,983
51,2023,1,202301,0.219659611185313,0.231841634582768,0.54849875423192,0.451501245768081,2767447.61245409,2925,1114
52,2023,1,202301,0.206878542315081,0.234258844474124,0.558862613210795,0.441137386789205,5910053.73118655,4311,1533
53,2023,1,202301,0.198801908105346,0.190897328320963,0.610300763573692,0.389699236426309,2524091.4153006,2272,884
11,2023,2,202302,0.253341437899779,0.241600310066503,0.505058252033718,0.494941747966282,1332091.36840607,2019,982
12,2023,2,202302,0.230851737986967,0.264082597347983,0.50506566466505,0.49493433533495,628222.811109684,2220,1199
13,2023,2,202302,0.229258053321598,0.276631566311919,0.494110380366483,0.505889619633517,3175633.35535285,3310,1562
14,2023,2,202302,0.248769963453359,0.258647108083971,0.49258292846267,0.50741707153733,492732.421636372,1455,632
15,2023,2,202302,0.228383544783144,0.269504952130759,0.502111503086097,0.497888496913903,6410023.73200176,4372,1923
16,2023,2,202302,0.22270747089353,0.260595628984199,0.516696900122271,0.48330309987773,601803.443245793,1252,530
17,2023,2,202302,0.241846684510806,0.282074189654407,0.476079125834787,0.523920874165213,1200759.1649727,1594,619
21,2023,2,202302,0.216330783579293,0.250052648225084,0.533616568195623,0.466383431804377,5138032.25012782,7545,3568
22,2023,2,202302,0.218997400931723,0.258107443398124,0.522895155670153,0.477104844329847,2980703.05703639,2927,1287
23,2023,2,202302,0.222838153943651,0.249598922227786,0.527562923828563,0.472437076171437,7349151.0502513,5823,2418
24,2023,2,202302,0.201241305881347,0.248585905021114,0.550172789097539,0.449827210902461,3172363.27642867,2390,984
25,2023,2,202302,0.208402541128204,0.248611288835963,0.542986170035834,0.457013829964167,3413128.87200521,3333,1394
26,2023,2,202302,0.225277765391226,0.232114198438658,0.542608036170116,0.457391963829884,7076160.10388423,4697,1940
27,2023,2,202302,0.227719278007011,0.240305968473711,0.531974753519278,0.468025246480722,2251899.18977333,4573,2086
28,2023,2,202302,0.21858787146738,0.242426526140191,0.538985602392429,0.461014397607571,1822211.33693258,2223,930
29,2023,2,202302,0.204318337666714,0.250906885083105,0.544774777250181,0.455225222749819,10509710.5537611,5373,2096
31,2023,2,202302,0.19555476965589,0.260044311475313,0.544400918868797,0.455599081131203,18056532.4176924,9305,3173
32,2023,2,202302,0.191798640587458,0.238563382539205,0.569637976873337,0.430362023126663,3387507.80903228,4352,1552
33,2023,2,202302,0.191054908854071,0.220189358674052,0.588755732471877,0.411244267528123,14032914.3099423,8264,3053
35,2023,2,202302,0.199849083458979,0.229966317973256,0.570184598567766,0.429815401432234,37208557.2829735,9365,3114
41,2023,2,202302,0.204355967493462,0.251951278950327,0.54369275355621,0.45630724644379,9363193.06148955,6253,2730
42,2023,2,202302,0.191690676416081,0.266998118926595,0.541311204657324,0.458688795342676,6181004.54243617,7761,3345
43,2023,2,202302,0.185366070686135,0.239122262737881,0.575511666575985,0.424488333424016,9073269.57154152,6534,2744
50,2023,2,202302,0.203013625180534,0.233370099173334,0.563616275646131,0.436383724353869,2128143.72682385,2439,903
51,2023,2,202302,0.214645174886033,0.212459949449156,0.572894875664811,0.427105124335189,3023969.7015908,3093,1232
52,2023,2,202302,0.225313178276976,0.209208425737082,0.565478395985942,0.434521604014058,5946542.48356949,3914,1384
53,2023,2,202302,0.199476129272066,0.206725435791163,0.593798434936771,0.406201565063229,2366998.58325133,2270,904
11,2023,3,202303,0.239867266110958,0.238497044967442,0.5216356889216,0.4783643110784,1341504.64026763,2184,1014
12,2023,3,202303,0.222856395964906,0.247919370913219,0.529224233121876,0.470775766878124,678755.847276167,2454,1264
13,2023,3,202303,0.244632112476669,0.269417083300667,0.485950804222665,0.514049195777336,3082187.75588221,3856,1837
14,2023,3,202303,0.231124855185957,0.24873201734801,0.520143127466033,0.479856872533967,478080.623040046,1479,663
15,2023,3,202303,0.234384856939197,0.290639410492904,0.4749757325679,0.5250242674321,6601389.3451587,4528,2009
16,2023,3,202303,0.234928236725873,0.259692010409195,0.505379752864932,0.494620247135068,611924.843938021,1030,442
17,2023,3,202303,0.258073932913193,0.257407241350181,0.484518825736626,0.515481174263374,1085682.58310813,1770,686
21,2023,3,202303,0.221377355059605,0.255946920799624,0.522675724140771,0.477324275859229,5203178.222083,7363,3452
22,2023,3,202303,0.215981575281551,0.257589906716891,0.526428518001558,0.473571481998442,2636882.88291467,3013,1276
23,2023,3,202303,0.21585784670767,0.246032860886478,0.538109292405852,0.461890707594148,7296054.27329138,6000,2689
24,2023,3,202303,0.20511144278405,0.239377860907784,0.555510696308166,0.444489303691834,2673362.60905952,2624,1116
25,2023,3,202303,0.21155375597493,0.243659600613834,0.544786643411236,0.455213356588764,3161994.27102309,3033,1353
26,2023,3,202303,0.235133872248332,0.216451384609117,0.548414743142551,0.451585256857449,7578778.44275667,5072,2114
27,2023,3,202303,0.242268480412452,0.234021937806265,0.523709581781283,0.476290418218717,2568865.72700711,4981,2220
28,2023,3,202303,0.240599645454822,0.255991748064518,0.50340860648066,0.49659139351934,1774410.91100592,2295,934
29,2023,3,202303,0.218669614312062,0.236334199601248,0.54499618608669,0.45500381391331,11861168.2038486,5829,2265
31,2023,3,202303,0.195066392468252,0.263330145978264,0.541603461553484,0.458396538446516,17041376.8888677,9559,3396
32,2023,3,202303,0.183649954741466,0.237349880750822,0.579000164507712,0.420999835492288,3278666.28700948,4496,1606
33,2023,3,202303,0.199591642573156,0.212278536233662,0.588129821193182,0.411870178806818,14172046.1330655,9042,3374
35,2023,3,202303,0.176127116037701,0.24272460687841,0.58114827708389,0.418851722916111,37228660.5608491,9692,3140
41,2023,3,202303,0.192662955271462,0.260385951106859,0.546951093621679,0.453048906378321,9258855.96794799,7042,3120
42,2023,3,202303,0.191629236047291,0.272110093286603,0.536260670666105,0.463739329333895,6168134.46664207,7804,3328
43,2023,3,202303,0.187267797094079,0.261430413072098,0.551301789833824,0.448698210166176,9031286.15822706,6801,2807
50,2023,3,202303,0.220621288530787,0.233373944706428,0.546004766762786,0.453995233237214,2185874.66935474,2689,996
51,2023,3,202303,0.21799160167094,0.217915407890359,0.564092990438701,0.435907009561299,2897488.11047827,3281,1260
52,2023,3,202303,0.230814780473946,0.222622694820292,0.546562524705762,0.453437475294238,5870103.74271411,4187,1470
53,2023,3,202303,0.196239446948236,0.18868858997911,0.615071963072653,0.384928036927347,2431599.31091901,2520,955
11,2023,4,202304,0.246252429159417,0.25216077909785,0.501586791742733,0.498413208257267,1443930.88723638,1962,886
12,2023,4,202304,0.240646753229058,0.238371822004144,0.520981424766798,0.479018575233202,642717.639468494,2308,1231
13,2023,4,202304,0.230092082197221,0.275886068712959,0.494021849089819,0.505978150910181,3114222.45766472,3415,1597
14,2023,4,202304,0.24901901463589,0.279234910147122,0.471746075216988,0.528253924783012,409484.327278792,1344,583
15,2023,4,202304,0.226292081719675,0.282013066594851,0.491694851685475,0.508305148314525,6966229.44502662,4275,1885
16,2023,4,202304,0.223344286581411,0.294763039461673,0.481892673956916,0.518107326043084,628397.101296993,941,389
17,2023,4,202304,0.21904437455125,0.261017845468265,0.519937779980486,0.480062220019515,1232235.88922879,1895,760
21,2023,4,202304,0.225908115485557,0.245455947709898,0.528635936804546,0.471364063195455,5222910.00352208,7599,3587
22,2023,4,202304,0.224794156311517,0.257904161137879,0.517301682550604,0.482698317449396,2575904.38534374,2918,1271
23,2023,4,202304,0.210913854264421,0.247138477553877,0.541947668181702,0.458052331818298,7137967.22427782,5788,2576
24,2023,4,202304,0.211764620633069,0.24723159931934,0.541003780047591,0.458996219952409,2625017.81652814,2600,1037
25,2023,4,202304,0.222775527993007,0.249790542775764,0.527433929231229,0.472566070768771,3047294.70870294,3161,1343
26,2023,4,202304,0.199327378058396,0.231894075738386,0.568778546203218,0.431221453796782,7541033.21505669,4959,2082
27,2023,4,202304,0.238555498941015,0.24550774021516,0.515936760843824,0.484063239156176,2362713.06930695,4889,2198
28,2023,4,202304,0.198703664850802,0.261288523144016,0.540007812005182,0.459992187994818,1824548.72533109,2340,937
29,2023,4,202304,0.212301839756997,0.238036867822173,0.549661292420831,0.450338707579169,11384796.6073337,5624,2141
31,2023,4,202304,0.190321679711356,0.261333166459683,0.548345153828961,0.451654846171039,18067354.1457456,9442,3352
32,2023,4,202304,0.194009673462633,0.238633883702613,0.567356442834754,0.432643557165246,3218688.22144771,4594,1668
33,2023,4,202304,0.180959971397971,0.220146807852422,0.598893220749607,0.401106779250393,13799433.6910505,9001,3309
35,2023,4,202304,0.197386304449211,0.22577241547002,0.576841280080769,0.423158719919231,35550295.1236361,9608,3124
41,2023,4,202304,0.175853242506751,0.271715405379325,0.552431352113923,0.447568647886077,9821715.7547627,6724,2992
42,2023,4,202304,0.190606067165982,0.267153364067888,0.542240568766131,0.457759431233869,6292937.40354511,7836,3339
43,2023,4,202304,0.187887249968557,0.250780117096991,0.561332632934452,0.438667367065548,9628353.77886831,6739,2873
50,2023,4,202304,0.227393853820008,0.214491455170979,0.558114691009013,0.441885308990987,2207883.71337795,2726,981
51,2023,4,202304,0.225857792157492,0.221480113962444,0.552662093880065,0.447337906119936,2899604.2314053,3104,1200
52,2023,4,202304,0.208620992760647,0.238747067733945,0.552631939505408,0.447368060494592,6075589.18746896,4321,1547
53,2023,4,202304,0.199190890545323,0.203995968573481,0.596813140881197,0.403186859118803,2545426.72914546,2379,960
11,2023,5,202305,0.256614638070472,0.222461517067649,0.520923844861879,0.479076155138121,1348951.01899585,1978,912
12,2023,5,202305,0.244092102689376,0.238144294229488,0.517763603081136,0.482236396918864,614861.304979252,2196,1182
13,2023,5,202305,0.227629388750624,0.281064736757122,0.491305874492254,0.508694125507746,3159168.59328325,3358,1553
14,2023,5,202305,0.231826201039129,0.266444133795433,0.501729665165439,0.498270334834561,498817.611810907,1498,717
15,2023,5,202305,0.238965652426556,0.277391511561963,0.483642836011481,0.516357163988519,6549572.79371945,4482,2014
16,2023,5,202305,0.247014333644364,0.247481261154158,0.505504405201478,0.494495594798522,562863.571023777,1219,511
17,2023,5,202305,0.241997487372944,0.264259920542529,0.493742592084527,0.506257407915473,1230178.05971378,1699,659
21,2023,5,202305,0.237371966289877,0.239285857026764,0.523342176683358,0.476657823316642,5136467.42350446,7501,3572
22,2023,5,202305,0.212888123835122,0.235946776799236,0.551165099365643,0.448834900634357,2984383.47220048,2943,1309
23,2023,5,202305,0.217855242789304,0.25902161450837,0.523123142702326,0.476876857297674,7265791.49311721,5904,2412
24,2023,5,202305,0.210940538023042,0.244001098684229,0.545058363292729,0.454941636707271,3141721.29753026,2428,988
25,2023,5,202305,0.215158583514638,0.262338459912908,0.522502956572454,0.477497043427546,3423587.88169783,3300,1370
26,2023,5,202305,0.227924016951892,0.231267500715065,0.540808482333043,0.459191517666957,7117965.57417154,4735,1958
27,2023,5,202305,0.214920811152475,0.246490749982015,0.53858843886551,0.46141156113449,2266295.53344132,4628,2032
28,2023,5,202305,0.215308203749833,0.248935969723161,0.535755826527006,0.464244173472994,1804480.74274541,2229,951
29,2023,5,202305,0.21067889766142,0.243306754595052,0.546014347743528,0.453985652256472,10997717.4192213,5686,2160
31,2023,5,202305,0.193094686294258,0.264873048329646,0.542032265376096,0.457967734623904,17777205.3620127,9329,3198
32,2023,5,202305,0.178312741272373,0.246984798970192,0.574702459757435,0.425297540242565,3367463.05435069,4391,1533
33,2023,5,202305,0.185663716766681,0.21127102316227,0.603065260071049,0.396934739928951,14270438.081261,8624,3141
35,2023,5,202305,0.18881863410963,0.233846469783941,0.577334896106429,0.422665103893571,37331110.9929429,9537,3113
41,2023,5,202305,0.201181625127133,0.255323887877911,0.543494486994956,0.456505513005044,9382785.11317771,6385,2811
42,2023,5,202305,0.191724121984724,0.262327643280498,0.545948234734778,0.454051765265222,6118586.8474048,7883,3352
43,2023,5,202305,0.178496155391065,0.250305531235812,0.571198313373124,0.428801686626876,8764333.44035024,6592,2763
50,2023,5,202305,0.210888072202885,0.230851365336915,0.5582605624602,0.4417394375398,2187134.44646238,2442,890
51,2023,5,202305,0.224441858551099,0.205319368605636,0.570238772843265,0.429761227156735,2922277.15417257,3266,1297
52,2023,5,202305,0.21943491158097,0.225054741060251,0.555510347358779,0.444489652641221,5777354.443509,3942,1382
53,2023,5,202305,0.203791754592993,0.201582689311941,0.594625556095066,0.405374443904934,2444100.14835519,2374,974
11,2023,6,202306,0.262147825862308,0.232073582889634,0.505778591248058,0.494221408751942,1304600.91373927,2160,985
12,2023,6,202306,0.242316551102389,0.240506607005817,0.517176841891794,0.482823158108206,693541.778265895,2536,1315
13,2023,6,202306,0.235689156300738,0.2756531899353,0.488657653763962,0.511342346236038,3035353.00438387,3793,1752
14,2023,6,202306,0.234343164889693,0.269899081312891,0.495757753797416,0.504242246202584,436669.034518802,1376,638
15,2023,6,202306,0.237252988189412,0.29436599310987,0.468381018700718,0.531618981299282,6687380.48443162,4537,1956
16,2023,6,202306,0.240078270207371,0.268270585784467,0.491651144008162,0.508348855991838,632534.965620509,1032,451
17,2023,6,202306,0.238824501084653,0.263184209894437,0.497991289020911,0.502008710979089,1037923.10849951,1733,652
21,2023,6,202306,0.228281443978252,0.263796195276808,0.507922360744939,0.492077639255061,4965021.44036548,7439,3424
22,2023,6,202306,0.217070989023886,0.248597067465612,0.534331943510501,0.465668056489499,2650893.79755918,2993,1321
23,2023,6,202306,0.220071587581119,0.252757376742744,0.527171035676138,0.472828964323862,7390040.59593582,5912,2580
24,2023,6,202306,0.203494670433129,0.240992928969848,0.555512400597023,0.444487599402977,2645671.01568073,2560,1136
25,2023,6,202306,0.227819979413558,0.246991212739646,0.525188807846796,0.474811192153204,3212894.67252589,3176,1359
26,2023,6,202306,0.232440040846818,0.220348723367048,0.547211235786134,0.452788764213866,7757684.46204341,5179,2161
27,2023,6,202306,0.224450078561468,0.251917620115373,0.523632301323158,0.476367698676842,2603041.89259683,5044,2268
28,2023,6,202306,0.237071888989846,0.244552491132808,0.518375619877346,0.481624380122654,1754046.32553149,2286,941
29,2023,6,202306,0.219338219218043,0.229839874489057,0.5508219062929,0.4491780937071,11811585.4744873,5935,2260
31,2023,6,202306,0.186463614104619,0.264049408696275,0.549486977199106,0.450513022800894,17079360.1588556,9774,3385
32,2023,6,202306,0.187104228059574,0.250920482551691,0.561975289388735,0.438024710611265,3288137.38853701,4584,1647
33,2023,6,202306,0.185465785877765,0.222889674683862,0.591644539438373,0.408355460561627,14001638.7141905,9185,3322
35,2023,6,202306,0.183545431564193,0.239167483977501,0.577287084458306,0.422712915541694,37289059.8243895,9886,3318
41,2023,6,202306,0.19055558480996,0.271413877626281,0.538030537563759,0.461969462436241,9333142.10887603,7063,3092
42,2023,6,202306,0.194478693721439,0.270363562154705,0.535157744123856,0.464842255876144,6328797.11116067,7886,3417
43,2023,6,202306,0.188079736531703,0.256338395707513,0.555581867760785,0.444418132239215,9083207.77158773,6939,2872
50,2023,6,202306,0.219099070381664,0.234617751689959,0.546283177928376,0.453716822071624,2202988.71170843,2744,1045
51,2023,6,202306,0.215323192735674,0.228034020204986,0.55664278705934,0.44335721294066,2836302.1063029,3319,1210
52,2023,6,202306,0.221356607314526,0.225081897696325,0.55356149498915,0.44643850501085,5790870.08491315,4148,1440
53,2023,6,202306,0.203672748355842,0.188526881779314,0.607800369864844,0.392199630135156,2411609.4631513,2528,1003
11,2023,7,202307,0.229897644701955,0.258229424997205,0.511872930300841,0.488127069699159,1428426.00269593,2070,936
12,2023,7,202307,0.243273191257274,0.233554292981682,0.523172515761044,0.476827484238956,643312.873132713,2328,1271
13,2023,7,202307,0.238325762423064,0.279556903267778,0.482117334309158,0.517882665690842,3165109.65130269,3494,1582
14,2023,7,202307,0.235233510328823,0.254705300476314,0.510061189194863,0.489938810805137,408223.922461623,1309,570
15,2023,7,202307,0.233468565682646,0.266128357317016,0.500403077000337,0.499596922999663,7232196.53526909,4429,1936
16,2023,7,202307,0.238569999161238,0.275125563262996,0.486304437575766,0.513695562424234,660531.62338215,997,420
17,2023,7,202307,0.241279708964102,0.268074011397762,0.490646279638137,0.509353720361863,1198468.39770911,2021,773
21,2023,7,202307,0.236642966259702,0.256095476744388,0.507261556995909,0.492738443004091,5084099.2191986,7699,3634
22,2023,7,202307,0.23174163569523,0.260448305701767,0.507810058603003,0.492189941396997,2690820.02761028,2958,1225
23,2023,7,202307,0.215111666922668,0.247608728014293,0.537279605063039,0.462720394936961,7272405.96244497,6116,2589
24,2023,7,202307,0.214392327587192,0.229116080870439,0.556491591542369,0.443508408457631,2688257.0543449,2607,1058
25,2023,7,202307,0.216516440666219,0.265206273301759,0.518277286032022,0.481722713967978,3121608.67853173,3210,1329
26,2023,7,202307,0.2185754620123,0.238098028517543,0.543326509470156,0.456673490529844,7528081.76945534,5014,2123
27,2023,7,202307,0.230928434782675,0.243122996645908,0.525948568571417,0.474051431428583,2394328.61543731,4950,2294
28,2023,7,202307,0.216757568836552,0.24488535042651,0.538357080736938,0.461642919263062,1840420.29941133,2415,948
29,2023,7,202307,0.227863057753541,0.235699892512092,0.536437049734367,0.463562950265633,11898498.6616049,5849,2144
31,2023,7,202307,0.186917553606785,0.26415893945907,0.548923506934145,0.451076493065855,17780714.7786183,9468,3276
32,2023,7,202307,0.191830216590178,0.253218627639578,0.554951155770244,0.445048844229756,3261733.55309216,4679,1712
33,2023,7,202307,0.180975621710969,0.218241024425042,0.600783353863989,0.399216646136011,13594489.4117697,9338,3342
35,2023,7,202307,0.194485688863559,0.233283275554039,0.572231035582402,0.427768964417598,36153097.6354367,10145,3326
41,2023,7,202307,0.188208980869675,0.268079564961837,0.543711454168488,0.456288545831512,9380294.60112865,6770,3003
42,2023,7,202307,0.192712638993667,0.276716809419549,0.530570551586784,0.469429448413216,6343499.96850797,7959,3408
43,2023,7,202307,0.183474992286584,0.25525369159613,0.561271316117286,0.438728683882714,9331776.05166073,6847,2824
50,2023,7,202307,0.220590893011905,0.214282940334703,0.565126166653392,0.434873833346608,2180798.20893183,2745,977
51,2023,7,202307,0.21373654119595,0.215289438423594,0.570974020380456,0.429025979619544,3072968.33384902,3252,1265
52,2023,7,202307,0.213647332351571,0.236968654799757,0.549384012848671,0.450615987151329,6017986.08146499,4338,1544
53,2023,7,202307,0.191972924461395,0.214242586107249,0.593784489431357,0.406215510568643,2367100.75501024,2343,943
11,2023,8,202308,0.245596435089248,0.218310397598581,0.536093167312171,0.463906832687829,1315335.66468934,2025,965
12,2023,8,202308,0.238198515955387,0.239497605454667,0.522303878589946,0.477696121410054,612722.055478079,2279,1183
13,2023,8,202308,0.231988214826325,0.286841920058836,0.481169865114839,0.518830134885161,3160307.18021794,3348,1558
14,2023,8,202308,0.21847235573799,0.272632312156034,0.508895332105976,0.491104667894024,500483.410555715,1486,683
15,2023,8,202308,0.232690052557148,0.271126443745821,0.496183503697031,0.503816496302969,6441973.32167179,4503,1963
16,2023,8,202308,0.222015475810611,0.235822745375837,0.542161778813552,0.457838221186448,585507.238762393,1228,530
17,2023,8,202308,0.251555691233005,0.242585389751991,0.505858919015004,0.494141080984996,1250362.31323853,1792,705
21,2023,8,202308,0.226079393961872,0.267651797153341,0.506268808884788,0.493731191115212,5213783.97164355,7558,3481
22,2023,8,202308,0.208192133670192,0.262812784804337,0.528995081525471,0.471004918474529,2857601.25666892,2978,1271
23,2023,8,202308,0.221005782703599,0.244565621240094,0.534428596056307,0.465571403943693,7299686.13389232,5937,2456
24,2023,8,202308,0.214373384491296,0.25471094838859,0.530915667120114,0.469084332879886,3017275.13645276,2505,1038
25,2023,8,202308,0.223302847075711,0.261552034989562,0.515145117934727,0.484854882065274,3408825.17598863,3360,1363
26,2023,8,202308,0.211145013090949,0.244473646587142,0.544381340321909,0.455618659678091,7238804.57019987,4950,2070
27,2023,8,202308,0.22965932808095,0.242040831496973,0.528299840422077,0.471700159577923,2282158.34369327,4775,2077
28,2023,8,202308,0.217792121433303,0.261998003026415,0.520209875540281,0.479790124459719,1842932.17478669,2322,951
29,2023,8,202308,0.207321257936988,0.259700623109264,0.532978118953748,0.467021881046252,10914454.7457943,5815,2243
31,2023,8,202308,0.193626397716388,0.258454182894877,0.547919419388736,0.452080580611265,17370746.9872578,9412,3271
32,2023,8,202308,0.172161800962761,0.25335543542542,0.574482763611819,0.425517236388181,3346284.85110555,4462,1568
33,2023,8,202308,0.188524690442499,0.205733419542414,0.605741890015087,0.394258109984913,14479200.7499423,8898,3277
35,2023,8,202308,0.190039141280414,0.238100785513119,0.571860073206468,0.428139926793533,37556398.7269815,9857,3128
41,2023,8,202308,0.189368141172575,0.257847712946783,0.552784145880642,0.447215854119358,9567405.53286672,6370,2804
42,2023,8,202308,0.187927713528298,0.273350979004313,0.53872130746739,0.461278692532611,6176423.32521528,7871,3345
43,2023,8,202308,0.180289392184323,0.243830266235852,0.575880341579824,0.424119658420176,8711924.67977939,6529,2760
50,2023,8,202308,0.214945724365707,0.218093736652609,0.566960538981684,0.433039461018316,2185246.01839824,2454,933
51,2023,8,202308,0.210472422898388,0.21106486923258,0.578462707869032,0.421537292130968,2830381.23419871,3276,1330
52,2023,8,202308,0.215753843309971,0.213268479040037,0.570977677649992,0.429022322350008,5964965.37847114,3995,1419
53,2023,8,202308,0.202989019362858,0.182988197200789,0.614022783436352,0.385977216563648,2436818.19571998,2371,979
11,2023,9,202309,0.24623499060056,0.231859714491605,0.521905294907835,0.478094705092165,1372100.00290959,2135,963
12,2023,9,202309,0.228534870834363,0.264910999193522,0.506554129972115,0.493445870027885,678518.450857454,2484,1282
13,2023,9,202309,0.250743426419379,0.266698889697129,0.482557683883492,0.517442316116508,3066246.85547757,3701,1797
14,2023,9,202309,0.246948567592941,0.258672501531369,0.494378930875691,0.50562106912431,448835.042341545,1400,608
15,2023,9,202309,0.237579244722009,0.299575479375905,0.462845275902086,0.537154724097914,6506219.33329165,4601,2001
16,2023,9,202309,0.254718110645843,0.263265418245184,0.482016471108973,0.517983528891027,607124.614469193,1032,447
17,2023,9,202309,0.238878714517097,0.25890105556759,0.502220229915314,0.497779770084687,1077395.50804457,1745,657
21,2023,9,202309,0.231932485135511,0.268333451025042,0.499734063839446,0.500265936160554,4804448.99467597,7334,3331
22,2023,9,202309,0.218078403540881,0.255056443807028,0.526865152652091,0.473134847347909,2659474.33243886,2963,1267
23,2023,9,202309,0.22194398367418,0.248386039107459,0.529669977218361,0.470330022781639,7392566.42288093,5868,2449
24,2023,9,202309,0.197201462057061,0.25656281484869,0.546235723094249,0.453764276905751,2710287.24775925,2670,1174
25,2023,9,202309,0.217631744430722,0.240696182280089,0.541672073289189,0.458327926710811,3148447.35389122,3148,1342
26,2023,9,202309,0.218537522264798,0.22323507941822,0.558227398316982,0.441772601683018,7766902.25915331,5300,2260
27,2023,9,202309,0.228050883599828,0.249864573322546,0.522084543077626,0.477915456922374,2677319.51891565,5096,2266
28,2023,9,202309,0.238680602911879,0.248131479195677,0.513187917892444,0.486812082107556,1782826.11236437,2363,936
29,2023,9,202309,0.219037142650665,0.243211517619853,0.537751339729482,0.462248660270518,11889570.2045417,6067,2305
