bin_key,p_ph2m,p_wh2m,p_ric,weighted_n,raw_n,small_bin_flag
Central_West|15-24|male|secondary|Q5|informal,0.15477362890640206,1.594313026993362e-06,0.8452247767805708,62722.63979093,90.0,0.0
Central_West|15-24|male|secondary|Q5|self_employed,5.808283218337757e-05,5.808283218337757e-05,0.9998838343356332,1721.37913032,1.0,0.0
Central_West|15-24|male|secondary|Q5|unemployed,0.9983779432547298,0.0008110283726350807,0.0008110283726350807,123.00024864,1.0,0.0
Central_West|15-24|male|tertiary|Q1|unemployed,2.2914310174137057e-06,2.2914310174137057e-06,0.999995417137965,43640.551171189996,56.0,0.0
Central_West|15-24|male|tertiary|Q2|informal,0.3057277768180171,0.3227474113336302,0.3715248118483528,15564.70369717,19.0,0.0
Central_West|15-24|male|tertiary|Q2|self_employed,0.056522838420389125,0.721826002998628,0.22165115858098297,9628.01409018,7.0,0.0
Central_West|15-24|male|tertiary|Q2|unemployed,1.963086634047307e-05,0.37272128074689936,0.6272590883867601,5093.718688,8.0,0.0
Central_West|15-24|male|tertiary|Q3|informal,0.11649142619456485,0.30361971861155174,0.5798888551938834,36219.95940624,43.0,0.0
Central_West|15-24|male|tertiary|Q3|self_employed,0.13347887678516948,0.41745092097870823,0.4490702022361223,5165.016862529999,7.0,0.0
Central_West|15-24|male|tertiary|Q3|unemployed,3.405157199521381e-05,0.6266630338554124,0.37330291457259224,2936.421982,3.0,0.0
Central_West|15-24|male|tertiary|Q4|informal,0.1862925984558147,0.24021994676947367,0.5734874547747117,18470.05361384,25.0,0.0
Central_West|15-24|male|tertiary|Q4|self_employed,0.00011532949245471352,0.9997693410150906,0.00011532949245471352,866.78089901,1.0,0.0
Central_West|15-24|male|tertiary|Q4|unemployed,0.33422472590002283,1.4272508160255192e-05,0.6657610015918171,7006.17698899,4.0,0.0
Central_West|15-24|male|tertiary|Q5|informal,0.17123696831192053,4.605447703454119e-06,0.8287584262403759,21713.11559801,31.0,0.0
Central_West|15-24|male|tertiary|Q5|self_employed,5.1317955586506696e-05,5.1317955586506696e-05,0.999897364088827,1948.33569402,3.0,0.0
Central_West|15-24|male|tertiary|Q5|unemployed,8.85668925044103e-05,0.45919003059379365,0.540721402513702,1128.7900829,2.0,0.0
Central_West|25-34|female|no_education|Q1|unemployed,2.5431589236941453e-05,2.5431589236941453e-05,0.9999491368215261,3931.8176143700002,6.0,0.0
Central_West|25-34|female|no_education|Q2|informal,5.511831384917427e-05,0.02129573786716137,0.9786491438189895,1813.9790121199999,3.0,0.0
Central_West|25-34|female|no_education|Q2|unemployed,0.30070784161765146,0.6992602621563361,3.189622601234217e-05,3134.86714991,3.0,0.0
Central_West|25-34|female|no_education|Q3|unemployed,0.9998181902756215,9.090486218927392e-05,9.090486218927392e-05,1099.75116989,2.0,0.0
Central_West|25-34|female|primary|Q1|unemployed,2.053635963064083e-06,2.053635963064083e-06,0.9999958927280738,48693.821937169996,105.0,0.0
Central_West|25-34|female|primary|Q2|formal,0.1316671102983721,0.8584159619974894,0.009916927704138604,21457.968574569997,31.0,0.0
Central_West|25-34|female|primary|Q2|informal,0.2021888221855747,0.7431164111685132,0.05469476664591203,13122.547676390002,21.0,0.0
Central_West|25-34|female|primary|Q2|unemployed,0.22325306884083795,0.2821004377301229,0.49464649342903916,25217.22767472,37.0,0.0
Central_West|25-34|female|primary|Q3|formal,0.353619401626717,0.3991627748975102,0.24721782347577276,11914.818455400002,28.0,0.0
Central_West|25-34|female|primary|Q3|informal,0.5808584239672515,0.2671382515065827,0.15200332452616588,28479.277707359997,36.0,0.0
Central_West|25-34|female|primary|Q3|unemployed,0.40386896322169563,0.45415331587591706,0.14197772090238733,3431.0883025699995,7.0,0.0
Central_West|25-34|female|primary|Q4|formal,0.4214162701905872,0.011686851185962134,0.5668968786234508,16816.555894089997,29.0,0.0
Central_West|25-34|female|primary|Q4|informal,0.3936497875971302,0.04348714761894616,0.5628630647839237,25869.345397020003,39.0,0.0
Central_West|25-34|female|primary|Q4|unemployed,0.03437204381831143,0.4093193350639916,0.5563086211176967,4025.5317899700003,6.0,0.0
Central_West|25-34|female|primary|Q5|formal,0.3167857825396263,1.945723213042584e-05,0.6831947602282433,5139.17715326,9.0,0.0
Central_West|25-34|female|primary|Q5|informal,0.0897335574486664,5.375565267472571e-06,0.9102610669860663,18602.394791019997,31.0,0.0
Central_West|25-34|female|primary|Q5|unemployed,6.76382304892353e-05,6.76382304892353e-05,0.9998647235390214,1478.15381638,3.0,0.0
Central_West|25-34|female|secondary|Q1|unemployed,8.904385094569387e-07,8.904385094569387e-07,0.9999982191229811,112303.91745909,179.0,0.0
Central_West|25-34|female|secondary|Q2|formal,0.35845424609000864,0.6055176924281641,0.0360280614818275,15446.190718649998,26.0,0.0
Central_West|25-34|female|secondary|Q2|informal,0.20429045781654478,0.531995787247639,0.26371375493581617,36735.35008802,41.0,0.0
Central_West|25-34|female|secondary|Q2|unemployed,9.051439918864478e-06,0.16964478869107422,0.830346159869007,11047.66594756,26.0,0.0
Central_West|25-34|female|secondary|Q3|formal,0.6447862323797573,0.1890474368406019,0.1661663307796408,14456.61240138,22.0,0.0
Central_West|25-34|female|secondary|Q3|informal,0.2812521922069749,0.5435499228793002,0.17519788491372473,72348.65484333,77.0,0.0
Central_West|25-34|female|secondary|Q3|self_employed,1.4911941056572417e-05,0.9999701761178869,1.4911941056572417e-05,6705.73509098,1.0,0.0
Central_West|25-34|female|secondary|Q3|unemployed,0.19870057977857497,0.8012835442364636,1.587598496149501e-05,6298.5217891699995,11.0,0.0
Central_West|25-34|female|secondary|Q4|formal,0.3579051274375224,6.891541039788373e-06,0.6420879810214379,14510.24262358,18.0,0.0
Central_West|25-34|female|secondary|Q4|informal,0.2377250839779885,0.036507476889448,0.7257674391325633,87968.81685393001,97.0,0.0
Central_West|25-34|female|secondary|Q4|self_employed,0.7946004133547593,2.0065211507240526e-05,0.20537952143373345,4983.45010719,6.0,0.0
Central_West|25-34|female|secondary|Q4|unemployed,0.6782687267954067,0.17363823512684076,0.14809303807775262,8781.50460534,9.0,0.0
Central_West|25-34|female|secondary|Q5|formal,0.05376887600563372,8.901453227548294e-06,0.946222222541139,11233.820704079999,17.0,0.0
Central_West|25-34|female|secondary|Q5|informal,0.22332233864293718,0.008582283698777787,0.7680953776582851,115003.01963047999,120.0,0.0
Central_West|25-34|female|secondary|Q5|self_employed,6.412946909307616e-05,6.412946909307616e-05,0.9998717410618139,1559.04551485,2.0,0.0
Central_West|25-34|female|secondary|Q5|unemployed,6.714826199547499e-05,6.714826199547499e-05,0.999865703476009,1488.94182143,2.0,0.0
Central_West|25-34|female|tertiary|Q1|unemployed,1.5183210367944223e-06,1.5183210367944223e-06,0.9999969633579264,65861.923849,81.0,0.0
Central_West|25-34|female|tertiary|Q2|formal,0.00029561746785524584,0.49967483744340346,0.5000295450887412,337.97500359000003,2.0,0.0
Central_West|25-34|female|tertiary|Q2|informal,0.06630986958747918,0.5192143199511277,0.4144758104613932,17868.96599059,23.0,0.0
Central_West|25-34|female|tertiary|Q2|self_employed,0.3587667112996266,0.6411950818286696,3.820687170366906e-05,2617.03022205,3.0,0.0
Central_West|25-34|female|tertiary|Q2|unemployed,0.4086571396654927,2.625321445976356e-05,0.5913166071200474,3808.75736908,6.0,0.0
Central_West|25-34|female|tertiary|Q3|formal,0.33872739867828694,0.17819488375883963,0.4830777175628736,1380.7214683999998,4.0,0.0
Central_West|25-34|female|tertiary|Q3|informal,0.23837606522375668,0.5929937752105942,0.16863015956564914,52108.34660695,49.0,0.0
Central_West|25-34|female|tertiary|Q3|self_employed,0.28267802306798784,0.1622332360768423,0.5550887408551698,5617.87180481,8.0,0.0
Central_West|25-34|female|tertiary|Q3|unemployed,0.23371222151134782,5.0012301115104295e-05,0.766237766187537,1999.20807642,3.0,0.0
Central_West|25-34|female|tertiary|Q4|formal,0.29844061894407664,5.056781818428872e-05,0.7015088132377391,1977.24231032,4.0,0.0
Central_West|25-34|female|tertiary|Q4|informal,0.23730011983867452,0.18825501481226428,0.574444865349061,95007.83968205,94.0,0.0
Central_West|25-34|female|tertiary|Q4|self_employed,0.5841187490422113,0.2349530865795082,0.1809281643782807,13774.252705289999,12.0,0.0
Central_West|25-34|female|tertiary|Q4|unemployed,0.16172996990537955,2.0876911361041536e-05,0.8382491531832595,4789.68058049,7.0,0.0
Central_West|25-34|female|tertiary|Q5|informal,0.1445176363537176,0.00508612562817529,0.8503962380181074,149363.33397742998,170.0,0.0
Central_West|25-34|female|tertiary|Q5|self_employed,0.3182251904062068,0.040651855055774594,0.6411229545380187,15258.84948528,18.0,0.0
Central_West|25-34|female|tertiary|Q5|unemployed,0.00010081055816859094,0.5226693855980954,0.4772298038437361,991.65959051,2.0,0.0
Central_West|25-34|male|no_education|Q1|unemployed,1.3176325018426236e-05,1.3176325018426236e-05,0.9999736473499632,7589.06955943,12.0,0.0
Central_West|25-34|male|no_education|Q2|unemployed,5.67186123753676e-05,0.8468121883079518,0.1531310930796727,1762.7896774800001,5.0,0.0
