"uf_code","horizon","variant","beta_mp","se_mp","lo95_mp","hi95_mp","lo95_mp_wild","hi95_mp_wild","uf_label","macro_region"
41,2,"nearest",-0.149771069008817,0.0326806936575888,-0.213825228577691,-0.0857169094399429,NA,NA,"41 - Paraná","South"
41,3,"nearest",0.123784478124066,NA,NA,NA,NA,NA,"41 - Paraná","South"
41,4,"nearest",-0.0984546920170551,NA,NA,NA,NA,NA,"41 - Paraná","South"
41,5,"nearest",-0.0344056975264844,NA,NA,NA,NA,NA,"41 - Paraná","South"
41,6,"nearest",-0.430181280431485,NA,NA,NA,NA,NA,"41 - Paraná","South"
41,7,"nearest",-0.2296429943066,NA,NA,NA,NA,NA,"41 - Paraná","South"
41,8,"nearest",0.119824874843864,NA,NA,NA,NA,NA,"41 - Paraná","South"
41,9,"nearest",0.00657820923288073,NA,NA,NA,NA,NA,"41 - Paraná","South"
41,10,"nearest",-0.209963378863409,NA,NA,NA,NA,NA,"41 - Paraná","South"
41,11,"nearest",0.0610079523381418,NA,NA,NA,NA,NA,"41 - Paraná","South"
41,12,"nearest",0.0839660160460797,NA,NA,NA,NA,NA,"41 - Paraná","South"
42,0,"nearest",-0.0512700003574007,0.0108582019712797,-0.0725520762211088,-0.0299879244936925,NA,NA,"42 - Santa Catarina","South"
42,1,"nearest",0.0251561985357825,0.00729133983398599,0.01086517246117,0.0394472246103951,NA,NA,"42 - Santa Catarina","South"
42,2,"nearest",0.0567517454208716,0.00532906772271719,0.0463067726843459,0.0671967181573973,NA,NA,"42 - Santa Catarina","South"
42,3,"nearest",-0.0208970015954848,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,4,"nearest",0.129547905848521,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,5,"nearest",-0.112461006597429,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,6,"nearest",0.224206829664285,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,7,"nearest",16.5003568794185,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,8,"nearest",0.000559600400056764,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,9,"nearest",-0.0195179540454989,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,10,"nearest",0.072748938621508,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,11,"nearest",-0.108163073090231,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,12,"nearest",0.0235909484945223,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
43,0,"nearest",0.00372656440496795,0.0477834003328353,-0.0899289002473892,0.0973820290573251,NA,NA,"43 - Rio Grande do Sul","South"
43,1,"nearest",0.156964273606603,0.0450111362962103,0.0687424464660307,0.245186100747175,NA,NA,"43 - Rio Grande do Sul","South"
43,2,"nearest",-1.30182946585623,1.13912350987385,-3.53451154520897,0.930852613496508,NA,NA,"43 - Rio Grande do Sul","South"
43,3,"nearest",1.24279935705558,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,4,"nearest",0.0928966465408769,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,5,"nearest",-0.00163990007215286,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,6,"nearest",0.188237999522645,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,7,"nearest",-2.17867911464178,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,8,"nearest",-0.00592872323976555,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,9,"nearest",0.163484045324142,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,10,"nearest",-0.322113444029165,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,11,"nearest",0.0870376148897301,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,12,"nearest",0.0564511996630675,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
50,0,"nearest",-0.0317123040081834,0.193084111399482,-0.410157162351168,0.346732554334801,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,1,"nearest",0.253549969352103,0.247628525631721,-0.231801940886071,0.738901879590276,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,2,"nearest",-0.112057435931436,0.109787423755976,-0.327240786493149,0.103125914630277,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,3,"nearest",-0.0717995898517586,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,4,"nearest",0.167917535336551,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,5,"nearest",-0.0351595376319374,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,6,"nearest",0.0372948878972766,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,7,"nearest",0.0962904695775827,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,8,"nearest",-0.0888633196236974,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,9,"nearest",0.0395984639204308,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,10,"nearest",-0.0930312286880046,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,11,"nearest",-0.0191040474866971,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,12,"nearest",-0.0733789673949074,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
51,0,"nearest",0.0715655917469509,0.0679150988550011,-0.0615480020088512,0.204679185502753,NA,NA,"51 - Mato Grosso","Center-West"
51,1,"nearest",0.0644949292179526,0.065567392478255,-0.064017160039427,0.193007018475332,NA,NA,"51 - Mato Grosso","Center-West"
51,2,"nearest",-0.189280345147318,0.0244717272586421,-0.237244930574257,-0.14131575972038,NA,NA,"51 - Mato Grosso","Center-West"
51,3,"nearest",0.0386739059670593,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,4,"nearest",0.355333979108732,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,5,"nearest",-0.129967731597106,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,6,"nearest",1.28055273430154,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,7,"nearest",-0.00813168071315034,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,8,"nearest",-0.290469041718622,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,9,"nearest",0.34121618404042,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,10,"nearest",0.150241624435502,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,11,"nearest",-0.158103675532242,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,12,"nearest",-0.98190177905233,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
52,0,"nearest",0.0387178164292299,0.105645963210573,-0.168348271463493,0.245783904321953,NA,NA,"52 - Goiás","Center-West"
52,1,"nearest",0.0489452519601334,0.0919015790502088,-0.131181842978276,0.229072346898543,NA,NA,"52 - Goiás","Center-West"
52,2,"nearest",-0.220150705118103,0.0554576785241222,-0.328847755025383,-0.111453655210824,NA,NA,"52 - Goiás","Center-West"
52,3,"nearest",0.231149576031148,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,4,"nearest",0.0714651345843123,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,5,"nearest",0.231252331005087,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,6,"nearest",0.717340605670086,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,7,"nearest",0.461118153071752,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,8,"nearest",0.456059790822434,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,9,"nearest",-0.079960118476672,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,10,"nearest",-0.85863954568016,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,11,"nearest",0.532381464942419,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,12,"nearest",-0.0325990604533658,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
53,0,"nearest",0.0120153957657276,0.149487074036424,-0.280979269345664,0.305010060877119,NA,NA,"53 - Distrito Federal","Center-West"
53,1,"nearest",0.157358101730572,0.155770605975637,-0.147952285981676,0.46266848944282,NA,NA,"53 - Distrito Federal","Center-West"
53,2,"nearest",-0.145687578909996,0.0588868290342277,-0.261105763817082,-0.0302693940029092,NA,NA,"53 - Distrito Federal","Center-West"
53,3,"nearest",-0.070356753672538,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,4,"nearest",0.0140734897033971,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,5,"nearest",4.09937969526404,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,6,"nearest",-7.14109427603937,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,7,"nearest",2.10163939316694,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,8,"nearest",0.0916847830550859,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,9,"nearest",0.168793227597328,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,10,"nearest",-0.2097361393748,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,11,"nearest",0.11177849237319,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,12,"nearest",0.295911559049895,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
