uf_code,uf,state,year_month,consumption_index,year,month_num,date,mp_shock,share_PH2M_nearest,share_WH2M_nearest,share_Ricardian_nearest,total_weight_nearest,share_PH2M_linear,share_WH2M_linear,share_Ricardian_linear,total_weight_linear
17,TO,Tocantins,2016.02,102.81205,2016,2,673,0.0,0.226235200880435,0.261032656360537,0.5127321427590279,1093876.80887489,,,,
17,TO,Tocantins,2016.03,98.10712,2016,3,674,0.0,0.226235200880435,0.261032656360537,0.5127321427590279,1093876.80887489,,,,
17,TO,Tocantins,2016.04,98.17528,2016,4,675,0.0,0.226235200880435,0.261032656360537,0.5127321427590279,1093876.80887489,,,,
17,TO,Tocantins,2016.05,96.16016,2016,5,676,0.0,0.226235200880435,0.261032656360537,0.5127321427590279,1093876.80887489,,,,
17,TO,Tocantins,2016.06,93.9313,2016,6,677,0.0,0.226235200880435,0.261032656360537,0.5127321427590279,1093876.80887489,,,,
17,TO,Tocantins,2016.07,96.54007,2016,7,678,0.0,0.226235200880435,0.261032656360537,0.5127321427590279,1093876.80887489,,,,
17,TO,Tocantins,2016.08,95.74852,2016,8,679,0.0,0.226235200880435,0.261032656360537,0.5127321427590279,1093876.80887489,,,,
17,TO,Tocantins,2016.09,91.85243,2016,9,680,0.0,0.226235200880435,0.261032656360537,0.5127321427590279,1093876.80887489,,,,
17,TO,Tocantins,2016.1,90.02293,2016,10,681,0.0,0.226235200880435,0.261032656360537,0.5127321427590279,1093876.80887489,,,,
17,TO,Tocantins,2016.11,96.31212,2016,11,682,0.0,0.226235200880435,0.261032656360537,0.5127321427590279,1093876.80887489,,,,
17,TO,Tocantins,2016.12,100.39,2016,12,683,0.0,0.226235200880435,0.261032656360537,0.5127321427590279,1093876.80887489,,,,
17,TO,Tocantins,2017.01,94.83222,2017,1,684,-0.224587529,0.226235200880435,0.261032656360537,0.5127321427590279,1093876.80887489,,,,
17,TO,Tocantins,2017.02,87.08418,2017,2,685,0.0,0.226235200880435,0.261032656360537,0.5127321427590279,1093876.80887489,,,,
17,TO,Tocantins,2017.03,101.93518,2017,3,686,0.0,0.226235200880435,0.261032656360537,0.5127321427590279,1093876.80887489,0.226235200880435,0.261032656360537,0.5127321427590279,1093876.80887489
17,TO,Tocantins,2017.04,92.64603,2017,4,687,0.0,0.226235200880435,0.261032656360537,0.5127321427590279,1093876.80887489,0.2271618978104922,0.2590778124910421,0.5137602896984655,1096617.7802356218
17,TO,Tocantins,2017.05,96.15867,2017,5,688,0.0,0.2290461815682752,0.2551029632897358,0.5158508551419887,1102191.08866911,0.228119484638218,0.2570578071592307,0.514822708202551,1099450.1173083782
17,TO,Tocantins,2017.06,100.00644,2017,6,689,0.0,0.2290461815682752,0.2551029632897358,0.5158508551419887,1102191.08866911,0.2290461815682752,0.2551029632897358,0.5158508551419887,1102191.08866911
17,TO,Tocantins,2017.07,94.53669,2017,7,690,-0.328460526,0.2290461815682752,0.2551029632897358,0.5158508551419887,1102191.08866911,0.2294268669034764,0.2542507139495393,0.5163224191469841,1105772.6559258052
17,TO,Tocantins,2017.08,100.9999,2017,8,691,0.0,0.2301759574017757,0.2525737071833461,0.5172503354148781,1112820.25601156,0.2298075522386777,0.2533984646093427,0.5167939831519793,1109354.2231825003
17,TO,Tocantins,2017.09,102.04456,2017,9,692,0.0,0.2301759574017757,0.2525737071833461,0.5172503354148781,1112820.25601156,0.2301759574017757,0.2525737071833461,0.5172503354148781,1112820.25601156
17,TO,Tocantins,2017.1,100.98504,2017,10,693,-0.195035395,0.2301759574017757,0.2525737071833461,0.5172503354148781,1112820.25601156,0.2311058877615001,0.2494738697949752,0.5194202424435245,1113552.8490342805
17,TO,Tocantins,2017.11,99.67262,2017,11,694,0.0,0.2329357507274096,0.2433741897726971,0.5236900594998932,1114994.40304673,0.2320058203676851,0.2464740271610679,0.5215201524712468,1114261.8100240098
17,TO,Tocantins,2017.12,101.8524,2017,12,695,0.0,0.2329357507274096,0.2433741897726971,0.5236900594998932,1114994.40304673,0.2329357507274096,0.2433741897726971,0.5236900594998932,1114994.40304673
17,TO,Tocantins,2018.01,97.32736,2018,1,696,0.0,0.2329357507274096,0.2433741897726971,0.5236900594998932,1114994.40304673,0.2318120975945188,0.2455759266283592,0.5226119757771218,1118126.7608189369
17,TO,Tocantins,2018.02,104.98532,2018,2,697,0.0,0.229673531954501,0.249766329031071,0.5205601390144279,1124088.34496604,0.2307971850873917,0.2475645921754088,0.5216382227371993,1120955.987193833
17,TO,Tocantins,2018.03,106.24084,2018,3,698,0.0,0.229673531954501,0.249766329031071,0.5205601390144279,1124088.34496604,0.229673531954501,0.249766329031071,0.5205601390144279,1124088.34496604
17,TO,Tocantins,2018.04,105.56184,2018,4,699,0.0,0.229673531954501,0.249766329031071,0.5205601390144279,1124088.34496604,0.2299073434161659,0.2503925269988148,0.5197001295850191,1127021.5366045577
17,TO,Tocantins,2018.05,102.57987,2018,5,700,0.08898676,0.2303827600548846,0.2516657961998941,0.5179514437452213,1132985.69293621,0.2301489485932196,0.2510395982321502,0.5188114531746301,1130052.5012976923
17,TO,Tocantins,2018.06,105.26069,2018,6,701,0.0,0.2303827600548846,0.2516657961998941,0.5179514437452213,1132985.69293621,0.2303827600548846,0.2516657961998941,0.5179514437452213,1132985.69293621
17,TO,Tocantins,2018.07,103.99029,2018,7,702,0.0,0.2303827600548846,0.2516657961998941,0.5179514437452213,1132985.69293621,0.2324319803573974,0.251154636509559,0.5164133831330435,1133940.261344537
17,TO,Tocantins,2018.08,104.13148,2018,8,703,0.0,0.2364643170816968,0.2501488061511578,0.5133868767671453,1135818.60563189,0.2344812006599102,0.250643476819224,0.5148753225208658,1134894.829752864
17,TO,Tocantins,2018.09,103.66383,2018,9,704,0.0,0.2364643170816968,0.2501488061511578,0.5133868767671453,1135818.60563189,0.2364643170816968,0.2501488061511578,0.5133868767671453,1135818.60563189
17,TO,Tocantins,2018.1,103.98642,2018,10,705,0.0,0.2364643170816968,0.2501488061511578,0.5133868767671453,1135818.60563189,0.2336421872439845,0.2550605805814651,0.5112972321745503,1136009.9791224753
17,TO,Tocantins,2018.11,106.33025,2018,11,706,0.0,0.2280889640149377,0.2647256851056183,0.5071853508794439,1136386.55276524,0.23091109385265,0.2598139106753109,0.509274995472039,1136195.1792746547
17,TO,Tocantins,2018.12,102.96428,2018,12,707,0.0,0.2280889640149377,0.2647256851056183,0.5071853508794439,1136386.55276524,0.2280889640149377,0.2647256851056183,0.5071853508794439,1136386.55276524
17,TO,Tocantins,2019.01,92.6402,2019,1,708,0.0,0.2280889640149377,0.2647256851056183,0.5071853508794439,1136386.55276524,,,,
17,TO,Tocantins,2019.02,106.3604,2019,2,709,0.0,0.2280889640149377,0.2647256851056183,0.5071853508794439,1136386.55276524,,,,
17,TO,Tocantins,2019.03,111.53018,2019,3,710,0.0,0.2280889640149377,0.2647256851056183,0.5071853508794439,1136386.55276524,,,,
17,TO,Tocantins,2019.04,112.92005,2019,4,711,0.0,0.2280889640149377,0.2647256851056183,0.5071853508794439,1136386.55276524,,,,
17,TO,Tocantins,2019.05,114.02269,2019,5,712,0.0,0.2280889640149377,0.2647256851056183,0.5071853508794439,1136386.55276524,,,,
17,TO,Tocantins,2019.06,109.30815,2019,6,713,0.0,0.2280889640149377,0.2647256851056183,0.5071853508794439,1136386.55276524,,,,
17,TO,Tocantins,2019.07,110.95834,2019,7,714,0.0,0.2280889640149377,0.2647256851056183,0.5071853508794439,1136386.55276524,,,,
17,TO,Tocantins,2019.08,112.09092,2019,8,715,-0.104547698,0.2280889640149377,0.2647256851056183,0.5071853508794439,1136386.55276524,,,,
17,TO,Tocantins,2019.09,113.13803,2019,9,716,0.0,0.2280889640149377,0.2647256851056183,0.5071853508794439,1136386.55276524,,,,
17,TO,Tocantins,2019.1,113.31417,2019,10,717,0.0,0.2280889640149377,0.2647256851056183,0.5071853508794439,1136386.55276524,,,,
17,TO,Tocantins,2019.11,112.33382,2019,11,718,0.0,0.2280889640149377,0.2647256851056183,0.5071853508794439,1136386.55276524,,,,
17,TO,Tocantins,2019.12,112.80193,2019,12,719,0.0,0.2280889640149377,0.2647256851056183,0.5071853508794439,1136386.55276524,,,,
21,MA,Maranhão,2016.01,84.2874,2016,1,672,-0.207600025,0.2350921236622448,0.2476807613041303,0.5172271150336248,4896587.1486986,,,,
21,MA,Maranhão,2016.02,84.58336,2016,2,673,0.0,0.2350921236622448,0.2476807613041303,0.5172271150336248,4896587.1486986,,,,
21,MA,Maranhão,2016.03,84.69409,2016,3,674,0.0,0.2350921236622448,0.2476807613041303,0.5172271150336248,4896587.1486986,,,,
21,MA,Maranhão,2016.04,84.99554,2016,4,675,0.0,0.2350921236622448,0.2476807613041303,0.5172271150336248,4896587.1486986,,,,
21,MA,Maranhão,2016.05,84.04456,2016,5,676,0.0,0.2350921236622448,0.2476807613041303,0.5172271150336248,4896587.1486986,,,,
21,MA,Maranhão,2016.06,84.07813,2016,6,677,0.0,0.2350921236622448,0.2476807613041303,0.5172271150336248,4896587.1486986,,,,
21,MA,Maranhão,2016.07,81.41662,2016,7,678,0.0,0.2350921236622448,0.2476807613041303,0.5172271150336248,4896587.1486986,,,,
21,MA,Maranhão,2016.08,80.25395,2016,8,679,0.0,0.2350921236622448,0.2476807613041303,0.5172271150336248,4896587.1486986,,,,
21,MA,Maranhão,2016.09,81.07653,2016,9,680,0.0,0.2350921236622448,0.2476807613041303,0.5172271150336248,4896587.1486986,,,,
21,MA,Maranhão,2016.1,82.33123,2016,10,681,0.0,0.2350921236622448,0.2476807613041303,0.5172271150336248,4896587.1486986,,,,
21,MA,Maranhão,2016.11,81.52593,2016,11,682,0.0,0.2350921236622448,0.2476807613041303,0.5172271150336248,4896587.1486986,,,,
21,MA,Maranhão,2016.12,83.03284,2016,12,683,0.0,0.2350921236622448,0.2476807613041303,0.5172271150336248,4896587.1486986,,,,
21,MA,Maranhão,2017.01,85.01405,2017,1,684,-0.224587529,0.2350921236622448,0.2476807613041303,0.5172271150336248,4896587.1486986,,,,
21,MA,Maranhão,2017.02,84.32341,2017,2,685,0.0,0.2350921236622448,0.2476807613041303,0.5172271150336248,4896587.1486986,,,,
21,MA,Maranhão,2017.03,86.30642,2017,3,686,0.0,0.2350921236622448,0.2476807613041303,0.5172271150336248,4896587.1486986,0.2350921236622448,0.2476807613041303,0.5172271150336248,4896587.1486986
21,MA,Maranhão,2017.04,88.20142,2017,4,687,0.0,0.2350921236622448,0.2476807613041303,0.5172271150336248,4896587.1486986,0.2337473495174291,0.2495981569699478,0.516654493512623,4901310.180875607
21,MA,Maranhão,2017.05,87.06354,2017,5,688,0.0,0.2310129754229705,0.2534968614904436,0.5154901630865859,4910913.67963552,0.2323577495677862,0.251579465824626,0.5160627846075877,4906190.647458513
21,MA,Maranhão,2017.06,87.08138,2017,6,689,0.0,0.2310129754229705,0.2534968614904436,0.5154901630865859,4910913.67963552,0.2310129754229705,0.2534968614904436,0.5154901630865859,4910913.67963552
21,MA,Maranhão,2017.07,87.65037,2017,7,690,-0.328460526,0.2310129754229705,0.2534968614904436,0.5154901630865859,4910913.67963552,0.2299331513691603,0.2541440486700136,0.515922799960826,4918100.9588442
21,MA,Maranhão,2017.08,87.41696,2017,8,691,0.0,0.2278083362955339,0.2554175460233611,0.5167741176811048,4932243.66954515,0.2288533273153501,0.2547912358495836,0.516355436835066,4925288.238052879
21,MA,Maranhão,2017.09,88.42961,2017,9,692,0.0,0.2278083362955339,0.2554175460233611,0.5167741176811048,4932243.66954515,0.2278083362955339,0.2554175460233611,0.5167741176811048,4932243.66954515
21,MA,Maranhão,2017.1,88.13584,2017,10,693,-0.195035395,0.2278083362955339,0.2554175460233611,0.5167741176811048,4932243.66954515,0.2290900317581362,0.2543483053827777,0.5165616628590859,4938225.1366779
21,MA,Maranhão,2017.11,87.7757,2017,11,694,0.0,0.2316120776684184,0.2522443157351781,0.5161436065964035,4949995.12039073,0.230330382205816,0.2533135563757615,0.5163560614184224,4944013.65325798
21,MA,Maranhão,2017.12,88.25506,2017,12,695,0.0,0.2316120776684184,0.2522443157351781,0.5161436065964035,4949995.12039073,0.2316120776684184,0.2522443157351781,0.5161436065964035,4949995.12039073
21,MA,Maranhão,2018.01,93.81058,2018,1,696,0.0,0.2316120776684184,0.2522443157351781,0.5161436065964035,4949995.12039073,0.2269935132573446,0.2512697525132757,0.5217367342293795,4955909.397285512
21,MA,Maranhão,2018.02,92.24902,2018,2,697,0.0,0.2182033422814302,0.2494149386393325,0.5323817190792371,4967165.60169816,0.2228219066925039,0.2503895018612349,0.5267885914462611,4961251.324803378
21,MA,Maranhão,2018.03,90.50677,2018,3,698,0.0,0.2182033422814302,0.2494149386393325,0.5323817190792371,4967165.60169816,0.2182033422814302,0.2494149386393325,0.5323817190792371,4967165.60169816
21,MA,Maranhão,2018.04,90.28656,2018,4,699,0.0,0.2182033422814302,0.2494149386393325,0.5323817190792371,4967165.60169816,0.2190322319303483,0.248305959539643,0.5326618085300086,4978334.701802097
21,MA,Maranhão,2018.05,90.28524,2018,5,700,0.08898676,0.2207176408831485,0.2460510353702745,0.533231323746577,5001045.20534677,0.2198887512342303,0.2471600144699639,0.5329512342958056,4989876.105242833
21,MA,Maranhão,2018.06,91.88852,2018,6,701,0.0,0.2207176408831485,0.2460510353702745,0.533231323746577,5001045.20534677,0.2207176408831485,0.2460510353702745,0.533231323746577,5001045.20534677
21,MA,Maranhão,2018.07,91.9246,2018,7,702,0.0,0.2207176408831485,0.2460510353702745,0.533231323746577,5001045.20534677,0.222974500326545,0.2458058289986082,0.5312196706748467,4996369.9101718385
21,MA,Maranhão,2018.08,92.22077,2018,8,703,0.0,0.2274154172958093,0.2453233261382328,0.5272612565659578,4987170.13579536,0.2252313597699416,0.245560622626942,0.5292080176031162,4991694.614996907
21,MA,Maranhão,2018.09,92.57007,2018,9,704,0.0,0.2274154172958093,0.2453233261382328,0.5272612565659578,4987170.13579536,0.2274154172958093,0.2453233261382328,0.5272612565659578,4987170.13579536
21,MA,Maranhão,2018.1,91.58437,2018,10,705,0.0,0.2274154172958093,0.2453233261382328,0.5272612565659578,4987170.13579536,0.2268910068278927,0.2454234437842586,0.5276855493878485,5002285.294368
21,MA,Maranhão,2018.11,95.72873,2018,11,706,0.0,0.2258591023587666,0.2456204494748257,0.5285204481664075,5032028.02575287,0.2263835128266831,0.2455203318287998,0.5280961553445168,5016912.867180231
21,MA,Maranhão,2018.12,92.76871,2018,12,707,0.0,0.2258591023587666,0.2456204494748257,0.5285204481664075,5032028.02575287,0.2258591023587666,0.2456204494748257,0.5285204481664075,5032028.02575287
21,MA,Maranhão,2019.01,92.58645,2019,1,708,0.0,0.2258591023587666,0.2456204494748257,0.5285204481664075,5032028.02575287,,,,
21,MA,Maranhão,2019.02,91.95864,2019,2,709,0.0,0.2258591023587666,0.2456204494748257,0.5285204481664075,5032028.02575287,,,,
21,MA,Maranhão,2019.03,93.12836,2019,3,710,0.0,0.2258591023587666,0.2456204494748257,0.5285204481664075,5032028.02575287,,,,
21,MA,Maranhão,2019.04,92.59222,2019,4,711,0.0,0.2258591023587666,0.2456204494748257,0.5285204481664075,5032028.02575287,,,,
21,MA,Maranhão,2019.05,91.96866,2019,5,712,0.0,0.2258591023587666,0.2456204494748257,0.5285204481664075,5032028.02575287,,,,
21,MA,Maranhão,2019.06,90.87189,2019,6,713,0.0,0.2258591023587666,0.2456204494748257,0.5285204481664075,5032028.02575287,,,,
21,MA,Maranhão,2019.07,89.99489,2019,7,714,0.0,0.2258591023587666,0.2456204494748257,0.5285204481664075,5032028.02575287,,,,
21,MA,Maranhão,2019.08,92.19856,2019,8,715,-0.104547698,0.2258591023587666,0.2456204494748257,0.5285204481664075,5032028.02575287,,,,
21,MA,Maranhão,2019.09,92.3566,2019,9,716,0.0,0.2258591023587666,0.2456204494748257,0.5285204481664075,5032028.02575287,,,,
21,MA,Maranhão,2019.1,92.81686,2019,10,717,0.0,0.2258591023587666,0.2456204494748257,0.5285204481664075,5032028.02575287,,,,
21,MA,Maranhão,2019.11,95.28554,2019,11,718,0.0,0.2258591023587666,0.2456204494748257,0.5285204481664075,5032028.02575287,,,,
21,MA,Maranhão,2019.12,93.98664,2019,12,719,0.0,0.2258591023587666,0.2456204494748257,0.5285204481664075,5032028.02575287,,,,
22,PI,Piauí,2016.01,93.30369,2016,1,672,-0.207600025,0.2197148192611354,0.2511194302342426,0.5291657505046218,2485920.98745669,,,,
22,PI,Piauí,2016.02,92.61622,2016,2,673,0.0,0.2197148192611354,0.2511194302342426,0.5291657505046218,2485920.98745669,,,,
22,PI,Piauí,2016.03,92.04202,2016,3,674,0.0,0.2197148192611354,0.2511194302342426,0.5291657505046218,2485920.98745669,,,,
22,PI,Piauí,2016.04,93.70021,2016,4,675,0.0,0.2197148192611354,0.2511194302342426,0.5291657505046218,2485920.98745669,,,,
22,PI,Piauí,2016.05,90.20255,2016,5,676,0.0,0.2197148192611354,0.2511194302342426,0.5291657505046218,2485920.98745669,,,,
22,PI,Piauí,2016.06,89.31463,2016,6,677,0.0,0.2197148192611354,0.2511194302342426,0.5291657505046218,2485920.98745669,,,,
22,PI,Piauí,2016.07,87.59557,2016,7,678,0.0,0.2197148192611354,0.2511194302342426,0.5291657505046218,2485920.98745669,,,,
22,PI,Piauí,2016.08,84.94659,2016,8,679,0.0,0.2197148192611354,0.2511194302342426,0.5291657505046218,2485920.98745669,,,,
22,PI,Piauí,2016.09,86.24038,2016,9,680,0.0,0.2197148192611354,0.2511194302342426,0.5291657505046218,2485920.98745669,,,,
22,PI,Piauí,2016.1,85.95727,2016,10,681,0.0,0.2197148192611354,0.2511194302342426,0.5291657505046218,2485920.98745669,,,,
22,PI,Piauí,2016.11,84.69215,2016,11,682,0.0,0.2197148192611354,0.2511194302342426,0.5291657505046218,2485920.98745669,,,,
22,PI,Piauí,2016.12,84.96377,2016,12,683,0.0,0.2197148192611354,0.2511194302342426,0.5291657505046218,2485920.98745669,,,,
22,PI,Piauí,2017.01,85.65384,2017,1,684,-0.224587529,0.2197148192611354,0.2511194302342426,0.5291657505046218,2485920.98745669,,,,
22,PI,Piauí,2017.02,86.48172,2017,2,685,0.0,0.2197148192611354,0.2511194302342426,0.5291657505046218,2485920.98745669,,,,
22,PI,Piauí,2017.03,87.55706,2017,3,686,0.0,0.2197148192611354,0.2511194302342426,0.5291657505046218,2485920.98745669,0.2197148192611354,0.2511194302342426,0.5291657505046218,2485920.98745669
22,PI,Piauí,2017.04,89.55608,2017,4,687,0.0,0.2197148192611354,0.2511194302342426,0.5291657505046218,2485920.98745669,0.2205948949267373,0.2508024659149114,0.5286026391583512,2491346.6305728406
22,PI,Piauí,2017.05,89.40112,2017,5,688,0.0,0.2223843821134613,0.250157971798938,0.5274576460876007,2502378.77157568,0.2215043064478593,0.2504749361182692,0.5280207574338713,2496953.1284595295
22,PI,Piauí,2017.06,88.13603,2017,6,689,0.0,0.2223843821134613,0.250157971798938,0.5274576460876007,2502378.77157568,0.2223843821134613,0.250157971798938,0.5274576460876007,2502378.77157568
22,PI,Piauí,2017.07,90.38848,2017,7,690,-0.328460526,0.2223843821134613,0.250157971798938,0.5274576460876007,2502378.77157568,0.2239393720733768,0.2510945238608543,0.5249661040657688,2503261.00712286
22,PI,Piauí,2017.08,90.68847,2017,8,691,0.0,0.2269991910267592,0.2529374166278508,0.5200633923453899,2504997.01900602,0.2254943620332924,0.2520310759227705,0.5224745620439369,2504143.2426700396
22,PI,Piauí,2017.09,91.082,2017,9,692,0.0,0.2269991910267592,0.2529374166278508,0.5200633923453899,2504997.01900602,0.2269991910267592,0.2529374166278508,0.5200633923453899,2504997.01900602
22,PI,Piauí,2017.1,90.76178,2017,10,693,-0.195035395,0.2269991910267592,0.2529374166278508,0.5200633923453899,2504997.01900602,0.2259633539931577,0.254008474529857,0.5200281714769851,2505032.404778585
22,PI,Piauí,2017.11,90.84086,2017,11,694,0.0,0.223925094023813,0.2561160400789661,0.5199588658972208,2505102.03484718,0.2249609310574144,0.2550449821769598,0.5199940867656256,2505066.649074615
22,PI,Piauí,2017.12,90.99638,2017,12,695,0.0,0.223925094023813,0.2561160400789661,0.5199588658972208,2505102.03484718,0.223925094023813,0.2561160400789661,0.5199588658972208,2505102.03484718
22,PI,Piauí,2018.01,91.89259,2018,1,696,0.0,0.223925094023813,0.2561160400789661,0.5199588658972208,2505102.03484718,0.2237043084535998,0.2571781518602916,0.5191175396861085,2510771.782519411
22,PI,Piauí,2018.02,92.20226,2018,2,697,0.0,0.223284103658678,0.2591995904118466,0.5175163059294754,2521562.59260527,0.2235048892288911,0.2581374786305211,0.5183576321405877,2515892.844933039
22,PI,Piauí,2018.03,90.36944,2018,3,698,0.0,0.223284103658678,0.2591995904118466,0.5175163059294754,2521562.59260527,0.223284103658678,0.2591995904118466,0.5175163059294754,2521562.59260527
22,PI,Piauí,2018.04,90.71619,2018,4,699,0.0,0.223284103658678,0.2591995904118466,0.5175163059294754,2521562.59260527,0.2225382875228007,0.2570648919450429,0.5203968205321563,2521893.0617042426
22,PI,Piauí,2018.05,90.83682,2018,5,700,0.08898676,0.2210217947131836,0.2527243383958756,0.5262538668909407,2522565.01553882,0.2217676108490608,0.2548590368626792,0.5233733522882598,2522234.546439847
22,PI,Piauí,2018.06,89.47606,2018,6,701,0.0,0.2210217947131836,0.2527243383958756,0.5262538668909407,2522565.01553882,0.2210217947131836,0.2527243383958756,0.5262538668909407,2522565.01553882
22,PI,Piauí,2018.07,89.09289,2018,7,702,0.0,0.2210217947131836,0.2527243383958756,0.5262538668909407,2522565.01553882,0.2239030178120085,0.250164864548414,0.5259321176395774,2522432.275467802
22,PI,Piauí,2018.08,87.51928,2018,8,703,0.0,0.2295725213290511,0.2451284805259896,0.5252989981449592,2522171.07726354,0.2267842409108334,0.2476053907009524,0.525610368388214,2522299.5353967836
22,PI,Piauí,2018.09,86.35607,2018,9,704,0.0,0.2295725213290511,0.2451284805259896,0.5252989981449592,2522171.07726354,0.2295725213290511,0.2451284805259896,0.5252989981449592,2522171.07726354
22,PI,Piauí,2018.1,85.17501,2018,10,705,0.0,0.2295725213290511,0.2451284805259896,0.5252989981449592,2522171.07726354,0.2267925633763231,0.2483474099155837,0.524860026708093,2527645.2558693327
22,PI,Piauí,2018.11,86.84782,2018,11,706,0.0,0.2213223235338584,0.2546814322628497,0.5239962442032918,2538417.02667428,0.2241022814865863,0.2514625028732555,0.524435215640158,2532942.8480684874
22,PI,Piauí,2018.12,85.04214,2018,12,707,0.0,0.2213223235338584,0.2546814322628497,0.5239962442032918,2538417.02667428,0.2213223235338584,0.2546814322628497,0.5239962442032918,2538417.02667428
22,PI,Piauí,2019.01,85.9576,2019,1,708,0.0,0.2213223235338584,0.2546814322628497,0.5239962442032918,2538417.02667428,,,,
22,PI,Piauí,2019.02,85.25459,2019,2,709,0.0,0.2213223235338584,0.2546814322628497,0.5239962442032918,2538417.02667428,,,,
22,PI,Piauí,2019.03,88.67318,2019,3,710,0.0,0.2213223235338584,0.2546814322628497,0.5239962442032918,2538417.02667428,,,,
22,PI,Piauí,2019.04,85.8304,2019,4,711,0.0,0.2213223235338584,0.2546814322628497,0.5239962442032918,2538417.02667428,,,,
22,PI,Piauí,2019.05,85.60947,2019,5,712,0.0,0.2213223235338584,0.2546814322628497,0.5239962442032918,2538417.02667428,,,,
22,PI,Piauí,2019.06,73.15708,2019,6,713,0.0,0.2213223235338584,0.2546814322628497,0.5239962442032918,2538417.02667428,,,,
22,PI,Piauí,2019.07,73.50355,2019,7,714,0.0,0.2213223235338584,0.2546814322628497,0.5239962442032918,2538417.02667428,,,,
22,PI,Piauí,2019.08,81.88109,2019,8,715,-0.104547698,0.2213223235338584,0.2546814322628497,0.5239962442032918,2538417.02667428,,,,
22,PI,Piauí,2019.09,83.6167,2019,9,716,0.0,0.2213223235338584,0.2546814322628497,0.5239962442032918,2538417.02667428,,,,
22,PI,Piauí,2019.1,84.04103,2019,10,717,0.0,0.2213223235338584,0.2546814322628497,0.5239962442032918,2538417.02667428,,,,
22,PI,Piauí,2019.11,86.49021,2019,11,718,0.0,0.2213223235338584,0.2546814322628497,0.5239962442032918,2538417.02667428,,,,
22,PI,Piauí,2019.12,87.55817,2019,12,719,0.0,0.2213223235338584,0.2546814322628497,0.5239962442032918,2538417.02667428,,,,
23,CE,Ceará,2016.01,109.98421,2016,1,672,-0.207600025,0.2161783955933513,0.242293237294539,0.5415283671121097,6846371.03388716,,,,
23,CE,Ceará,2016.02,110.10417,2016,2,673,0.0,0.2161783955933513,0.242293237294539,0.5415283671121097,6846371.03388716,,,,
23,CE,Ceará,2016.03,110.29795,2016,3,674,0.0,0.2161783955933513,0.242293237294539,0.5415283671121097,6846371.03388716,,,,
23,CE,Ceará,2016.04,109.30631,2016,4,675,0.0,0.2161783955933513,0.242293237294539,0.5415283671121097,6846371.03388716,,,,
23,CE,Ceará,2016.05,105.4049,2016,5,676,0.0,0.2161783955933513,0.242293237294539,0.5415283671121097,6846371.03388716,,,,
23,CE,Ceará,2016.06,105.76815,2016,6,677,0.0,0.2161783955933513,0.242293237294539,0.5415283671121097,6846371.03388716,,,,
23,CE,Ceará,2016.07,106.09485,2016,7,678,0.0,0.2161783955933513,0.242293237294539,0.5415283671121097,6846371.03388716,,,,
23,CE,Ceará,2016.08,104.81266,2016,8,679,0.0,0.2161783955933513,0.242293237294539,0.5415283671121097,6846371.03388716,,,,
23,CE,Ceará,2016.09,102.03914,2016,9,680,0.0,0.2161783955933513,0.242293237294539,0.5415283671121097,6846371.03388716,,,,
23,CE,Ceará,2016.1,104.44863,2016,10,681,0.0,0.2161783955933513,0.242293237294539,0.5415283671121097,6846371.03388716,,,,
23,CE,Ceará,2016.11,103.78373,2016,11,682,0.0,0.2161783955933513,0.242293237294539,0.5415283671121097,6846371.03388716,,,,
23,CE,Ceará,2016.12,104.16649,2016,12,683,0.0,0.2161783955933513,0.242293237294539,0.5415283671121097,6846371.03388716,,,,
23,CE,Ceará,2017.01,106.05696,2017,1,684,-0.224587529,0.2161783955933513,0.242293237294539,0.5415283671121097,6846371.03388716,,,,
23,CE,Ceará,2017.02,103.98308,2017,2,685,0.0,0.2161783955933513,0.242293237294539,0.5415283671121097,6846371.03388716,,,,
23,CE,Ceará,2017.03,102.11858,2017,3,686,0.0,0.2161783955933513,0.242293237294539,0.5415283671121097,6846371.03388716,0.2161783955933513,0.242293237294539,0.5415283671121097,6846371.03388716
23,CE,Ceará,2017.04,102.09063,2017,4,687,0.0,0.2161783955933513,0.242293237294539,0.5415283671121097,6846371.03388716,0.2169133807687691,0.2450739154794934,0.5380127037517376,6860259.965679256
23,CE,Ceará,2017.05,103.67556,2017,5,688,0.0,0.2184078506254519,0.250727961122234,0.5308641882523142,6888500.79365652,0.2176728654500341,0.2479472829372796,0.5343798516126863,6874611.861864423
23,CE,Ceará,2017.06,104.95251,2017,6,689,0.0,0.2184078506254519,0.250727961122234,0.5308641882523142,6888500.79365652,0.2184078506254519,0.250727961122234,0.5308641882523142,6888500.79365652
23,CE,Ceará,2017.07,105.28024,2017,7,690,-0.328460526,0.2184078506254519,0.250727961122234,0.5308641882523142,6888500.79365652,0.2208150621292964,0.251966677170951,0.5272182606997526,6887641.768488722
23,CE,Ceará,2017.08,104.71,2017,8,691,0.0,0.2255518331529906,0.2544041506861683,0.5200440161608411,6885951.42864241,0.223222273633141,0.2532053932196679,0.523572333147191,6886782.743320924
23,CE,Ceará,2017.09,105.3276,2017,9,692,0.0,0.2255518331529906,0.2544041506861683,0.5200440161608411,6885951.42864241,0.2255518331529906,0.2544041506861683,0.5200440161608411,6885951.42864241
