"uf_code","horizon","n_obs","beta_mp","se_mp","lo95_mp","hi95_mp","beta_ph2m","se_ph2m","lo95_ph2m","hi95_ph2m","beta_wh2m","se_wh2m","lo95_wh2m","hi95_wh2m"
17,5,16,0.564139446080651,NA,NA,NA,-85.1418360572344,NA,NA,NA,-29.7085561856721,NA,NA,NA
17,6,15,0.647887163651576,NA,NA,NA,1.12597923629455,NA,NA,NA,-3.64443689300494,NA,NA,NA
17,7,14,-0.21102365433432,NA,NA,NA,-48.1694463178762,NA,NA,NA,-23.0942360571673,NA,NA,NA
17,8,13,-0.110905603015303,NA,NA,NA,-0.44787902582632,NA,NA,NA,-1.67939512429365,NA,NA,NA
17,9,12,0.0584712918931268,NA,NA,NA,13.1212903573271,NA,NA,NA,5.16775559468071,NA,NA,NA
17,10,11,-0.0171180812056706,NA,NA,NA,-53.4315555952077,NA,NA,NA,-15.8330457412519,NA,NA,NA
17,11,10,0.0301306328134817,NA,NA,NA,43.3386806238444,NA,NA,NA,11.2823513355032,NA,NA,NA
17,12,9,0.0166882963548351,NA,NA,NA,-12.6408490302519,NA,NA,NA,-3.89891929662052,NA,NA,NA
21,0,21,-0.0158903175580587,0.0213148565149556,-0.0576674363273717,0.0258868012112543,0.39506617309917,3.48038268507019,-6.42648388963841,7.21661623583675,-1.82347496686174,5.9252704122242,-13.4370049748212,9.7900550410977
21,1,20,0.0928468924999748,0.102914518888618,-0.108865564521716,0.294559349521666,3.15286973418831,3.81738565271045,-4.32920614512417,10.6349456135008,3.01252282193596,6.35912691439758,-9.4513659302833,15.4764115741552
21,2,19,-0.107171452634837,0.0566804357949147,-0.218265106792869,0.00392220152319624,-0.103384061685268,2.72751931367694,-5.44932191649208,5.24255379312154,-3.10805613078513,4.47770639400529,-11.8843606630355,5.66824840146523
21,3,18,0.017247705750787,NA,NA,NA,4.27579349319469,NA,NA,NA,6.29445031631908,NA,NA,NA
21,4,17,0.161325660580704,NA,NA,NA,-1.87647041958364,NA,NA,NA,1.24767449703264,NA,NA,NA
21,5,16,-1.54788567285794,NA,NA,NA,11.8470848337183,NA,NA,NA,-56.9826321102881,NA,NA,NA
21,6,15,0.802321157152127,NA,NA,NA,1.80796793044654,NA,NA,NA,-1.56664462709144,NA,NA,NA
