horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec
1,mp_pos_x_wh2m,-6.5748238553542695,-21.573488913925356,8.423841203216817,9.11854089191463,0.009145853557827039,-0.060132376149577935,-0.19730797033816638,0.07704321803901053,2613,driscoll_kraay,cumulative,twfe_directional_dummies
2,mp_pos_x_wh2m,-12.3941506559313,-32.75290956082416,7.9646082489615555,12.377246565474184,0.009145853557827039,-0.11335508687279361,-0.2995533144360509,0.07284314069046362,2586,driscoll_kraay,cumulative,twfe_directional_dummies
3,mp_pos_x_wh2m,-21.453858685397503,-44.545140655027566,1.6374232842325647,14.038502631037657,0.009145853557827039,-0.19621384978696127,-0.4074033331436897,0.014975633569767235,2559,driscoll_kraay,cumulative,twfe_directional_dummies
4,mp_pos_x_wh2m,-24.61391324597243,-51.837034986183724,2.6092084942388674,16.550482847927274,0.009145853557827039,-0.22511524603272304,-0.4740939308555931,0.023863438790147077,2532,driscoll_kraay,cumulative,twfe_directional_dummies
5,mp_pos_x_wh2m,-38.89371573368134,-74.72093783745558,-3.0664936299071073,21.7814044464099,0.009145853557827039,-0.35571622842000294,-0.6833867551648661,-0.028045701675139867,2505,driscoll_kraay,cumulative,twfe_directional_dummies
6,mp_pos_x_wh2m,-40.386114644859376,-78.80613067544627,-1.9660986142724894,23.357711227954997,0.009145853557827039,-0.3693654903114978,-0.7207493306166128,-0.017981650006382858,2478,driscoll_kraay,cumulative,twfe_directional_dummies
7,mp_pos_x_wh2m,-48.49833026938327,-82.37281772660708,-14.623842812159445,20.594226077128763,0.009145853557827039,-0.4435586264429097,-0.7533697280731275,-0.13374752481269184,2451,driscoll_kraay,cumulative,twfe_directional_dummies
8,mp_pos_x_wh2m,-43.31265258464043,-82.34193651265906,-4.283368656621803,23.728119808663145,0.009145853557827039,-0.39613117774016016,-0.753087293012671,-0.039175062467649346,2424,driscoll_kraay,cumulative,twfe_directional_dummies
9,mp_pos_x_wh2m,-34.98823760392921,-73.71567540389066,3.739200196032243,23.544610392924668,0.009145853557827039,-0.3199972973719937,-0.6741927721602965,0.03419817741630905,2397,driscoll_kraay,cumulative,twfe_directional_dummies
10,mp_pos_x_wh2m,-36.73405301387889,-80.9094571166984,7.441351088940628,26.856738726772335,0.009145853557827039,-0.3359642694503913,-0.7399860462326103,0.06805750733182775,2370,driscoll_kraay,cumulative,twfe_directional_dummies
11,mp_pos_x_wh2m,-29.568623307983604,-70.51436705169752,11.377120435730308,24.89324464669946,0.009145853557827039,-0.27043029868136936,-0.6449140747776895,0.10405347741495075,2343,driscoll_kraay,cumulative,twfe_directional_dummies
12,mp_pos_x_wh2m,-29.282843441148458,-67.41573289862622,8.850046016329301,23.18315066620989,0.009145853557827039,-0.2678165978695198,-0.6165744205844179,0.08094122484537836,2316,driscoll_kraay,cumulative,twfe_directional_dummies
13,mp_pos_x_wh2m,-28.06814373517454,-66.72429092604672,10.588003455697642,23.501268780077694,0.009145853557827039,-0.2567071322419468,-0.6102505935594708,0.09683632907557727,2289,driscoll_kraay,cumulative,twfe_directional_dummies
14,mp_pos_x_wh2m,-35.778068826335954,-71.43257804639794,-0.12355960627396456,21.676402468797857,0.009145853557827039,-0.32722097806752537,-0.6533118980704061,-0.0011300580646444469,2262,driscoll_kraay,cumulative,twfe_directional_dummies
15,mp_pos_x_wh2m,-39.95329150224524,-69.8167894710092,-10.089793533481288,18.155717614893295,0.009145853557827039,-0.36540695323271044,-0.6385341323794909,-0.09227977408593009,2235,driscoll_kraay,cumulative,twfe_directional_dummies
16,mp_pos_x_wh2m,-38.43197076920096,-66.23529878246573,-10.628642755936188,16.9032232155482,0.009145853557827039,-0.35149317659380136,-0.6057783430233512,-0.09720801016425157,2208,driscoll_kraay,cumulative,twfe_directional_dummies
17,mp_pos_x_wh2m,-40.16583176967807,-66.80131060353546,-13.530352935820694,16.19322132828492,0.009145853557827039,-0.3673508153937925,-0.6109550042508538,-0.12374662653673121,2181,driscoll_kraay,cumulative,twfe_directional_dummies
18,mp_pos_x_wh2m,-35.70812429193781,-61.187263930283635,-10.228984653591983,15.490217014366312,0.009145853557827039,-0.3265812755987495,-0.5596097555104866,-0.09355279568701241,2154,driscoll_kraay,cumulative,twfe_directional_dummies
19,mp_pos_x_wh2m,-29.040108990987857,-53.95396527878843,-4.126252703187287,15.14654913943635,0.009145853557827039,-0.2655965841349113,-0.49345506530388367,-0.03773810296593889,2127,driscoll_kraay,cumulative,twfe_directional_dummies
20,mp_pos_x_wh2m,-18.26570142840288,-50.29168482601226,13.760281969206492,19.47041540526952,0.009145853557827039,-0.1670554303951649,-0.4599603845951003,0.12584952380477044,2100,driscoll_kraay,cumulative,twfe_directional_dummies
