draw,loss,weighted_mse,h0_sign_penalty,persistence_penalty,impact_cP,impact_cW,mae_lp_controls,mae_lp_income,mae_lp_wealth,mae_term_controls_wh2m,mae_term_controls_ph2m,r_R,r_pi,r_Y,rho_A,rho_j,rho_u,phi,kappa
753,0.3363477622037407,0.004463448655892428,0.09,0.24188431354784826,-3.1500833987798718,-1.9151930647560167,0.04990236949893595,0.04784826295283548,0.4298573321090657,0.07542532349948705,0.024379415498384845,0.48366964093593134,0.8390367621292565,0.07430689277252336,0.8168288686252512,0.7807757121418966,0.5523988164013265,0.01,0.3168824394436377
1146,0.3363912147839224,0.0046695217244798765,0.09,0.24172169305944255,-3.9225488800136388,-3.140417669307876,0.053280631929252004,0.05082802471148999,0.4127468610287251,0.07935435628963812,0.02720690756886588,0.6197981922072854,1.6169386247910773,0.2884085904065502,0.6088691707412774,0.8281519698825456,0.530948995301498,0.09328462937988324,0.37436694199537185
426,0.33751401218015664,0.004963161283189688,0.09,0.24255085089696693,-4.581466624337359,-4.2311201316584555,0.05651626166934275,0.05400644805733395,0.39921646186030363,0.08330566242761969,0.02972686091106582,0.6377844825221568,1.6054153633237174,0.3663488773253651,0.9635230013279911,0.6837214199639828,0.475826273844821,0.1792576141100411,0.42562885199611705
756,0.3388025525944674,0.004611066706599435,0.09,0.244191485887868,-3.3870170321732083,-2.1032615124938685,0.051789488707678,0.04960979710971028,0.42895767916294203,0.0769724730865739,0.026606504328782102,0.6340491824273469,1.8840621147264416,0.291507955278456,0.7400819351921307,0.5526216142021713,0.46617738603244735,0.018810925019307926,0.28279554492977504
198,0.34097043782248976,0.005474377561691368,0.09,0.2454960602607984,-5.517418440958449,-4.535688437082409,0.06295010623969854,0.060257069038421845,0.39671849886515453,0.08572065501371473,0.04017955746568236,0.4212543704047865,0.553596725304383,0.22199841772022114,0.9158768872134996,0.3605485634510362,0.43594945569506016,0.18929819215117272,0.21090987586692633
601,0.3413032778040711,0.004971368425788327,0.09,0.24633190937828278,-4.288868815774568,-3.1023892710943333,0.05693022267438316,0.05435775717998835,0.41619707803339756,0.0811241431152371,0.03273630223352924,0.4733847346276547,0.8869286662161168,0.12466015169748496,0.9667640592163567,0.7101667720874331,0.5446520934769621,0.08046224466900306,0.2373916756304194
684,0.344209472465126,0.004753307075258227,0.09,0.2494561653898678,-3.295364776143446,-2.0160143167097826,0.05227180636848684,0.050134665970963874,0.43428625143878613,0.07850340084187114,0.02604021189510253,0.5620416081832205,1.0321989588618117,0.2570741121885901,0.7664246218349958,0.8379705238844928,0.596921230383462,0.012264574630636132,0.30212634858672394
93,0.34426678026583185,0.004897233951421228,0.09,0.2493695463144106,-3.8596622391920588,-3.0733277546610975,0.05442785785151097,0.051980356136185304,0.41949161013657177,0.0818151230987107,0.027040592604311235,0.5446003441843794,0.9554450764011343,0.19591874267603748,0.8402935533584698,0.6102967885323459,0.5126269396784181,0.08351017614861905,0.39230068871463436
1049,0.3446939649033737,0.005115681515327433,0.09,0.24957828338804627,-4.3682529079350685,-3.158810884817754,0.05805881382747205,0.055472682734816606,0.4180207529151719,0.08251117090161385,0.03360645675333025,0.5497913987079464,1.1585390645445206,0.24563970254753165,0.9054244830056013,0.7159694658775358,0.46194776200001136,0.0814486712895091,0.23277382429894547
576,0.34566990470765907,0.005711371281078506,0.09,0.2499585334265806,-5.547310682826825,-4.122414031151571,0.06539611501255929,0.06268555289749418,0.4042076595995296,0.08625679788224604,0.04453543214287253,0.49204649812107687,0.7888914681564948,0.32362376727489434,0.695911783729763,0.7160883425126069,0.8660042063613209,0.14606300488709123,0.12914460187530982
594,0.3456784049748851,0.005031038513593704,0.09,0.25064736646129143,-4.141653319420198,-3.055215057225417,0.056678215035621995,0.054131737680624674,0.41945470150201936,0.08225939918045319,0.031097030890790786,0.4689293053759479,0.3474678060896069,0.38134192514185417,0.7805882546335065,0.728560136581632,0.1197713741035026,0.07689044333352157,0.2724829210973177
120,0.34629862627193553,0.005851113765386344,0.09,0.2504475125065492,-5.908934896386012,-5.115085273643444,0.06554929253144687,0.06283873041638176,0.3941924797340938,0.08948471250345522,0.04161387255943849,0.5883220222458457,1.5505769518430033,0.260402235645637,0.8928270480504953,0.8396720610264166,0.2801614194184612,0.23170799586236324,0.2414752173433714
944,0.34940090224150006,0.005006911978592675,0.09,0.2543939902629074,-3.623874919464935,-2.4085602160621495,0.05487609278005817,0.05256353497439331,0.43228931635905954,0.08154964210966584,0.028202543450450507,0.5123420587059835,0.7962744476592926,0.15393066349517726,0.9278168864893851,0.7464568834950228,0.6899395871568226,0.03344439863346721,0.29730731902406016
210,0.3516064709864625,0.0057155338212521315,0.09,0.2558909371652104,-5.273625197983018,-4.555576205225638,0.06316991772980861,0.060532726860186445,0.4053664079903493,0.08937926836225261,0.036960567097364595,0.5852710991082978,1.2308168283664096,0.273637884305518,0.9235422095434249,0.3166265717997701,0.28713420747945473,0.1808602745412589,0.2992206890059872
1092,0.3530490428888023,0.0053102497176798266,0.09,0.25773879317112247,-4.184467330837509,-3.083701510274687,0.05834902767296788,0.05579444176760927,0.42550946904247666,0.08502870128581672,0.031669354060119045,0.5290439275994803,0.8265102949565302,0.21526679677863217,0.8420513096275316,0.5758124197154358,0.4666086814519781,0.07334646707234205,0.28625975727200936
276,0.35438801338567866,0.005244405183697606,0.09,0.25914360820198107,-3.7549474247683667,-2.3375485357248404,0.05713736586646401,0.054788545058120766,0.43674775790908404,0.08320426666603459,0.031070465066893427,0.6083773759913764,1.198783137344929,0.3874949713862252,0.8035722445060397,0.9186623520319301,0.7746217306179629,0.02409248359603593,0.23738548087585815
