draw,loss,weighted_mse,h0_sign_penalty,persistence_penalty,impact_cP,impact_cW,mae_lp_controls,mae_lp_income,mae_lp_wealth,mae_term_controls_wh2m,mae_term_controls_ph2m,r_R,r_pi,r_Y,rho_A,rho_j,rho_u,phi,kappa
1379,1.8036031686563823,0.15235797686455,0.32,1.3312451917918322,-21.04341607646317,-17.94452250977243,0.3745527237004649,0.3718421615853998,0.44665622093065194,0.52377125420566,0.22533419319526982,0.8751710566581714,0.31004615111410316,0.15574552313348286,0.9315328011947349,0.8538158645187043,0.7094592526506798,0.12329665563816149,0.2521562928934529
2811,1.8065054216133998,0.15051714374286182,0.32,1.3359882778705379,-18.12127274334656,-12.960639852178561,0.3788807599146289,0.37617019779956373,0.4521185202644166,0.5117578730770675,0.24600364675219022,0.8809517012951449,0.5099651643205163,0.05179971822384978,0.9500817994951183,0.5807603900396792,0.6902066453571565,0.053663139554949196,0.1698046965051052
2898,1.8090181533071465,0.15328808720012924,0.32,1.3357300661070173,-21.85868807206952,-20.97393887778465,0.36837442632260203,0.36566386420753694,0.4396843317022189,0.5335197511043934,0.20322910154081064,0.9364504001121693,1.4719115347196519,0.2830530232387882,0.7684382835662734,0.32342635123962404,0.5578819715106822,0.16861149529041555,0.36392725496577877
3176,1.8130696304035674,0.141690287158758,0.32,1.3513793432448094,-16.21173608975271,-11.689659545476426,0.3590349743570726,0.3563244122420075,0.4328001752260826,0.5097904243456813,0.20827952436846386,0.88750406880555,0.47447460953986,0.04829562578648054,0.916675472958743,0.7930795614990662,0.6894890170785306,0.03630127009703478,0.2427396808142503
322,1.8185182459503264,0.144074365261708,0.32,1.3544438806886185,-15.754138923923291,-10.507103697450894,0.365758758974576,0.36304819685951084,0.43965349385516994,0.508607597143899,0.22290992080525296,0.9175218256432995,0.8631837222792018,0.21177442602001748,0.9107005117125293,0.7925317309536503,0.5486121022353244,0.020630240672560432,0.20176617874749384
3181,1.8190320004124452,0.14685104758005293,0.32,1.3521809528323923,-18.893425861610872,-16.34546182889433,0.3611679667188087,0.35845740460374365,0.4336399132523499,0.5240251873616858,0.1983107460759316,0.91304169190835,0.820524243094979,0.13758147070539478,0.9492804721293086,0.7557743300673941,0.5519074669521039,0.09790579207831661,0.3248128881112668
2323,1.8213065146152576,0.1450929209032686,0.32,1.356213593711989,-17.881353495298093,-14.448682033936729,0.36075572254184984,0.3580451604267848,0.4337340374569145,0.5192892517222886,0.2022221933614112,0.8656602528957218,0.20757458649753963,0.10491653602110732,0.8373176040558851,0.780069362766084,0.44460794535189513,0.071677595771243,0.2858975921659225
1902,1.8220130417840843,0.17729682146974118,0.32,1.324716220314343,-27.41239358504874,-24.74613538104549,0.40986496402111494,0.40715440190604985,0.47997782564636593,0.5476733342538878,0.27205659378834207,0.9203447054016108,1.5183200472551381,0.06945834014617681,0.8025368560223637,0.32376689085276733,0.6005285099767452,0.23396503404836486,0.2093764792433107
36,1.8273990033437484,0.1579762041129363,0.32,1.349422799230812,-21.843597459678076,-19.2503452803041,0.3800000059657842,0.37728944385071905,0.4513919986226981,0.5346910515283112,0.2253089604032572,0.938763874322626,1.563443996465109,0.3184066900853917,0.8505684776382636,0.8297175211131277,0.21436937715117502,0.13865632862743293,0.2765425202875907
1910,1.8337801679359567,0.15214205501415598,0.32,1.3616381129218007,-18.37684681865861,-13.782236505074147,0.376665896751256,0.3739553346361909,0.44945166480519144,0.5216953620386028,0.23163643146390922,0.8765984445341509,0.28203794613663047,0.14994849941541769,0.8860015366452304,0.6548131893265148,0.3955677681974527,0.061410343780609986,0.20862353451039659
1170,1.8360736902218036,0.1591539464538565,0.32,1.356919743767947,-22.396025885620933,-21.517538533783764,0.37569248474454664,0.37298192262948154,0.44658355678959055,0.5431200746701746,0.20826489481891863,0.9423276961760125,1.8216918797660255,0.19361904625142976,0.8043347350161989,0.706486906376255,0.3337819257362195,0.171873144449239,0.3613384954380774
3461,1.8389301221862375,0.15467882718499656,0.32,1.3642512950012409,-19.126191062069974,-14.829967095162512,0.37928323842593914,0.376572676310874,0.4516692214540095,0.5264136309021171,0.23215284594976124,0.9048900824171925,0.7686070116522503,0.08630864580498503,0.8907999209439843,0.6837022492349368,0.5023600614513912,0.07460268899600415,0.22047726083037106
304,1.8396787974815323,0.14046667588084688,0.32,1.3792121216006854,-14.570121589167307,-9.925627375204593,0.35303066288175855,0.3503201007666935,0.4270153576724741,0.5128546020676513,0.19320672369586578,0.9038179904954471,0.5529036393471802,0.12906556183279486,0.99,0.6447356739304744,0.6310165864956123,0.013340640834994706,0.2753372599967845
2274,1.8406933058400823,0.16585360637682467,0.32,1.3548396994632577,-21.841241186742952,-17.328565020428666,0.39854418632222116,0.39583362420715607,0.4700107562056753,0.533935148557789,0.26315322408665326,0.9006435991454859,0.7696394783400126,0.11313639652720087,0.9010005794937094,0.4572308832229124,0.946404179720901,0.1109182099752263,0.17644722798504595
