draw,loss,weighted_mse,h0_sign_penalty,persistence_penalty,impact_cP,impact_cW,mae_lp_controls,mae_lp_income,mae_lp_wealth,mae_term_controls_wh2m,mae_term_controls_ph2m,r_R,r_pi,r_Y,rho_A,rho_j,rho_u,phi,kappa,chi_R_neg
248,0.5766017492224177,0.025236334313097106,0.015,0.5363654149093205,-7.010236944340717,-4.449049965656712,0.14354379174393606,0.14083322962887096,0.2691519799642591,0.20138803226495958,0.0856995512229125,0.7219089305960681,0.5344379554994152,0.04755130882067554,0.9054217475926968,0.721627722726113,0.5109641687953221,0.021414432498841285,0.1923902408034071,1.084347409735683
890,0.5773774234111703,0.026578715417143538,0.015,0.5357987079940267,-8.23531105392978,-5.9361212890597805,0.1486368313889068,0.14592626927384167,0.2722894553119303,0.2056992703303492,0.09157439244746438,0.78434442367891,1.102592148661715,0.12271363046191161,0.99,0.73761722754533,0.597422245017343,0.0676081161047498,0.19453450365158315,1.0769714936694395
364,0.5774571999426898,0.0396144726420906,0.015,0.5228427273005992,-5.9998813697742825,-3.8711104748639933,0.16960670075461676,0.16689613863955166,0.2958828339359795,0.252137771709728,0.0870756297995055,0.7582152852372342,0.5348978457377226,0.22125874491796982,0.848720957785283,0.7655821650811703,0.5136997095939079,0.010681436224869514,0.2910725141392107,1.5802877718882964
91,0.5779672461294932,0.025940548499364103,0.015,0.5370266976301291,-7.763176171017333,-5.702786368130305,0.14484828826739082,0.1421377261523257,0.26884697675943126,0.2060015886934904,0.0836949878412912,0.7479215735718683,0.6484687724257019,0.0979268770016901,0.9147937616757391,0.7485963103761177,0.4199215743250148,0.061212302034923824,0.24052917863775153,1.0878775800322067
161,0.5792518082504837,0.019502214249391334,0.015,0.5447495940010924,-5.782264038513017,-3.8993930182846164,0.12055678691473248,0.1178462247996674,0.24855944641526095,0.1839785488737815,0.05713502495568347,0.693701014376299,0.2,0.060773880431973626,0.9655691781070853,0.7322081479935607,0.5459754389012472,0.01,0.3675373449494536,0.9481500423803165
1142,0.579805546532232,0.018618431082627448,0.015,0.5461871154496046,-7.5845579735889315,-5.968683894146243,0.12101326663350159,0.1183027045184365,0.24727311118206874,0.17714671894435108,0.06487981432265211,0.7970970316984171,0.958266334321918,0.1448069474416041,0.8523522479601077,0.8199214246746476,0.6539017931690613,0.06907605978559692,0.3198955953218439,0.8334833529909427
853,0.5800515015030338,0.023209336277146483,0.015,0.5418421652258872,-6.969643616564927,-4.146355034752336,0.13914694725068405,0.13643638513561898,0.26499310129574705,0.1916924893915448,0.08660140510982334,0.767594418280781,1.0125678944245233,0.03,0.9804065661354393,0.7857062169003434,0.2598059423530117,0.01,0.16273902812589536,0.9929062518956554
368,0.5807208682637582,0.024788439394816213,0.015,0.540932428868942,-7.476543551416121,-5.30979095433071,0.14154868742237092,0.13883812530730577,0.2658502477430638,0.20184947613295967,0.08124789871178212,0.7528808948269177,0.5738391502159433,0.16074441958274047,0.8658948578056521,0.8632779841809985,0.5563833129096665,0.04780677003051434,0.23781128711341612,1.0545546864754958
693,0.5807804427933075,0.03205863234772544,0.015,0.5337218104455821,-6.203035971523146,-4.443759291077638,0.15336648992549026,0.15065592781042517,0.27866805026917196,0.23200989935830743,0.07472308049267311,0.7248020861934659,0.2841823063264028,0.20829733841432735,0.8547004137980413,0.9046593409556604,0.42077448247394234,0.027481832531752636,0.35197217094878386,1.3577984572520527
563,0.5824335348448718,0.02497316922223813,0.015,0.5424603656226337,-8.666267856162579,-6.451657234853662,0.1448043765984774,0.14209381448341232,0.2677524674501995,0.19978292017776939,0.0898258330191854,0.7304563189369148,0.48980370190451106,0.1508720810091169,0.794218103032265,0.5830360505511821,0.674979397853306,0.08253680465845165,0.19586518498861394,0.9989201283506057
