uf_code,uf,state_name,year,quarter,consumption_index,share_PH2M,share_WH2M,share_Ricardian,total_weight,mp_shock_quarterly,macro_region,t_index,t_order
33,RJ,Rio de Janeiro,2018,3,100.53480666666667,0.1809767032341842,0.2184397959767253,0.6005835007890905,14017242.84734805,0.0,Southeast,2018Q3,8075
33,RJ,Rio de Janeiro,2018,4,102.91901,0.184110387101704,0.2228428367890172,0.5930467761092787,14025104.0364507,0.0,Southeast,2018Q4,8076
33,RJ,Rio de Janeiro,2019,1,104.00683,0.1805871942400637,0.2207261397910859,0.5986866659688502,14068087.33086861,0.0,Southeast,2019Q1,8077
33,RJ,Rio de Janeiro,2019,2,100.29899999999999,0.1780166480946674,0.2244550170249704,0.5975283348803622,14094725.96289763,0.0,Southeast,2019Q2,8078
33,RJ,Rio de Janeiro,2019,3,102.22521666666667,0.1808450243213566,0.220226042074513,0.5989289336041302,14143465.17361447,-0.104547698,Southeast,2019Q3,8079
33,RJ,Rio de Janeiro,2019,4,105.27569999999999,0.1821191926285995,0.2224575286736783,0.5954232786977222,14163846.6332868,0.0,Southeast,2019Q4,8080
33,RJ,Rio de Janeiro,2020,1,104.63294333333333,0.1823199769408058,0.2132046192301171,0.6044754038290769,14213747.99745686,0.0,Southeast,2020Q1,8081
33,RJ,Rio de Janeiro,2020,2,92.43236999999999,0.1706234062187862,0.2015736159396823,0.6278029778415314,14259471.05341429,-0.293676167,Southeast,2020Q2,8082
33,RJ,Rio de Janeiro,2020,3,108.62038666666666,0.174828106188676,0.1989339187783613,0.6262379750329627,14231378.29015782,-0.084446286,Southeast,2020Q3,8083
33,RJ,Rio de Janeiro,2020,4,109.46919333333334,0.1703284287112652,0.1967659128050811,0.6329056584836535,14129594.58905656,0.0,Southeast,2020Q4,8084
35,SP,São Paulo,2015,1,99.26912,0.1962333727127719,0.2444729671366833,0.5592936601505447,35216454.70929593,0.092851242,Southeast,2015Q1,8061
35,SP,São Paulo,2015,2,96.43379666666668,0.1904071986929044,0.2407719661505209,0.5688208351565746,35289359.78650069,0.0,Southeast,2015Q2,8062
35,SP,São Paulo,2015,3,93.49048333333333,0.19468921450175,0.2415124464008181,0.5637983390974319,35296762.22569581,0.077390703,Southeast,2015Q3,8063
35,SP,São Paulo,2015,4,94.11986333333334,0.1885705449235982,0.2478518436267044,0.5635776114496973,35380989.6965157,0.0,Southeast,2015Q4,8064
35,SP,São Paulo,2016,1,92.08125666666666,0.1863144438702042,0.2367691709136083,0.5769163852161874,35397750.77318985,-0.207600025,Southeast,2016Q1,8065
35,SP,São Paulo,2016,2,92.17379999999999,0.1889114478165021,0.2390170441804844,0.5720715080030134,35601353.81911731,0.0,Southeast,2016Q2,8066
35,SP,São Paulo,2016,3,90.04488666666667,0.1836794781653159,0.2374140163380725,0.5789065054966114,35574227.15484776,0.0,Southeast,2016Q3,8067
35,SP,São Paulo,2016,4,89.43440333333332,0.1868422337804717,0.232989724173326,0.5801680420462022,35724454.32629433,0.0,Southeast,2016Q4,8068
35,SP,São Paulo,2017,1,91.06124,0.1890917549655021,0.2336267023128271,0.5772815427216709,35584575.35116564,-0.224587529,Southeast,2017Q1,8069
35,SP,São Paulo,2017,2,93.28696000000001,0.1848298442644734,0.2354984065166222,0.5796717492189044,35761929.98744803,0.0,Southeast,2017Q2,8070
35,SP,São Paulo,2017,3,93.07194,0.1864058491402567,0.2388064090257539,0.5747877418339893,35823242.09062237,-0.328460526,Southeast,2017Q3,8071
35,SP,São Paulo,2017,4,93.23701666666666,0.1864732745914063,0.2412663387056476,0.5722603867029459,35876007.45677973,-0.195035395,Southeast,2017Q4,8072
35,SP,São Paulo,2018,1,93.62777,0.1852510045149387,0.2363173051471162,0.5784316903379448,35797595.50791983,0.0,Southeast,2018Q1,8073
35,SP,São Paulo,2018,2,95.01742333333334,0.1865503756043199,0.236050795751769,0.577398828643911,35881407.23033566,0.08898676,Southeast,2018Q2,8074
35,SP,São Paulo,2018,3,94.81572999999999,0.184209963350808,0.2406149906782432,0.5751750459709488,36098501.8653612,0.0,Southeast,2018Q3,8075
35,SP,São Paulo,2018,4,95.37337000000001,0.1818838136228906,0.2351781067058391,0.5829380796712702,36266781.69350942,0.0,Southeast,2018Q4,8076
35,SP,São Paulo,2019,1,96.25717333333334,0.1844363359683667,0.2340344010082551,0.581529263023378,36358258.51559813,0.0,Southeast,2019Q1,8077
35,SP,São Paulo,2019,2,95.66263666666667,0.1882595293302087,0.235368993259883,0.5763714774099082,36383146.41128076,0.0,Southeast,2019Q2,8078
35,SP,São Paulo,2019,3,96.93346333333334,0.1892847503414112,0.2342139258518532,0.5765013238067355,36377577.04445998,-0.104547698,Southeast,2019Q3,8079
35,SP,São Paulo,2019,4,99.46040666666666,0.1908065158051751,0.2415227684844946,0.5676707157103302,36366515.34470186,0.0,Southeast,2019Q4,8080
35,SP,São Paulo,2020,1,99.33800333333333,0.1875191664926048,0.2349580590480567,0.5775227744593384,36427649.23661336,0.0,Southeast,2020Q1,8081
35,SP,São Paulo,2020,2,87.56940333333334,0.1837753828869061,0.2206696141278735,0.5955550029852203,36431365.36529788,-0.293676167,Southeast,2020Q2,8082
35,SP,São Paulo,2020,3,101.3239,0.1762845597540837,0.214526780088342,0.6091886601575742,36754133.33890625,-0.084446286,Southeast,2020Q3,8083
35,SP,São Paulo,2020,4,103.10162333333334,0.1803610650438507,0.221263764032126,0.5983751709240234,36986104.67732952,0.0,Southeast,2020Q4,8084
41,PR,Paraná,2015,1,103.93542000000001,0.1924675048747117,0.2739121060302373,0.533620389095051,8660652.6931344,0.092851242,South,2015Q1,8061
41,PR,Paraná,2015,2,100.65263666666665,0.1941989672689484,0.2767747168195012,0.5290263159115504,8676136.00391369,0.0,South,2015Q2,8062
41,PR,Paraná,2015,3,97.62090666666667,0.1929978538968718,0.2783255314534852,0.528676614649643,8716856.77437721,0.077390703,South,2015Q3,8063
41,PR,Paraná,2015,4,96.30898666666667,0.1902340465774162,0.2827531662021268,0.5270127872204571,8725702.53475836,0.0,South,2015Q4,8064
41,PR,Paraná,2016,1,93.98827333333334,0.1857234342184681,0.279122147663163,0.5351544181183688,8768986.53160024,-0.207600025,South,2016Q1,8065
41,PR,Paraná,2016,2,95.42351666666666,0.178921793589283,0.2819101879532789,0.539168018457438,8803873.77490911,0.0,South,2016Q2,8066
41,PR,Paraná,2016,3,93.07266333333332,0.1879419043269569,0.2712026320331938,0.5408554636398493,8847085.40750962,0.0,South,2016Q3,8067
41,PR,Paraná,2016,4,93.38416333333333,0.1828869954259378,0.2737464931278617,0.5433665114462005,8889951.58816013,0.0,South,2016Q4,8068
41,PR,Paraná,2017,1,96.99605333333334,0.1849883184508644,0.2629677966639853,0.5520438848851502,8918651.00093719,-0.224587529,South,2017Q1,8069
41,PR,Paraná,2017,2,98.25286999999999,0.1822488086073838,0.2647598339443412,0.5529913574482749,8900873.65460949,0.0,South,2017Q2,8070
41,PR,Paraná,2017,3,99.73005666666666,0.1808916589083773,0.272702425732724,0.5464059153588987,8956483.40548376,-0.328460526,South,2017Q3,8071
41,PR,Paraná,2017,4,97.73590999999999,0.1847900176841682,0.2684850765794391,0.5467249057363927,8982126.47972409,-0.195035395,South,2017Q4,8072
41,PR,Paraná,2018,1,100.41232333333335,0.1828298162500537,0.2661745341659035,0.5509956495840427,8985340.26500706,0.0,South,2018Q1,8073
41,PR,Paraná,2018,2,99.84544333333334,0.1872378448704627,0.2644213389322036,0.5483408161973337,8974959.51081119,0.08898676,South,2018Q2,8074
41,PR,Paraná,2018,3,100.15948666666668,0.1859219981564109,0.2730207243799543,0.5410572774636349,9003610.52919858,0.0,South,2018Q3,8075
41,PR,Paraná,2018,4,100.69443,0.1894554603216802,0.2698232977012108,0.5407212419771089,9018322.80103695,0.0,South,2018Q4,8076
41,PR,Paraná,2019,1,99.00012,0.1812633021513413,0.2666104524740614,0.5521262453745972,9000079.22864798,0.0,South,2019Q1,8077
41,PR,Paraná,2019,2,98.18155666666667,0.1820972543671936,0.2654286871361864,0.5524740584966199,9030938.4002439,0.0,South,2019Q2,8078
41,PR,Paraná,2019,3,99.76115,0.1820655514116541,0.2680017110540592,0.5499327375342866,9067163.86239182,-0.104547698,South,2019Q3,8079
41,PR,Paraná,2019,4,101.74186666666667,0.1875960515253147,0.2745742918783669,0.5378296565963184,9057966.29275926,0.0,South,2019Q4,8080
41,PR,Paraná,2020,1,100.31385,0.1830332205410991,0.2678634161730578,0.5491033632858432,9054805.62153107,0.0,South,2020Q1,8081
41,PR,Paraná,2020,2,95.26726666666667,0.1916043754053065,0.2477635112501335,0.56063211334456,9167969.83560914,-0.293676167,South,2020Q2,8082
41,PR,Paraná,2020,3,100.86728000000001,0.1781231003079682,0.2632569097439375,0.5586199899480941,9181021.40039965,-0.084446286,South,2020Q3,8083
41,PR,Paraná,2020,4,103.48796333333333,0.1847706350480775,0.2423881231479562,0.5728412418039662,9266860.62264565,0.0,South,2020Q4,8084
42,SC,Santa Catarina,2015,1,76.20884666666666,0.1939682140608153,0.2741869894808418,0.5318447964583429,5437263.38217787,0.092851242,South,2015Q1,8061
42,SC,Santa Catarina,2015,2,74.594,0.1962556663681216,0.2770284376179313,0.526715896013947,5485833.94623463,0.0,South,2015Q2,8062
42,SC,Santa Catarina,2015,3,71.01208333333334,0.1913859481312831,0.2768603312095148,0.5317537206592021,5516983.79195328,0.077390703,South,2015Q3,8063
42,SC,Santa Catarina,2015,4,70.55201333333333,0.1936832713717026,0.2777569880179666,0.5285597406103307,5552341.60984048,0.0,South,2015Q4,8064
42,SC,Santa Catarina,2016,1,67.24152,0.1865245701089653,0.2770903475296197,0.5363850823614149,5584670.50996276,-0.207600025,South,2016Q1,8065
42,SC,Santa Catarina,2016,2,69.19813,0.1878431566665458,0.2778733252747646,0.5342835180586896,5608737.03526723,0.0,South,2016Q2,8066
42,SC,Santa Catarina,2016,3,69.18867999999999,0.1880351690061295,0.2698912511345791,0.5420735798592915,5638367.73356015,0.0,South,2016Q3,8067
42,SC,Santa Catarina,2016,4,69.98479999999999,0.1907761469454619,0.267414169405011,0.541809683649527,5640947.73418092,0.0,South,2016Q4,8068
42,SC,Santa Catarina,2017,1,76.68587666666667,0.189051822378252,0.2648409288729854,0.5461072487487626,5693281.03751354,-0.224587529,South,2017Q1,8069
42,SC,Santa Catarina,2017,2,78.49576,0.1852249023157889,0.2661945603936467,0.5485805372905643,5698223.11730425,0.0,South,2017Q2,8070
42,SC,Santa Catarina,2017,3,79.44231666666667,0.1845088917467355,0.2652821443862775,0.5502089638669869,5732291.54227031,-0.328460526,South,2017Q3,8071
42,SC,Santa Catarina,2017,4,79.8262,0.1877893155993954,0.2738988946314042,0.5383117897692005,5764381.73375251,-0.195035395,South,2017Q4,8072
42,SC,Santa Catarina,2018,1,85.16073999999999,0.1903052230578911,0.2688212146125218,0.5408735623295872,5811954.13389295,0.0,South,2018Q1,8073
42,SC,Santa Catarina,2018,2,84.31929000000001,0.1881699722264802,0.2649027366884456,0.5469272910850742,5816857.44265061,0.08898676,South,2018Q2,8074
42,SC,Santa Catarina,2018,3,83.70546,0.1888791412488762,0.2718233698275777,0.539297488923546,5856519.40041739,0.0,South,2018Q3,8075
42,SC,Santa Catarina,2018,4,86.07432333333333,0.1898273510306383,0.2692728277365475,0.5408998212328141,5893234.37824769,0.0,South,2018Q4,8076
42,SC,Santa Catarina,2019,1,91.34237,0.1877393951067134,0.2656973898074262,0.5465632150858603,5878708.03335492,0.0,South,2019Q1,8077
42,SC,Santa Catarina,2019,2,90.47328333333333,0.1902112307032596,0.274783738541021,0.5350050307557194,5915467.04145439,0.0,South,2019Q2,8078
42,SC,Santa Catarina,2019,3,91.87163333333335,0.1829120920218871,0.274873416809518,0.5422144911685949,5961209.8089739,-0.104547698,South,2019Q3,8079
42,SC,Santa Catarina,2019,4,94.77134000000001,0.1861904237747157,0.2691672104790286,0.5446423657462557,6003942.84702152,0.0,South,2019Q4,8080
42,SC,Santa Catarina,2020,1,91.46129666666667,0.1866949445179851,0.266824613320251,0.5464804421617638,6017287.91280922,0.0,South,2020Q1,8081
42,SC,Santa Catarina,2020,2,94.09456,0.1902239654210419,0.2609555636931112,0.5488204708858468,6120938.80728597,-0.293676167,South,2020Q2,8082
42,SC,Santa Catarina,2020,3,100.63839,0.1831069453369318,0.2508641546603589,0.5660289000027092,6151569.6430971,-0.084446286,South,2020Q3,8083
42,SC,Santa Catarina,2020,4,101.74443333333333,0.1828055472254512,0.2507821553676972,0.5664122974068515,6168424.00496677,0.0,South,2020Q4,8084
43,RS,Rio Grande do Sul,2015,1,87.94343666666667,0.1912629954393262,0.26493719450484,0.5437998100558338,8853873.64978422,0.092851242,South,2015Q1,8061
43,RS,Rio Grande do Sul,2015,2,87.36305333333333,0.1883394006032846,0.2656852204432194,0.5459753789534958,8860097.06586837,0.0,South,2015Q2,8062
43,RS,Rio Grande do Sul,2015,3,83.66716333333333,0.187581624214282,0.2688388368440347,0.5435795389416833,8884139.43998693,0.077390703,South,2015Q3,8063
43,RS,Rio Grande do Sul,2015,4,83.23712,0.1842329015324096,0.2719542093361995,0.5438128891313908,8903308.10902979,0.0,South,2015Q4,8064
43,RS,Rio Grande do Sul,2016,1,82.08391999999999,0.1929914468670505,0.2642573896988953,0.5427511634340543,8943350.13741839,-0.207600025,South,2016Q1,8065
43,RS,Rio Grande do Sul,2016,2,81.64662333333332,0.1825732279954569,0.2607955796169024,0.5566311923876406,8949159.47278873,0.0,South,2016Q2,8066
43,RS,Rio Grande do Sul,2016,3,80.35711333333334,0.1822137003464055,0.2615739877714277,0.5562123118821667,9003460.34828024,0.0,South,2016Q3,8067
43,RS,Rio Grande do Sul,2016,4,78.22251333333334,0.1845752993958492,0.2645112858852664,0.5509134147188843,8935476.02048012,0.0,South,2016Q4,8068
43,RS,Rio Grande do Sul,2017,1,84.42885,0.1836692375295489,0.2535055435682998,0.5628252189021513,8969511.85637443,-0.224587529,South,2017Q1,8069
43,RS,Rio Grande do Sul,2017,2,85.99983666666667,0.1866339311997409,0.2587649221168278,0.5546011466834314,8956916.16422497,0.0,South,2017Q2,8070
43,RS,Rio Grande do Sul,2017,3,86.97337333333333,0.1849815523794281,0.2582254957562097,0.5567929518643621,8947272.96711816,-0.328460526,South,2017Q3,8071
43,RS,Rio Grande do Sul,2017,4,88.92486666666667,0.1855425390141769,0.2583903350839475,0.5560671259018757,8982627.7040447,-0.195035395,South,2017Q4,8072
43,RS,Rio Grande do Sul,2018,1,91.10626666666667,0.1838978010328063,0.2578778524676656,0.5582243464995281,8986035.60124295,0.0,South,2018Q1,8073
43,RS,Rio Grande do Sul,2018,2,91.21116333333333,0.1813565018452588,0.2528591967784311,0.5657843013763101,8988926.22444216,0.08898676,South,2018Q2,8074
43,RS,Rio Grande do Sul,2018,3,91.29761,0.1826863883590646,0.2575590809904177,0.5597545306505175,8984351.4544685,0.0,South,2018Q3,8075
43,RS,Rio Grande do Sul,2018,4,91.91032,0.1841380522034923,0.2603177655767663,0.5555441822197414,9038536.59846579,0.0,South,2018Q4,8076
43,RS,Rio Grande do Sul,2019,1,94.32377666666666,0.1819524215521,0.2586373434956572,0.5594102349522426,9071311.72674206,0.0,South,2019Q1,8077
43,RS,Rio Grande do Sul,2019,2,93.23802666666666,0.1815362531116544,0.2597827104995298,0.5586810363888158,9102227.81396786,0.0,South,2019Q2,8078
43,RS,Rio Grande do Sul,2019,3,91.14948333333332,0.182947656643012,0.2547050314380344,0.5623473119189536,9069129.26387076,-0.104547698,South,2019Q3,8079
43,RS,Rio Grande do Sul,2019,4,92.35352333333333,0.1828441411997008,0.2630047312391756,0.5541511275611234,9093486.19354619,0.0,South,2019Q4,8080
43,RS,Rio Grande do Sul,2020,1,92.60119666666667,0.1802247770330693,0.2581991469113588,0.5615760760555717,9096928.54128725,0.0,South,2020Q1,8081
43,RS,Rio Grande do Sul,2020,2,86.01661999999999,0.1735866691819827,0.246813217158131,0.5796001136598863,9125370.33161095,-0.293676167,South,2020Q2,8082
43,RS,Rio Grande do Sul,2020,3,91.88772,0.1716469596660271,0.2353447777713788,0.593008262562594,9043921.01025089,-0.084446286,South,2020Q3,8083
43,RS,Rio Grande do Sul,2020,4,91.65545000000002,0.1847295963101919,0.2414464371665055,0.5738239665233026,9086849.87161728,0.0,South,2020Q4,8084
50,MS,Mato Grosso do Sul,2015,1,91.05368666666668,0.2125175087148345,0.2354737987997403,0.5520086924854251,1939589.21203459,0.092851242,Center-West,2015Q1,8061
50,MS,Mato Grosso do Sul,2015,2,90.61333666666667,0.2095374277097325,0.234185777343912,0.5562767949463553,1940353.46337224,0.0,Center-West,2015Q2,8062
50,MS,Mato Grosso do Sul,2015,3,88.24102333333333,0.2210628252631941,0.2250609920791804,0.5538761826576254,1947513.57170151,0.077390703,Center-West,2015Q3,8063
50,MS,Mato Grosso do Sul,2015,4,87.83868,0.2078613771968067,0.2390108592773942,0.5531277635257991,1956246.1754,0.0,Center-West,2015Q4,8064
50,MS,Mato Grosso do Sul,2016,1,84.58301333333334,0.2047859892491745,0.2259085525479898,0.5693054582028356,1980653.06164174,-0.207600025,Center-West,2016Q1,8065
50,MS,Mato Grosso do Sul,2016,2,85.37701333333332,0.2082910025878002,0.2328430183260616,0.5588659790861383,1989340.30021189,0.0,Center-West,2016Q2,8066
50,MS,Mato Grosso do Sul,2016,3,80.62663333333334,0.213956057330595,0.2213944310296114,0.5646495116397934,2006309.11316586,0.0,Center-West,2016Q3,8067
50,MS,Mato Grosso do Sul,2016,4,81.46677666666666,0.2018750984812969,0.2233319473946179,0.5747929541240852,2023596.35883317,0.0,Center-West,2016Q4,8068
50,MS,Mato Grosso do Sul,2017,1,85.00404333333334,0.1989055898504674,0.2295630310839841,0.5715313790655485,2015675.08565787,-0.224587529,Center-West,2017Q1,8069
50,MS,Mato Grosso do Sul,2017,2,83.85978,0.200511108269554,0.2282635665856913,0.5712253251447547,2024274.95861236,0.0,Center-West,2017Q2,8070
50,MS,Mato Grosso do Sul,2017,3,84.60482666666667,0.2174869065814213,0.2184258486113986,0.56408724480718,2013607.73528865,-0.328460526,Center-West,2017Q3,8071
50,MS,Mato Grosso do Sul,2017,4,81.81420666666666,0.2074598494393937,0.2218806149348665,0.5706595356257397,2033161.32151061,-0.195035395,Center-West,2017Q4,8072
50,MS,Mato Grosso do Sul,2018,1,83.70460666666666,0.2091769650021312,0.2217296157217436,0.5690934192761251,2053081.93337715,0.0,Center-West,2018Q1,8073
50,MS,Mato Grosso do Sul,2018,2,84.07369333333334,0.2181962584680906,0.2200449936030112,0.561758747928898,2037563.37119212,0.08898676,Center-West,2018Q2,8074
50,MS,Mato Grosso do Sul,2018,3,84.18156,0.2128643344216033,0.2282961165269149,0.5588395490514817,2042883.12253768,0.0,Center-West,2018Q3,8075
50,MS,Mato Grosso do Sul,2018,4,86.35206666666666,0.2069164184753265,0.2253244539687291,0.5677591275559444,2073311.4075393,0.0,Center-West,2018Q4,8076
50,MS,Mato Grosso do Sul,2019,1,86.31295666666666,0.2052344456874583,0.2268695369495034,0.5678960173630382,2066896.98003673,0.0,Center-West,2019Q1,8077
50,MS,Mato Grosso do Sul,2019,2,83.84753666666667,0.2090040866453033,0.2298783924729774,0.5611175208817192,2060144.43966838,0.0,Center-West,2019Q2,8078
50,MS,Mato Grosso do Sul,2019,3,84.29680333333333,0.2143661028211188,0.2273784497417654,0.5582554474371157,2072222.11422872,-0.104547698,Center-West,2019Q3,8079
50,MS,Mato Grosso do Sul,2019,4,85.91626666666667,0.2094272234954207,0.2220337457884262,0.568539030716153,2088134.19659246,0.0,Center-West,2019Q4,8080
50,MS,Mato Grosso do Sul,2020,1,86.65627,0.2151635252419299,0.2270996695060884,0.5577368052519817,2088090.96409551,0.0,Center-West,2020Q1,8081
50,MS,Mato Grosso do Sul,2020,2,83.52533666666666,0.1949378096083937,0.218683890382159,0.5863783000094472,2082103.9184375,-0.293676167,Center-West,2020Q2,8082
50,MS,Mato Grosso do Sul,2020,3,89.69626999999998,0.1915759552732812,0.2121379455081551,0.5962860992185636,2089994.8090907,-0.084446286,Center-West,2020Q3,8083
50,MS,Mato Grosso do Sul,2020,4,94.08651666666667,0.2032152103898734,0.2187279181081751,0.5780568715019513,2066727.22315366,0.0,Center-West,2020Q4,8084
51,MT,Mato Grosso,2015,1,90.73254333333334,0.2141501143056201,0.2347730710717175,0.5510768146226623,2455876.2974556,0.092851242,Center-West,2015Q1,8061
51,MT,Mato Grosso,2015,2,88.02503333333334,0.2063551770048012,0.2320099782067764,0.5616348447884224,2445342.53800727,0.0,Center-West,2015Q2,8062
51,MT,Mato Grosso,2015,3,86.90644333333334,0.1991568838104157,0.2342741584469495,0.5665689577426346,2457617.59334006,0.077390703,Center-West,2015Q3,8063
51,MT,Mato Grosso,2015,4,86.31401333333334,0.205018217346851,0.2278648735537093,0.5671169090994397,2487334.86836209,0.0,Center-West,2015Q4,8064
51,MT,Mato Grosso,2016,1,82.69679666666666,0.2014651639584944,0.2189466292998359,0.5795882067416697,2506171.18338707,-0.207600025,Center-West,2016Q1,8065
51,MT,Mato Grosso,2016,2,80.79249,0.202388851792645,0.2251453098686203,0.5724658383387347,2525041.95231346,0.0,Center-West,2016Q2,8066
51,MT,Mato Grosso,2016,3,78.57857666666666,0.1992819360847874,0.2254702968483048,0.5752477670669076,2539455.98773085,0.0,Center-West,2016Q3,8067
51,MT,Mato Grosso,2016,4,75.12295666666667,0.2065046783086829,0.2192083350204573,0.5742869866708596,2548932.07193625,0.0,Center-West,2016Q4,8068
51,MT,Mato Grosso,2017,1,82.04182333333334,0.2006828442025403,0.2180933420887261,0.5812238137087337,2562475.42416628,-0.224587529,Center-West,2017Q1,8069
51,MT,Mato Grosso,2017,2,85.40782,0.2099745928780041,0.2193908864069562,0.5706345207150395,2546481.99202415,0.0,Center-West,2017Q2,8070
51,MT,Mato Grosso,2017,3,85.47556666666667,0.2004379521383895,0.2325794298955473,0.5669826179660631,2580179.69098921,-0.328460526,Center-West,2017Q3,8071
51,MT,Mato Grosso,2017,4,85.35285333333333,0.2102915285373393,0.2245335900139713,0.5651748814486894,2596385.68213894,-0.195035395,Center-West,2017Q4,8072
51,MT,Mato Grosso,2018,1,85.47214000000001,0.2016938961035255,0.2245127575080779,0.5737933463883966,2619598.51287604,0.0,Center-West,2018Q1,8073
51,MT,Mato Grosso,2018,2,85.83535,0.2080038366926696,0.2189122848106702,0.5730838784966601,2639035.72191409,0.08898676,Center-West,2018Q2,8074
51,MT,Mato Grosso,2018,3,85.34348,0.2061815909467798,0.2337686018239574,0.5600498072292627,2659656.42006976,0.0,Center-West,2018Q3,8075
51,MT,Mato Grosso,2018,4,87.70002333333333,0.2083603003617876,0.225625080805691,0.5660146188325211,2649275.8486866,0.0,Center-West,2018Q4,8076
51,MT,Mato Grosso,2019,1,89.39212333333334,0.1980815763843386,0.219777258280327,0.5821411653353343,2671388.2406119,0.0,Center-West,2019Q1,8077
51,MT,Mato Grosso,2019,2,86.76583999999998,0.2121866600878848,0.2253845613088168,0.5624287786032982,2663092.66738684,0.0,Center-West,2019Q2,8078
51,MT,Mato Grosso,2019,3,89.93115666666667,0.2114789303998613,0.2323505646260294,0.5561705049741091,2668379.17187929,-0.104547698,Center-West,2019Q3,8079
51,MT,Mato Grosso,2019,4,90.60534333333334,0.2173378309423053,0.2329067493217591,0.5497554197359357,2668407.16753745,0.0,Center-West,2019Q4,8080
51,MT,Mato Grosso,2020,1,92.53391666666668,0.2204840328355265,0.2183435762486184,0.561172390915855,2691391.6326337,0.0,Center-West,2020Q1,8081
51,MT,Mato Grosso,2020,2,88.06711333333334,0.2129510839398411,0.2151329966920175,0.5719159193681413,2716560.83726437,-0.293676167,Center-West,2020Q2,8082
51,MT,Mato Grosso,2020,3,93.3892,0.2095206430756009,0.2162220648976839,0.5742572920267153,2720895.49246767,-0.084446286,Center-West,2020Q3,8083
51,MT,Mato Grosso,2020,4,95.69267,0.2001966525698265,0.2091817920421702,0.5906215553880032,2747545.9622855,0.0,Center-West,2020Q4,8084
52,GO,Goiás,2015,1,129.93806666666669,0.2169194772230825,0.232350644862535,0.5507298779143824,5048050.93536164,0.092851242,Center-West,2015Q1,8061
52,GO,Goiás,2015,2,124.70273000000002,0.2179075804847316,0.2358705001405348,0.5462219193747335,5065356.76402166,0.0,Center-West,2015Q2,8062
52,GO,Goiás,2015,3,121.51966,0.2146519705730143,0.2360472636638449,0.5493007657631407,5108011.22607091,0.077390703,Center-West,2015Q3,8063
52,GO,Goiás,2015,4,119.55416333333334,0.210287350950227,0.231750917306609,0.557961731743164,5128500.6773066,0.0,Center-West,2015Q4,8064
52,GO,Goiás,2016,1,115.65754666666668,0.2060506545607671,0.2318070634773819,0.5621422819618508,5156186.5190027,-0.207600025,Center-West,2016Q1,8065
52,GO,Goiás,2016,2,111.55743666666666,0.2063791287525923,0.2328241765330702,0.5607966947143375,5168787.42769395,0.0,Center-West,2016Q2,8066
52,GO,Goiás,2016,3,110.35012333333334,0.2090983907352641,0.2290308582484798,0.561870751016256,5188866.85344226,0.0,Center-West,2016Q3,8067
52,GO,Goiás,2016,4,109.85376000000001,0.1993075679992015,0.2248095369934206,0.5758828950073778,5210293.26522709,0.0,Center-West,2016Q4,8068
52,GO,Goiás,2017,1,105.95379000000001,0.2003917117264516,0.2195474489076872,0.5800608393658611,5241535.3180735,-0.224587529,Center-West,2017Q1,8069
52,GO,Goiás,2017,2,102.28089,0.2041589391842953,0.2312275051650979,0.5646135556506067,5266837.89359508,0.0,Center-West,2017Q2,8070
52,GO,Goiás,2017,3,101.08893333333333,0.2033085270099665,0.2264220334514364,0.570269439538597,5318091.50196178,-0.328460526,Center-West,2017Q3,8071
52,GO,Goiás,2017,4,101.22116666666666,0.2094992287552375,0.2243786675030624,0.5661221037417,5336970.95573569,-0.195035395,Center-West,2017Q4,8072
52,GO,Goiás,2018,1,99.03152333333333,0.204627505424474,0.2213127014120734,0.5740597931634526,5368781.39109819,0.0,Center-West,2018Q1,8073
52,GO,Goiás,2018,2,104.18342,0.1995917425325908,0.2289762288248128,0.5714320286425963,5339659.89460574,0.08898676,Center-West,2018Q2,8074
52,GO,Goiás,2018,3,103.24542000000001,0.213531291623428,0.2234059455871622,0.5630627627894097,5336864.28995542,0.0,Center-West,2018Q3,8075
52,GO,Goiás,2018,4,104.93589333333334,0.208808163906545,0.2249438856671711,0.5662479504262837,5349940.47308116,0.0,Center-West,2018Q4,8076
52,GO,Goiás,2019,1,103.94018666666666,0.2024582771245354,0.2199786191259608,0.5775631037495037,5407068.14079959,0.0,Center-West,2019Q1,8077
52,GO,Goiás,2019,2,101.77531333333333,0.2039314520295754,0.2255730506188697,0.5704954973515548,5424770.51408235,0.0,Center-West,2019Q2,8078
52,GO,Goiás,2019,3,101.35658666666666,0.2019769402052786,0.2403166897798931,0.5577063700148281,5477703.22779063,-0.104547698,Center-West,2019Q3,8079
52,GO,Goiás,2019,4,106.06844000000001,0.2001792396113604,0.2244142809338717,0.5754064794547677,5471697.98391081,0.0,Center-West,2019Q4,8080
52,GO,Goiás,2020,1,101.09262333333334,0.2023440658154282,0.2192202654377466,0.5784356687468254,5488600.9788449695,0.0,Center-West,2020Q1,8081
52,GO,Goiás,2020,2,90.93844666666666,0.192241507354563,0.2126486097364139,0.5951098829090229,5517021.68964415,-0.293676167,Center-West,2020Q2,8082
52,GO,Goiás,2020,3,105.05171666666666,0.1920055179896941,0.2201622781376391,0.5878322038726668,5534258.66739619,-0.084446286,Center-West,2020Q3,8083
52,GO,Goiás,2020,4,105.36824333333334,0.203095017007922,0.2199866579761103,0.5769183250159675,5518669.64890493,0.0,Center-West,2020Q4,8084
