response_type,horizon,spec,n_obs,n_states,n_months,sample_min_date,sample_max_date,outcome_min_date,outcome_max_date,nonzero_shock_months,identifying_nonzero_shock_months,identifying_nonzero_shock_dates,includes_2020_outcomes,with_time_fe,mp_shock_level_identified,interaction_terms_identified,note
marginal,38,lag2_time_fe,1620,27,60,2012-03,2017-02,2015-05,2020-04,9,9,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01,True,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,39,lag1,1620,27,60,2012-02,2017-01,2015-05,2020-04,9,9,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01,True,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,39,lag2,1593,27,59,2012-03,2017-01,2015-06,2020-04,9,9,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01,True,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,39,lag1_time_fe,1620,27,60,2012-02,2017-01,2015-05,2020-04,9,9,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01,True,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,39,lag2_time_fe,1593,27,59,2012-03,2017-01,2015-06,2020-04,9,9,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01,True,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,40,lag1,1593,27,59,2012-02,2016-12,2015-06,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,40,lag2,1566,27,58,2012-03,2016-12,2015-07,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,40,lag1_time_fe,1593,27,59,2012-02,2016-12,2015-06,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,40,lag2_time_fe,1566,27,58,2012-03,2016-12,2015-07,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,41,lag1,1566,27,58,2012-02,2016-11,2015-07,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,41,lag2,1539,27,57,2012-03,2016-11,2015-08,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,41,lag1_time_fe,1566,27,58,2012-02,2016-11,2015-07,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,41,lag2_time_fe,1539,27,57,2012-03,2016-11,2015-08,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,42,lag1,1539,27,57,2012-02,2016-10,2015-08,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,42,lag2,1512,27,56,2012-03,2016-10,2015-09,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,42,lag1_time_fe,1539,27,57,2012-02,2016-10,2015-08,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,42,lag2_time_fe,1512,27,56,2012-03,2016-10,2015-09,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,43,lag1,1512,27,56,2012-02,2016-09,2015-09,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,43,lag2,1485,27,55,2012-03,2016-09,2015-10,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,43,lag1_time_fe,1512,27,56,2012-02,2016-09,2015-09,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,43,lag2_time_fe,1485,27,55,2012-03,2016-09,2015-10,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,44,lag1,1485,27,55,2012-02,2016-08,2015-10,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,44,lag2,1458,27,54,2012-03,2016-08,2015-11,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,44,lag1_time_fe,1485,27,55,2012-02,2016-08,2015-10,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,44,lag2_time_fe,1458,27,54,2012-03,2016-08,2015-11,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,45,lag1,1458,27,54,2012-02,2016-07,2015-11,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,45,lag2,1431,27,53,2012-03,2016-07,2015-12,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,45,lag1_time_fe,1458,27,54,2012-02,2016-07,2015-11,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,45,lag2_time_fe,1431,27,53,2012-03,2016-07,2015-12,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,46,lag1,1431,27,53,2012-02,2016-06,2015-12,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,46,lag2,1404,27,52,2012-03,2016-06,2016-01,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,46,lag1_time_fe,1431,27,53,2012-02,2016-06,2015-12,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,46,lag2_time_fe,1404,27,52,2012-03,2016-06,2016-01,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,47,lag1,1404,27,52,2012-02,2016-05,2016-01,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,47,lag2,1377,27,51,2012-03,2016-05,2016-02,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,47,lag1_time_fe,1404,27,52,2012-02,2016-05,2016-01,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,47,lag2_time_fe,1377,27,51,2012-03,2016-05,2016-02,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,48,lag1,1377,27,51,2012-02,2016-04,2016-02,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,True,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,48,lag2,1350,27,50,2012-03,2016-04,2016-03,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,True,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,48,lag1_time_fe,1377,27,51,2012-02,2016-04,2016-02,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,True,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,48,lag2_time_fe,1350,27,50,2012-03,2016-04,2016-03,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,True,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
