t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
35,-0.00020127490089947284,0.0024205924826700784,-0.0059048111830402455,-0.000923296886360183,-0.00032150402507885535,0.0001738070940428198,0.00012175252536532708,0.00076675126989972,0.0018521840498177907,-0.02377766917381641,-0.021849098661570063,-0.0,-0.0,-0.0,-0.0,-0.0011685120412078679,-0.0011726369561647597
36,-0.00019970102420322289,0.002441600574857731,-0.005947398706108172,-0.0009218238557814826,-0.000322223066563988,0.00017202490700234937,0.00012067785294026662,0.0007667807547848041,0.0018688882004815146,-0.023966122660406618,-0.022020617487726497,-0.0,-0.0,-0.0,-0.0,-0.00116677584947809,-0.001171936090596608
37,-0.00019818809062621136,0.002461533994620323,-0.005987756625922004,-0.0009203702765454737,-0.00032293058117939793,0.00017030921153319927,0.00011967792276248924,0.0007667696902171517,0.0018847481884902268,-0.02414359333574505,-0.022182011036021954,-0.0,-0.0,-0.0,-0.0,-0.0011650858909723239,-0.001171185544761413
38,-0.00019671983596694756,0.0024804674842051374,-0.006026008648325595,-0.0009189004423406905,-0.00032364634647077066,0.00016863121517698653,0.00011875414988133393,0.0007666969042880789,0.0018998253853554257,-0.02431065197925876,-0.022333787948072236,-0.0,-0.0,-0.0,-0.0,-0.0011634225658511193,-0.001170377938616003
39,-0.0001952740473426478,0.002498477200908797,-0.006062266111246445,-0.000917361857008686,-0.0003244005699458281,0.00016694804917794453,0.00011791004258228035,0.0007665295705360436,0.0019141833439376952,-0.024467827638093288,-0.02247641297839538,-0.0,-0.0,-0.0,-0.0,-0.0011617561537439964,-0.0011694954650119957
40,-0.00019382013355535456,0.0025156428103134025,-0.006096626301057994,-0.000915678595074226,-0.0003252396286458165,0.00016519431343453133,0.00011715072531597095,0.0007662186764604066,0.0019278898651500275,-0.024615605924543833,-0.02261030323962694,-0.0,-0.0,-0.0,-0.0,-0.0011600425674738702,-0.0011685062984659498
41,-0.00019231737614631566,0.002532049102451699,-0.006129171483717336,-0.0009137465381333156,-0.0003262340471229204,0.00016326927555665644,0.00011647973440557319,0.0007656957780810365,0.0019410185731027012,-0.024754426686383908,-0.022735824361651957,-0.0,-0.0,-0.0,-0.0,-0.001158218963783499,-0.0011673610243806887
42,-0.00019071752529441628,0.002547784403679597,-0.0061599721446246826,-0.0009114405619716714,-0.00032748809409039755,0.00016101842986095892,0.0001158877974557871,0.0007648779393396019,0.001953647222007364,-0.024884683207631392,-0.0228532915834763,-0.0,-0.0,-0.0,-0.0,-0.0011562030133888512,-0.001165992794032018
43,-0.00018898244013442915,0.0025629277679577096,-0.006189104522779608,-0.0009086630861302598,-0.000329147002836309,0.00015820943851842812,0.00011531976313899878,0.0007637009933393323,0.001965844584480721,-0.025006729961053634,-0.02296299112539677,-0.0,-0.0,-0.0,-0.0,-0.001153907688028412,-0.0011643325971511145
44,-0.00018714560428244935,0.0025775030979190336,-0.006216709061861278,-0.0009055132020854806,-0.0003313879598620515,0.000154507756063469,0.00011458456280401884,0.0007622353484450057,0.0019776237616657027,-0.025120917432951143,-0.023065262422701793,-0.0,-0.0,-0.0,-0.0,-0.0011513046235802824,-0.0011623712137033323
45,-0.00018548915579545837,0.002591343227545378,-0.0062431499832969264,-0.0009027728326612926,-0.00033435444198203065,0.00014947357415373455,0.00011312358710173869,0.0007610186698160486,0.001988804735923211,-0.025227681444852164,-0.02316071856064348,-0.0,-0.0,-0.0,-0.0,-0.001148620768298974,-0.00116034855870487
46,-0.00018496975704686673,0.0026037223814694417,-0.006269308985204113,-0.0009030704168750166,-0.00033792764818948496,0.00014264742259141586,0.00010947853694457307,0.000761850069299352,0.0019986516341802653,-0.025327465301691623,-0.02325040944983737,-0.0,-0.0,-0.0,-0.0,-0.0011468432882701786,-0.001159238459626694
47,-0.00018758386558050564,0.0026124564852363402,-0.006295538174890567,-0.000911794907504735,-0.00034110874959463806,0.0001339133188245175,0.00010074443317767473,0.0007683831109199324,0.0020050995516686728,-0.02541612485222976,-0.023330334896608605,-0.0,-0.0,-0.0,-0.0,-0.0011484068200870489,-0.0011614344210061232
