dataset,response_label,group,direction,term,model_series,linear_sign_assumption,horizon,lp_estimate_1sd,lp_ci_low_1sd,lp_ci_high_1sd,lp_shock_sd,model_cum_response_at_model_shock,model_1sd_termshock,gap_model_minus_lp,model_in_lp_ci,sign_match
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,10,-0.0019028538252309,-0.0137787007800001,0.0099729931295383,0.0078032329793046,-0.0010012752519128,-0.011542186662605189,-0.009639332837374288,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,11,-0.0043916601905758,-0.0188364306658442,0.0100531102846925,0.0078032329793046,-0.0009952529071674,-0.011472764166578074,-0.007081103976002274,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,12,0.0054176416807116,-0.0136319503430391,0.0244672337044624,0.0078032329793046,-0.0009900878272186,-0.011413223778675308,-0.016830865459386907,True,False
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,13,0.0044074059043239,-0.0110051643165023,0.0198199761251502,0.0078032329793046,-0.0009849688050574,-0.011354214321284136,-0.015761620225608036,False,False
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,14,-0.0032370191730191,-0.017622863568545,0.0111488252225067,0.0078032329793046,-0.0009802453081014,-0.011299764275243101,-0.008062745102224001,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,15,0.006782240641648,-0.0061554727185509,0.0197199540018471,0.0078032329793046,-0.0009757327409918,-0.011247745720098516,-0.018029986361746516,False,False
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,16,-0.0026254404203348,-0.0236405050883329,0.0183896242476632,0.0078032329793046,-0.0009714941765521,-0.011198885726953735,-0.008573445306618936,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,17,0.0020381056607162,-0.0187265935560304,0.0228028048774629,0.0078032329793046,-0.0009674796582062,-0.01115260842206648,-0.013190714082782681,True,False
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,18,0.0027597184175956,-0.0168907975376653,0.0224102343728567,0.0078032329793046,-0.0009636925260909,-0.011108952308817668,-0.013868670726413268,True,False
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,19,-0.0143372498578476,-0.0364098454411271,0.0077353457254317,0.0078032329793046,-0.0009601126226345,-0.01106768502107742,0.00326956483677018,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,20,-0.0145744215843933,-0.0344030739336728,0.005254230764886,0.0078032329793046,-0.0009567316565796,-0.011028710981490364,0.0035457106029029364,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,21,-0.0073107629414719,-0.0244056695646041,0.0097841436816602,0.0078032329793046,-0.000953536829366,-0.010991882654830242,-0.003681119713358342,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,22,-0.0156911987203406,-0.0360341330107109,0.0046517355700297,0.0078032329793046,-0.0009505183310662,-0.010957086957293034,0.004734111763047565,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,23,-0.0250979107849428,-0.0508921986968174,0.0006963771269317025,0.0078032329793046,-0.0009476658262933,-0.010924204747848743,0.014173706037094056,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,24,-0.0072795213903107,-0.0269442212653894,0.0123851784847679,0.0078032329793046,-0.0009449700193473,-0.010893128870443764,-0.003613607480133064,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,25,-0.0125982627245454,-0.0311424557126568,0.005945930263566,0.0078032329793046,-0.0009424218745048,-0.01086375516590118,0.0017345075586442209,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,26,-0.0063878179897795,-0.0244455710340146,0.0116699350544554,0.0078032329793046,-0.0009400129133599,-0.010835985899513859,-0.004448167909734358,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,27,-0.0214328406150697,-0.040818593412364,-0.0020470878177755,0.0078032329793046,-0.0009377350059506,-0.010809727353256927,0.010623113261812775,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,28,-0.0250217868895295,-0.0414872561101131,-0.0085563176689458,0.0078032329793046,-0.0009355803785192,-0.010784889915245672,0.014236896974283828,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,29,-0.026334317606744,-0.043182241390432,-0.0094863938230561,0.0078032329793046,-0.0009335414922852,-0.01076138668229181,0.015572930924452192,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,30,-0.0196562041964654,-0.0381025013414578,-0.0012099070514729,0.0078032329793046,-0.0009316109330283,-0.010739132187073046,0.008917072009392353,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,31,-0.0207025609891652,-0.0359784822125685,-0.0054266397657619,0.0078032329793046,-0.0009297812153002,-0.010718040141187298,0.009984520847977902,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,32,-0.0181693008394836,-0.0376692912482592,0.0013306895692919,0.0078032329793046,-0.0009280444947294,-0.010698020118750245,0.007471280720733355,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,33,-0.017722153520696,-0.0323566662998141,-0.003087640741578,0.0078032329793046,-0.0009263921102402,-0.010678972279331159,0.007043181241364842,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,34,-0.0118706323750166,-0.0271882716711255,0.0034470069210923,0.0078032329793046,-0.0009248138643383,-0.010660779071455082,0.0012098533035615183,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,35,-0.0081375433170314,-0.0229953450969291,0.0067202584628662,0.0078032329793046,-0.0009232968863601,-0.0106432921287248,-0.0025057488116934003,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,36,-0.0185795172833773,-0.0317410757011228,-0.0054179588656319,0.0078032329793046,-0.0009218238557814,-0.010626311789036388,0.007953205494340913,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,37,-0.0201957199344957,-0.0324955076210559,-0.0078959322479356,0.0078032329793046,-0.0009203702765454,-0.010609555674432787,0.009586164260062913,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,38,-0.0208686352299541,-0.0350994170061397,-0.0066378534537684,0.0078032329793046,-0.0009189004423406,-0.01059261218090044,0.010276023049053661,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,39,-0.0170413687172411,-0.0314209333891485,-0.0026618040453337,0.0078032329793046,-0.0009173618570086,-0.010574876159697117,0.006466492557543984,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,40,-0.0094494410565816,-0.0235489905767616,0.0046501084635984,0.0078032329793046,-0.0009156785950742,-0.01055547238095417,-0.0011060313243725708,True,True
lp_controls,consumption,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,41,-0.0145884269638441,-0.0292861110860299,0.0001092571583415771,0.0078032329793046,-0.0009137465381333,-0.010533200621203744,0.004055226342640356,True,True
