t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP
34,0.0007666796599152221,-0.004028659000123641,-0.0021304858135207036,0.03922206827824704,-2.322982015355441e-05,0.00010875604233279624,0.00011069928650954424,4.373229591835946e-05,-0.003862983087939305,-0.0013204491127728236,-0.005167813976169625,-0.0,-0.0,-0.0,0.833916616012392
35,0.0007735851701680556,-0.00408065179304789,-0.0021272090545528346,0.039612268925183054,-2.2900391276005896e-05,0.00011133348377996794,0.00011289782164357837,4.383079529427346e-05,-0.0039111060310237835,-0.0012186698459659725,-0.005114292268687709,-0.0,-0.0,-0.0,0.8422207852117723
36,0.0007800851880457423,-0.004130446050838104,-0.002123361685606259,0.03998284523781938,-2.2521484962868336e-05,0.00011389174789049205,0.00011500076275733321,4.39839921705277e-05,-0.003957165055214685,-0.0011173774958742396,-0.005059192868177538,-0.0,-0.0,-0.0,0.8501097459511837
37,0.000786182252677912,-0.004178137367514564,-0.002119050343202053,0.04033472570582305,-2.2066161966099134e-05,0.0001164696911626534,0.00011700290046386496,4.422669760228974e-05,-0.004001255063682493,-0.0010167821116203479,-0.0050028206105300265,-0.0,-0.0,-0.0,0.8576042586536244
38,0.0007918671252736967,-0.004223826546484492,-0.002114384513982935,0.040668760548731836,-2.14903564004696e-05,0.00011912901473148465,0.00011889489850021895,4.461371954193372e-05,-0.004043476052582341,-0.0009170817138338252,-0.004945473468061025,-0.0,-0.0,-0.0,0.8647240457209432
39,0.0007971135768940869,-0.004267623727418066,-0.002109481769198528,0.040985709688846836,-2.07230308679925e-05,0.00012196802848564967,0.00012066232770033851,4.5229774730304164e-05,-0.004083937309863508,-0.0008184707635220335,-0.004887455216210143,-0.0,-0.0,-0.0,0.8714878434348959
40,0.0008018719801905995,-0.00430965347915152,-0.0021044739304300754,0.041286227333015915,-1.9651446313947028e-05,0.00012514316607468005,0.00012228645398697777,4.620163422852218e-05,-0.004122762579124298,-0.0007211510253103281,-0.004829091422628781,-0.0,-0.0,-0.0,0.8779134512631511
41,0.0008060640960142762,-0.004350059104598335,-0.002099511832019777,0.04157084974662359,-1.8100435011555748e-05,0.0001289017395349252,0.00012375135547776413,4.770799753476493e-05,-0.004160094397468002,-0.000625344015341743,-0.00477074607899428,-0.0,-0.0,-0.0,0.8840177786999935
42,0.0008095875665659661,-0.004388999828554364,-0.002094760552298147,0.04184000962953435,-1.5806763042096732e-05,0.00013362955456111103,0.00012506991535633376,4.9971069092106913e-05,-0.0041960911623113,-0.0005313001664718183,-0.00471282735665869,-0.0,-0.0,-0.0,0.8898168897649938
43,0.0008123553504766022,-0.0044266219926318235,-0.0020903612592960003,0.04209414647231076,-1.2397507894480469e-05,0.00013991418137985364,0.00012636166793170858,5.318233888256041e-05,-0.004230897728967065,-0.0004392881675905956,-0.00465574625749717,-0.0,-0.0,-0.0,0.8953260452767441
44,0.0008144389598358538,-0.004462952404133908,-0.00208629534683387,0.04233410214691926,-7.404633651112765e-06,0.00014861256135021315,0.00012806682774775551,5.7233009847518355e-05,-0.004264536876111393,-0.0003495180227819116,-0.0045997284066024696,-0.0,-0.0,-0.0,0.9005597430129069
45,0.0008164923100796206,-0.004497577655819945,-0.002081992451408998,0.042562287231965125,-4.114134968002393e-07,0.0001608733558513863,0.00013150535031830013,6.0916867986414085e-05,-0.004296584010209329,-0.00026189640096925765,-0.004544246081667106,-0.0,-0.0,-0.0,0.9055317558622614
46,0.0008208547287508155,-0.004528764384935438,-0.002075409879711275,0.042785706945221026,8.410858433828315e-06,0.0001779563558801144,0.00014024609654216474,5.986252260965576e-05,-0.004325284784516076,-0.00017567245725930717,-0.004486903380707171,-0.0,-0.0,-0.0,0.9102551680691483
47,0.0008336274669650807,-0.004551210367827066,-0.0020626163681443594,0.04302157096076649,1.6753112238691825e-05,0.0002004023387717425,0.00016269207943379286,4.2730000135416464e-05,-0.004345425281042226,-9.330284326642485e-05,-0.0044269797496059166,-0.0,-0.0,-0.0,0.9147424096656909
