horizon,shock_series,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec
19,eps_tvp,s_neg_x_ph2m,1.6759228812422884,-1.99442680717679,5.346272569661367,2.231414168579613,0.007465830746984448,0.012512156576353442,-0.014890052979630503,0.039914366132337384,2128,driscoll_kraay,cumulative,twfe_directional_dummies
20,eps_tvp,s_neg_x_ph2m,3.2935205210065144,-0.6995774888807742,7.2866185308938025,2.4276312156042668,0.007465830746984448,0.024588866771554672,-0.005222927126384255,0.054400660669493596,2101,driscoll_kraay,cumulative,twfe_directional_dummies
21,eps_tvp,s_neg_x_ph2m,1.888496827147135,-1.9187229085360225,5.695716562830293,2.3146252488978964,0.007465830746984448,0.014099197677697654,-0.014324860485491664,0.042523255840886974,2074,driscoll_kraay,cumulative,twfe_directional_dummies
22,eps_tvp,s_neg_x_ph2m,2.0073027636454017,-1.1795537824681976,5.1941593097590015,1.9374712095325077,0.007465830746984448,0.014986182691330696,-0.008806348896872875,0.03877871427953427,2047,driscoll_kraay,cumulative,twfe_directional_dummies
23,eps_tvp,s_neg_x_ph2m,2.269719421683545,-0.7078437266827695,5.247282570049859,1.810229858498018,0.007465830746984448,0.016945341045432768,-0.005284641458728276,0.03917532354959381,2020,driscoll_kraay,cumulative,twfe_directional_dummies
24,eps_tvp,s_neg_x_ph2m,-0.12956031655629105,-4.240088388347947,3.9809677552353646,2.499023624010849,0.007465830746984448,-9.672753949349959e-4,-0.031655782259659836,0.029721231469789843,1993,driscoll_kraay,cumulative,twfe_directional_dummies
25,eps_tvp,s_neg_x_ph2m,-0.852270128297448,-6.698176406454314,4.993636149859418,3.554058660521371,0.007465830746984448,-0.0063629045285794675,-0.05000745136403242,0.03728164230687348,1966,driscoll_kraay,cumulative,twfe_directional_dummies
26,eps_tvp,s_neg_x_ph2m,5.391376447724561,0.39024234651627676,10.392510548932844,3.040473644136502,0.007465830746984448,0.04025110405198982,0.0029134833093965784,0.07758872479458305,1939,driscoll_kraay,cumulative,twfe_directional_dummies
27,eps_tvp,s_neg_x_ph2m,2.6560295827624874,-1.2387543177913347,6.550813483316309,2.3678604811616655,0.007465830746984448,0.019829467323888454,-0.009248330073726291,0.048907264721503196,1912,driscoll_kraay,cumulative,twfe_directional_dummies
28,eps_tvp,s_neg_x_ph2m,3.211815767094396,-0.46428907938820885,6.887920613577001,2.234913056243066,0.007465830746984448,0.023978872907622784,-0.003466303684385593,0.051424049499631155,1885,driscoll_kraay,cumulative,twfe_directional_dummies
29,eps_tvp,s_neg_x_ph2m,3.611356168224619,-0.11112717595495791,7.333839512404196,2.2631091807717443,0.007465830746984448,0.0269617739190433,-8.296566870700757e-4,0.054753204525156675,1858,driscoll_kraay,cumulative,twfe_directional_dummies
30,eps_tvp,s_neg_x_ph2m,0.7158760211528649,-2.9182081845448438,4.349960226850573,2.2093663205965774,0.007465830746984448,0.005344609209751948,-0.021786848390276562,0.032476066809780456,1831,driscoll_kraay,cumulative,twfe_directional_dummies
31,eps_tvp,s_neg_x_ph2m,1.3595426137139304,-3.418037441688396,6.137122669116257,2.904562434687254,0.007465830746984448,0.010150115047301062,-0.02551848902650129,0.04581871912110341,1804,driscoll_kraay,cumulative,twfe_directional_dummies
32,eps_tvp,s_neg_x_ph2m,3.3907140213187805,-1.3635891668350908,8.145017209472652,2.8904111042180523,0.007465830746984448,0.025314496994593032,-0.010180325928012327,0.060809319917198394,1777,driscoll_kraay,cumulative,twfe_directional_dummies
33,eps_tvp,s_neg_x_ph2m,2.9399948501835107,-1.3873616352566227,7.267351335623644,2.6308459394410324,0.007465830746984448,0.02194950394847599,-0.010357807153685518,0.054256815050637494,1750,driscoll_kraay,cumulative,twfe_directional_dummies
34,eps_tvp,s_neg_x_ph2m,4.281814751347394,0.4445965909659475,8.11903291172884,2.3328629961398124,0.007465830746984448,0.03196730422350094,0.003319282898838039,0.060615325548163845,1723,driscoll_kraay,cumulative,twfe_directional_dummies
35,eps_tvp,s_neg_x_ph2m,-1.517007465967467,-5.9347624238995795,2.900747491964646,2.685804308386919,0.007465830746984448,-0.01132572098282488,-0.04430793178039743,0.021656489814747677,1696,driscoll_kraay,cumulative,twfe_directional_dummies
36,eps_tvp,s_neg_x_ph2m,0.40511324414366506,-4.298927968346375,5.109154456633705,2.8598539927278432,0.007465830746984448,0.003024506914138392,-0.032095068605151746,0.03814408243342854,1669,driscoll_kraay,cumulative,twfe_directional_dummies
37,eps_tvp,s_neg_x_ph2m,1.5097126009848651,-2.035658646842527,5.055083848812258,2.1554326717802184,0.007465830746984448,0.01127125875554267,-0.015197882915961693,0.03774040042704704,1642,driscoll_kraay,cumulative,twfe_directional_dummies
38,eps_tvp,s_neg_x_ph2m,-3.1312571404179246,-9.07092607913186,2.8084117982960115,3.611062310585266,0.007465830746984448,-0.02337743583564674,-0.06772199882520573,0.02096712715391225,1615,driscoll_kraay,cumulative,twfe_directional_dummies
39,eps_tvp,s_neg_x_ph2m,-2.5982658254554574,-9.159758481836214,3.963226830925299,3.9891042879855845,0.007465830746984448,-0.01939821288852428,-0.0683852065086444,0.02958878073159583,1588,driscoll_kraay,cumulative,twfe_directional_dummies
40,eps_tvp,s_neg_x_ph2m,2.566464411174379,-0.8921409178148956,6.025069740163653,2.1026827386454823,0.007465830746984448,0.019160788911987015,-0.006660573094865373,0.0449821509188394,1561,driscoll_kraay,cumulative,twfe_directional_dummies
41,eps_tvp,s_neg_x_ph2m,0.20863019064956925,-3.934367326357597,4.351627707656736,2.5187636450580038,0.007465830746984448,0.0015575976921007814,-0.029373320555051544,0.03248851593925311,1534,driscoll_kraay,cumulative,twfe_directional_dummies
42,eps_tvp,s_neg_x_ph2m,-1.7366126776246245,-6.013431768646994,2.5402064133977453,2.6001213852377334,0.007465830746984448,-0.012965256324212913,-0.0448952637932578,0.018964751144831975,1507,driscoll_kraay,cumulative,twfe_directional_dummies
43,eps_tvp,s_neg_x_ph2m,2.949515359230109,-1.5870478453399195,7.486078563800138,2.758034593617899,0.007465830746984448,0.022020582457643028,-0.01184863060067419,0.055889795515960246,1480,driscoll_kraay,cumulative,twfe_directional_dummies
44,eps_tvp,s_neg_x_ph2m,3.0467976935010443,-0.4572011647670906,6.55079655176918,2.1302800448951524,0.007465830746984448,0.022746875899981395,-0.0034133865134752476,0.04890713831343804,1453,driscoll_kraay,cumulative,twfe_directional_dummies
45,eps_tvp,s_neg_x_ph2m,3.901876608213547,-0.06263996953657847,7.866393185963673,2.4102549386706564,0.007465830746984448,0.02913075035254009,-4.676594105563567e-4,0.058729160115636544,1426,driscoll_kraay,cumulative,twfe_directional_dummies
46,eps_tvp,s_neg_x_ph2m,1.8743685419529454,-2.639580806266231,6.388317890172122,2.744286345153527,0.007465830746984448,0.013993718291692709,-0.019706663542572427,0.047694100125957845,1399,driscoll_kraay,cumulative,twfe_directional_dummies
47,eps_tvp,s_neg_x_ph2m,2.2591473260830117,-2.0085239831370956,6.526818635303119,2.5945599287942094,0.007465830746984448,0.01686641156903825,-0.014995300109360602,0.0487281232474371,1372,driscoll_kraay,cumulative,twfe_directional_dummies
48,eps_tvp,s_neg_x_ph2m,2.5959255161138852,-0.707960564557967,5.899811596785737,2.0086201146026514,0.007465830746984448,0.019380740535084515,-0.005285513750529338,0.04404699482069837,1345,driscoll_kraay,cumulative,twfe_directional_dummies
0,eps_tvp,s_pos_x_wh2m,0.20231006483949507,-0.7837879710262384,1.1884081007052285,0.5995050378393496,0.007183912792363673,0.0014533778628243728,-0.005630664431556162,0.008537420157204908,2641,driscoll_kraay,cumulative,twfe_directional_dummies
1,eps_tvp,s_pos_x_wh2m,1.441642859128467,-0.3056886440762705,3.1889743623332043,1.0623021249879818,0.007183912792363673,0.010356636577712734,-0.0021960405606598252,0.022909313716085292,2614,driscoll_kraay,cumulative,twfe_directional_dummies
2,eps_tvp,s_pos_x_wh2m,-0.13319279292323774,-1.9971724441071645,1.7307868582606891,1.1332191634817852,0.007183912792363673,-9.568454089318932e-4,-0.014347512669777681,0.012433821851913895,2587,driscoll_kraay,cumulative,twfe_directional_dummies
3,eps_tvp,s_pos_x_wh2m,0.21205964791451076,-1.3736524163651527,1.797771712194174,0.9640444829237361,0.007183912792363673,0.0015234180173971904,-0.00986819916618689,0.01291503520098127,2560,driscoll_kraay,cumulative,twfe_directional_dummies
4,eps_tvp,s_pos_x_wh2m,1.675611749093917,-0.5328229240549951,3.8840464222428293,1.3426329473717165,0.007183912792363673,0.01203744867935066,-0.0038277534201832967,0.027902650778884618,2533,driscoll_kraay,cumulative,twfe_directional_dummies
5,eps_tvp,s_pos_x_wh2m,1.4032183139283203,-1.2570090854353884,4.063445713292029,1.6173034218820455,0.007183912792363673,0.010080597995908644,-0.009030243648976647,0.029191439640793935,2506,driscoll_kraay,cumulative,twfe_directional_dummies
6,eps_tvp,s_pos_x_wh2m,0.5091055467842609,-1.5666812062309456,2.5848922997994674,1.2619887380875434,0.007183912792363673,0.003657369850206754,-0.01125490115899824,0.01856964085941175,2479,driscoll_kraay,cumulative,twfe_directional_dummies
7,eps_tvp,s_pos_x_wh2m,0.016343218199600433,-2.5515468842981983,2.5842333206973995,1.5611663314121507,0.007183912792363673,1.1740825429250034e-4,-0.018330090302425498,0.0185649068110105,2452,driscoll_kraay,cumulative,twfe_directional_dummies
8,eps_tvp,s_pos_x_wh2m,0.5148280833270686,-1.9173243872734782,2.9469805539276157,1.4786437107526915,0.007183912792363673,0.0036984800536813993,-0.01377389119284478,0.021170851300207582,2425,driscoll_kraay,cumulative,twfe_directional_dummies
9,eps_tvp,s_pos_x_wh2m,1.1337793457453684,-1.4016296054625155,3.6691882969532523,1.541419193577087,0.007183912792363673,0.008144971945617868,-0.010069184852837813,0.02635912874407355,2398,driscoll_kraay,cumulative,twfe_directional_dummies
10,eps_tvp,s_pos_x_wh2m,1.555335585122793,-1.7633905086293973,4.874061678874983,2.017642201940503,0.007183912792363673,0.01117339520638207,-0.01266804363287541,0.03501483404563955,2371,driscoll_kraay,cumulative,twfe_directional_dummies
11,eps_tvp,s_pos_x_wh2m,0.4437573329323038,-3.6448020855784815,4.532316751443089,2.485667631160843,0.007183912792363673,0.0031879139807575625,-0.026183940328221047,0.03255976828973617,2344,driscoll_kraay,cumulative,twfe_directional_dummies
12,eps_tvp,s_pos_x_wh2m,2.103925116282788,-2.474916793754617,6.682767026320193,2.7837382214511757,0.007183912792363673,0.015114414557039149,-0.017779586414689477,0.04800841552876778,2317,driscoll_kraay,cumulative,twfe_directional_dummies
13,eps_tvp,s_pos_x_wh2m,0.662542205213886,-3.433967511143785,4.759051921571557,2.490501069052591,0.007183912792363673,0.004759645423516873,-0.02466932313186708,0.03418861397890083,2290,driscoll_kraay,cumulative,twfe_directional_dummies
14,eps_tvp,s_pos_x_wh2m,0.9275296953584509,-2.350499906882935,4.205559297599836,1.9929004918916704,0.007183912792363673,0.006663292443782756,-0.016885786349505938,0.030212371237071448,2263,driscoll_kraay,cumulative,twfe_directional_dummies
15,eps_tvp,s_pos_x_wh2m,-0.5067040045880282,-4.8278823958423285,3.8144743866662716,2.6270899248725605,0.007183912792363673,-0.003640117380501837,-0.03468308610351908,0.027402851342515404,2236,driscoll_kraay,cumulative,twfe_directional_dummies
16,eps_tvp,s_pos_x_wh2m,-0.10310460749276236,-3.8965431634859837,3.690333948500459,2.306246886553596,0.007183912792363673,-7.406945087188909e-4,-0.027992426278164173,0.02651103726072639,2209,driscoll_kraay,cumulative,twfe_directional_dummies
17,eps_tvp,s_pos_x_wh2m,-0.3216695255287414,-3.5421817078930222,2.8988426568355394,1.9579323835234466,0.007183912792363673,-0.0023108458193594784,-0.025446724484209284,0.020825032845490327,2182,driscoll_kraay,cumulative,twfe_directional_dummies
18,eps_tvp,s_pos_x_wh2m,0.2683112579184465,-3.608934599430638,4.145557115267531,2.3571981079769815,0.007183912792363673,0.0019275246780955167,-0.02592627143565363,0.02978132079184466,2155,driscoll_kraay,cumulative,twfe_directional_dummies
19,eps_tvp,s_pos_x_wh2m,-1.4199983565077898,-5.368924745582613,2.528928032567034,2.400776776954713,0.007183912792363673,-0.010201144358451703,-0.03856988716102881,0.01816759844412541,2128,driscoll_kraay,cumulative,twfe_directional_dummies
20,eps_tvp,s_pos_x_wh2m,-0.5011828584263435,-4.9623219078854275,3.9599561910327408,2.712179963227027,0.007183912792363673,-0.0036004539479624004,-0.03564888783388463,0.02844797993795983,2101,driscoll_kraay,cumulative,twfe_directional_dummies
21,eps_tvp,s_pos_x_wh2m,-1.7278333665122654,-6.047167541906504,2.591500808881973,2.6259687212409157,0.007183912792363673,-0.012412604224760253,-0.04344232426186852,0.018617115812348012,2074,driscoll_kraay,cumulative,twfe_directional_dummies
22,eps_tvp,s_pos_x_wh2m,-1.5244425823056664,-6.6675263420361155,3.6186411774247826,3.1267729088225957,0.007183912792363673,-0.010951462568249588,-0.04789892778197501,0.02599600264547584,2047,driscoll_kraay,cumulative,twfe_directional_dummies
23,eps_tvp,s_pos_x_wh2m,1.4831509462984709,-4.582524149259361,7.5488260418563025,3.687668614501458,0.007183912792363673,0.010654827056119871,-0.03292045385717978,0.05423010796941952,2020,driscoll_kraay,cumulative,twfe_directional_dummies
24,eps_tvp,s_pos_x_wh2m,-1.3226040277741016,-6.9108876798254215,4.265679624277219,3.397435224925453,0.007183912792363673,-0.009501471994358086,-0.04964721440968635,0.030644270420970177,1993,driscoll_kraay,cumulative,twfe_directional_dummies
25,eps_tvp,s_pos_x_wh2m,-0.710228472562288,-6.324484179253971,4.904027234129395,3.4132251129828477,0.007183912792363673,-0.005102219409541133,-0.04543454280044426,0.035230103981362004,1966,driscoll_kraay,cumulative,twfe_directional_dummies
26,eps_tvp,s_pos_x_wh2m,-2.6279442940707245,-9.700155037563135,4.444266449421686,4.299598838226025,0.007183912792363673,-0.0188789226317938,-0.06968506786226072,0.03192722259867313,1939,driscoll_kraay,cumulative,twfe_directional_dummies
27,eps_tvp,s_pos_x_wh2m,1.3045611326184665,-4.904042495676867,7.513164760913801,3.774562992454348,0.007183912792363673,0.009371853409038244,-0.035230213618988114,0.05397392043706461,1912,driscoll_kraay,cumulative,twfe_directional_dummies
28,eps_tvp,s_pos_x_wh2m,1.8722380317438454,-4.3937210323610625,8.138197095848753,3.8094326215020553,0.007183912792363673,0.013449994746594396,-0.03156410873045596,0.05846409822364475,1885,driscoll_kraay,cumulative,twfe_directional_dummies
29,eps_tvp,s_pos_x_wh2m,0.7104913846622491,-6.081340801357113,7.502323570681611,4.129140778688718,0.007183912792363673,0.005104108147139311,-0.043687821977592516,0.05389603827187113,1858,driscoll_kraay,cumulative,twfe_directional_dummies
30,eps_tvp,s_pos_x_wh2m,1.144094057325626,-5.572839190769089,7.861027305420341,4.083605457674493,0.007183912792363673,0.008219071934088822,-0.040034790752351675,0.05647293462052932,1831,driscoll_kraay,cumulative,twfe_directional_dummies
31,eps_tvp,s_pos_x_wh2m,1.442042169422052,-4.948935708329413,7.833020047173518,3.8854386633759845,0.007183912792363673,0.010359505188038942,-0.03555272254365305,0.056271732919730935,1804,driscoll_kraay,cumulative,twfe_directional_dummies
32,eps_tvp,s_pos_x_wh2m,2.091424653763172,-4.47977143808237,8.662620745608715,3.995003557869417,0.007183912792363673,0.015024612324434016,-0.03218228734090534,0.062231511989773385,1777,driscoll_kraay,cumulative,twfe_directional_dummies
33,eps_tvp,s_pos_x_wh2m,-0.3013601130808047,-6.586322270082944,5.9836020439213335,3.8209856816563805,0.007183912792363673,-0.0021649447714693557,-0.047315564810678605,0.04298567526773989,1750,driscoll_kraay,cumulative,twfe_directional_dummies
34,eps_tvp,s_pos_x_wh2m,0.8443281645527422,-5.232269296593638,6.920925625699122,3.6943089412816543,0.007183912792363673,0.006065579902283385,-0.037588166332890714,0.04971932613745748,1723,driscoll_kraay,cumulative,twfe_directional_dummies
35,eps_tvp,s_pos_x_wh2m,0.36086746155346183,-5.280997034509476,6.0027319576164,3.430010065101915,0.007183912792363673,0.0025924403734017202,-0.03793822215264725,0.04312310289945069,1696,driscoll_kraay,cumulative,twfe_directional_dummies
36,eps_tvp,s_pos_x_wh2m,1.022934771765075,-4.870723191373788,6.916592734903938,3.583089623641475,0.007183912792363673,0.007348674192636736,-0.03499085064257257,0.04968819902784604,1669,driscoll_kraay,cumulative,twfe_directional_dummies
37,eps_tvp,s_pos_x_wh2m,1.4827247141272148,-4.597369909740529,7.562819337994959,3.6964350652504145,0.007183912792363673,0.010651765041372269,-0.03302710450581281,0.05433063458855735,1642,driscoll_kraay,cumulative,twfe_directional_dummies
38,eps_tvp,s_pos_x_wh2m,4.074731935943992,-2.7458684397715913,10.895332311659576,4.14663059615627,0.007183912792363673,0.02927251888008084,-0.019726079410622814,0.0782711171707845,1615,driscoll_kraay,cumulative,twfe_directional_dummies
39,eps_tvp,s_pos_x_wh2m,0.6811409236313626,-6.6103502951984625,7.972632142461188,4.432911901312266,0.007183912792363673,0.004893256994677753,-0.04748818004768122,0.05727469403703672,1588,driscoll_kraay,cumulative,twfe_directional_dummies
40,eps_tvp,s_pos_x_wh2m,-1.1981297336450007,-6.779570839998961,4.38331137270896,3.3932752525210748,0.007183912792363673,-0.0086072595204436,-0.048703845684204265,0.031489326643317064,1561,driscoll_kraay,cumulative,twfe_directional_dummies
41,eps_tvp,s_pos_x_wh2m,-0.9463911454524893,-7.069868965788166,5.177086674883188,3.7228101759332652,0.007183912792363673,-0.006798791456395847,-0.050789322103660536,0.03719173919086884,1534,driscoll_kraay,cumulative,twfe_directional_dummies
42,eps_tvp,s_pos_x_wh2m,-3.634964001043338,-11.499791514008674,4.229863511921999,4.781475618314927,0.007183912792363673,-0.026113264386876674,-0.08261349936700212,0.03038697059324878,1507,driscoll_kraay,cumulative,twfe_directional_dummies
43,eps_tvp,s_pos_x_wh2m,-3.5877056464343227,-9.50482231889486,2.3294110260262153,3.5973515062414196,0.007183912792363673,-0.02577376448865491,-0.06828181464585253,0.016734285668542716,1480,driscoll_kraay,cumulative,twfe_directional_dummies
44,eps_tvp,s_pos_x_wh2m,-1.2676991989317494,-7.738537830365953,5.203139432502454,3.9339905541790277,0.007183912792363673,-0.009107040492074975,-0.05559298091375619,0.03737889992960624,1453,driscoll_kraay,cumulative,twfe_directional_dummies
45,eps_tvp,s_pos_x_wh2m,-1.4729814198758344,-9.141462861515798,6.195500021764128,4.66210568283363,0.007183912792363673,-0.010581770065160014,-0.06567147199176077,0.04450793186144073,1426,driscoll_kraay,cumulative,twfe_directional_dummies
46,eps_tvp,s_pos_x_wh2m,2.059772700634187,-4.265920192698842,8.385465593967215,3.845748211077542,0.007183912792363673,0.014797227453447404,-0.030645998643531715,0.060240453550426516,1399,driscoll_kraay,cumulative,twfe_directional_dummies
47,eps_tvp,s_pos_x_wh2m,-0.6471857225481867,-5.7634571175937275,4.4690856724973536,3.1104721485326956,0.007183912792363673,-0.004649325791249046,-0.041404173315321036,0.032105521732822946,1372,driscoll_kraay,cumulative,twfe_directional_dummies
48,eps_tvp,s_pos_x_wh2m,0.8021126847856156,-4.137465696022433,5.741691065593665,3.003050423375929,0.007183912792363673,0.005762307577148554,-0.029723192741621423,0.04124780789591854,1345,driscoll_kraay,cumulative,twfe_directional_dummies
0,eps_tvp,s_neg_x_wh2m,-0.1356022446745421,-1.2533572591067224,0.9821527697576381,0.6795467974276823,0.00876169703962603,-0.0011881057857315801,-0.010981536586709166,0.008605325015246005,2641,driscoll_kraay,cumulative,twfe_directional_dummies
1,eps_tvp,s_neg_x_wh2m,-0.6209578016117969,-2.4352569037831606,1.1933413005595668,1.1030155342964698,0.00876169703962603,-0.005440644132114769,-0.02133698320460577,0.010455694940376233,2614,driscoll_kraay,cumulative,twfe_directional_dummies
2,eps_tvp,s_neg_x_wh2m,-0.25115426173441263,-1.7163893285136382,1.2140808050448129,0.8907996692051278,0.00876169703962603,-0.0022005375515278644,-0.015038483298483655,0.010637408195427925,2587,driscoll_kraay,cumulative,twfe_directional_dummies
3,eps_tvp,s_neg_x_wh2m,0.31123695593318634,-1.625663169875038,2.248137081741411,1.1775516642158756,0.00876169703962603,0.002726963915422016,-0.014243568182923189,0.019697496013767222,2560,driscoll_kraay,cumulative,twfe_directional_dummies
4,eps_tvp,s_neg_x_wh2m,0.06780989363785486,-2.3120879899758426,2.4477077772515523,1.4468751775953084,0.00876169703962603,5.941297443441489e-4,-0.02025781449712624,0.021446073985814537,2533,driscoll_kraay,cumulative,twfe_directional_dummies
5,eps_tvp,s_neg_x_wh2m,0.07037872079957797,-1.5020834823983935,1.6428409239975497,0.9559891393572397,0.00876169703962603,6.166370296823291e-4,-0.013160800401001163,0.014394074460365823,2506,driscoll_kraay,cumulative,twfe_directional_dummies
6,eps_tvp,s_neg_x_wh2m,-1.4068659851221446,-2.940054780997256,0.12632281075296703,0.9321126030628534,0.00876169703962603,-0.012326533536995253,-0.025759869271002017,0.0011068021970115105,2479,driscoll_kraay,cumulative,twfe_directional_dummies
7,eps_tvp,s_neg_x_wh2m,-0.6181479645433683,-2.4886249206409166,1.25232899155418,1.1371692443930352,0.00876169703962603,-0.005416025190990486,-0.021804577599919085,0.010972527217938111,2452,driscoll_kraay,cumulative,twfe_directional_dummies
8,eps_tvp,s_neg_x_wh2m,-0.36571916281629907,-2.488112422470832,1.7566740968382342,1.2903234822104634,0.00876169703962603,-0.0032043205061820777,-0.021800087246219443,0.015391446233855287,2425,driscoll_kraay,cumulative,twfe_directional_dummies
9,eps_tvp,s_neg_x_wh2m,-0.20820045913758203,-2.5264207470474447,2.110019828772281,1.40937786191127,0.00876169703962603,-0.0018241893464745328,-0.02213573318025538,0.018487354487306318,2398,driscoll_kraay,cumulative,twfe_directional_dummies
10,eps_tvp,s_neg_x_wh2m,-2.0936657471056908,-4.385909001541211,0.19857750732982948,1.3935849469377428,0.00876169703962603,-0.01834406497838235,-0.03842800591487279,0.0017398759581080834,2371,driscoll_kraay,cumulative,twfe_directional_dummies
11,eps_tvp,s_neg_x_wh2m,-3.330524962241485,-5.861718327476805,-0.799331597006165,1.5388562992845556,0.00876169703962603,-0.029181050702071817,-0.05135860011697517,-0.007003501287168463,2344,driscoll_kraay,cumulative,twfe_directional_dummies
12,eps_tvp,s_neg_x_wh2m,-3.432402243675251,-5.939324951173868,-0.9254795361766339,1.5241007870985344,0.00876169703962603,-0.03007366857721519,-0.0520385658420771,-0.008108771312353285,2317,driscoll_kraay,cumulative,twfe_directional_dummies
13,eps_tvp,s_neg_x_wh2m,-2.794937897974157,-5.964278835905986,0.37440303995767277,1.9268224758733108,0.00876169703962603,-0.02448839910661877,-0.052257204220061665,0.0032804060068241277,2290,driscoll_kraay,cumulative,twfe_directional_dummies
14,eps_tvp,s_neg_x_wh2m,-4.2923702075698955,-7.426378743592136,-1.158361671547655,1.9053419007445238,0.00876169703962603,-0.03760844734064412,-0.0650676806528729,-0.010149214028415348,2263,driscoll_kraay,cumulative,twfe_directional_dummies
15,eps_tvp,s_neg_x_wh2m,-4.058379753834124,-6.913190814638361,-1.2035686930298874,1.7356018882332216,0.00876169703962603,-0.035558293874846665,-0.0605712834949868,-0.010545304254706536,2236,driscoll_kraay,cumulative,twfe_directional_dummies
16,eps_tvp,s_neg_x_wh2m,-2.440636518509288,-5.163892087238678,0.28261905022010225,1.655621828050804,0.00876169703962603,-0.02138411775902601,-0.04524445801370741,0.00247622249565539,2209,driscoll_kraay,cumulative,twfe_directional_dummies
17,eps_tvp,s_neg_x_wh2m,-4.195375141316773,-7.143609973237952,-1.247140309395594,1.7923995081467279,0.00876169703962603,-0.03675860595579581,-0.06259014635476196,-0.010927065556829667,2182,driscoll_kraay,cumulative,twfe_directional_dummies
18,eps_tvp,s_neg_x_wh2m,-2.791375838952825,-6.051020568419858,0.4682688905142083,1.981723282884674,0.00876169703962603,-0.024457189424636594,-0.05301720900104049,0.0041028301517673045,2155,driscoll_kraay,cumulative,twfe_directional_dummies
19,eps_tvp,s_neg_x_wh2m,-3.136321732136586,-6.587445199231384,0.3148017349582122,2.098134089591315,0.00876169703962603,-0.02747950083577591,-0.05771719910080433,0.002758197429252506,2128,driscoll_kraay,cumulative,twfe_directional_dummies
20,eps_tvp,s_neg_x_wh2m,-3.3075555280706137,-6.697509663744867,0.08239860760363982,2.0609457766507195,0.00876169703962603,-0.028979799478695008,-0.05868155059370014,7.21951636310118e-4,2101,driscoll_kraay,cumulative,twfe_directional_dummies
21,eps_tvp,s_neg_x_wh2m,-2.4521835584799727,-6.250071539911556,1.3457044229516102,2.30895194514693,0.00876169703962603,-0.0214852894249536,-0.05476123330869398,0.011790654458786779,2074,driscoll_kraay,cumulative,twfe_directional_dummies
22,eps_tvp,s_neg_x_wh2m,-4.943224631842077,-8.445205605917902,-1.4412436577662526,2.1290532584144306,0.00876169703962603,-0.043311036623017204,-0.07399433295640404,-0.012627740289630367,2047,driscoll_kraay,cumulative,twfe_directional_dummies
23,eps_tvp,s_neg_x_wh2m,-3.4456481210831282,-7.295233129628433,0.4039368874621765,2.340381505970245,0.00876169703962603,-0.030189724942087038,-0.06391862251524719,0.003539172631073105,2020,driscoll_kraay,cumulative,twfe_directional_dummies
24,eps_tvp,s_neg_x_wh2m,-2.786852259187712,-6.563501384253747,0.9897968658783229,2.2960396373175023,0.00876169703962603,-0.02441755518920009,-0.05750741064799741,0.008672300269597226,1993,driscoll_kraay,cumulative,twfe_directional_dummies
25,eps_tvp,s_neg_x_wh2m,-1.8644023270132284,-6.531025823132576,2.8022211691061196,2.837105636425744,0.00876169703962603,-0.016335328349263687,-0.05722286962026185,0.02455221292173448,1966,driscoll_kraay,cumulative,twfe_directional_dummies
26,eps_tvp,s_neg_x_wh2m,-2.7804467916698883,-6.952866170214395,1.3919725868746182,2.5366508667871916,0.00876169703962603,-0.024361432423411756,-0.060918906940483436,0.01219604209365993,1939,driscoll_kraay,cumulative,twfe_directional_dummies
27,eps_tvp,s_neg_x_wh2m,-2.3642461210506105,-6.841214920414497,2.112722678313277,2.721803767829107,0.00876169703962603,-0.02071480823975646,-0.05994065251564113,0.018511036036128217,1912,driscoll_kraay,cumulative,twfe_directional_dummies
28,eps_tvp,s_neg_x_wh2m,-1.6672864618492806,-6.1012600359887585,2.7666871122901977,2.695664526914342,0.00876169703962603,-0.0146082588569934,-0.05345739199531131,0.024240874281324515,1885,driscoll_kraay,cumulative,twfe_directional_dummies
29,eps_tvp,s_neg_x_wh2m,-1.8714733117217677,-7.124513403781745,3.3815667803382103,3.1936216122742933,0.00876169703962603,-0.016397282175051736,-0.06242282799869049,0.029628263648587026,1858,driscoll_kraay,cumulative,twfe_directional_dummies
30,eps_tvp,s_neg_x_wh2m,-1.117992459892112,-5.917630020640472,3.6816451008562483,2.9179724457573055,0.00876169703962603,-0.009795511226160942,-0.05184848143344775,0.03225745898112587,1831,driscoll_kraay,cumulative,twfe_directional_dummies
31,eps_tvp,s_neg_x_wh2m,-0.1536458006221459,-4.4138300032041045,4.1065384019598135,2.590008091162295,0.00876169703962603,-0.001346197956462027,-0.03867264127248596,0.03598024535956191,1804,driscoll_kraay,cumulative,twfe_directional_dummies
32,eps_tvp,s_neg_x_wh2m,-2.7018075741176175,-7.693979071309439,2.2903639230742043,3.0350247677929745,0.00876169703962603,-0.023672419423785517,-0.06741231365203655,0.020067474804465517,1777,driscoll_kraay,cumulative,twfe_directional_dummies
33,eps_tvp,s_neg_x_wh2m,-3.4346558705611283,-8.794144644921815,1.924832903799559,3.2583378159270153,0.00876169703962603,-0.030093414173229603,-0.07705163110145458,0.016864802754995373,1750,driscoll_kraay,cumulative,twfe_directional_dummies
