uf_code,region,horizon,coefficient,estimate,std_error,conf_low,conf_high
17,North,10,ricardian,35.21646104547436,67.83136109372626,-97.73056372056057,168.1634858115093
17,North,10,ph2m_diff,-141.99453272492917,210.79964731311097,-555.1542494123722,271.1651839625139
17,North,10,wh2m_diff,-10.166649848448898,78.26172051024265,-163.55680341666414,143.22350371976637
17,North,11,ricardian,-42.24153907859073,66.75807947406274,-173.08497052481633,88.60189236763486
17,North,11,ph2m_diff,93.58532877847227,208.52588161299738,-315.11788902746565,502.2885465844102
17,North,11,wh2m_diff,83.059601607451,76.37976260804298,-66.64198225203235,232.76118546693436
17,North,12,ricardian,6.499406028906762,25.859058291477872,-44.18341689651173,57.182228954325254
17,North,12,ph2m_diff,-77.56202927474862,84.03742827888547,-242.272362054732,87.14830350523476
17,North,12,wh2m_diff,45.3565220818019,27.05522450108054,-7.670743533961613,98.38378769756541
17,North,13,ricardian,38.62680618925852,81.73895910548963,-121.57860979129346,198.8322221698105
17,North,13,ph2m_diff,-120.7116925857772,257.92758657020255,-626.2404728827112,384.8170877111567
17,North,13,wh2m_diff,-43.39853978549996,90.45153023660393,-220.6802813957794,133.88320182477946
17,North,14,ricardian,-63.699198098208484,78.31656137923252,-217.19683779452478,89.79844159810781
17,North,14,ph2m_diff,203.4700775054598,245.1033667182098,-276.92369375174474,683.8638487626644
17,North,14,wh2m_diff,68.48154317684633,88.38554996711716,-104.75095151246866,241.71403786616133
17,North,15,ricardian,-347.39500045452576,134.1373496539049,-610.2993747578356,-84.4906261512159
17,North,15,ph2m_diff,1053.641429859572,414.7154174722368,240.81414778049486,1866.4687119386494
17,North,15,wh2m_diff,422.3389026938596,155.9533827439653,116.67588924849724,728.001916139222
17,North,16,ricardian,5.2890036457524445,56.669868351879664,-105.78189733255793,116.35990462406282
17,North,16,ph2m_diff,-47.92421225100793,174.5327261023697,-390.00206953524633,294.1536450332305
17,North,16,wh2m_diff,22.96962128494218,66.64539213950597,-107.65294704403834,153.5921896139227
17,North,17,ricardian,144.6530276461852,25.856088269202623,93.97602585745946,195.33002943491093
17,North,17,ph2m_diff,-436.5027818321362,79.87141873018784,-593.0478859374223,-279.9576777268501
17,North,17,wh2m_diff,-176.9698383153572,30.627211212339642,-236.99806923844423,-116.94160739227019
17,North,18,ricardian,332.1138115852008,28.982951484277283,275.3082705103456,388.91935266005595
17,North,18,ph2m_diff,-963.1509206440305,89.24542385605183,-1138.068737186904,-788.2331041011572
17,North,18,wh2m_diff,-441.6755379826981,34.09502576707273,-508.50056053812574,-374.8505154272704
17,North,19,ricardian,190.11695722017015,18.309105813854522,154.23176923588238,226.00214520445792
17,North,19,ph2m_diff,-603.908775315614,56.66989910227282,-714.9797365635875,-492.8378140676405
17,North,19,wh2m_diff,-205.55957401947626,21.241136351591685,-247.19143625930047,-163.92771177965204
17,North,20,ricardian,-19.91557144179086,23.52287741832184,-66.0195639944522,26.188421110870472
17,North,20,ph2m_diff,7.410212197520423,70.81581436173765,-131.38623348735968,146.20665788240052
17,North,20,wh2m_diff,72.6176018097936,29.254458725056594,15.279916321469123,129.95528729811807
17,North,21,ricardian,-110.73918776181546,23.02623426570777,-155.86977762218478,-65.60859790144613
17,North,21,ph2m_diff,278.92380244855894,69.14480048235868,143.4024837849282,414.44512111218967
17,North,21,wh2m_diff,186.54374475963255,28.69201865084042,130.3084215602338,242.7790679590313
17,North,22,ricardian,-127.10985015719183,19.63918216260666,-165.60193988172233,-88.61776043266133
17,North,22,ph2m_diff,334.17120366010454,57.398294073643896,221.67261450172367,446.6697928184854
17,North,22,wh2m_diff,201.5313023615816,25.949793013037937,150.67064264975812,252.39196207340507
17,North,23,ricardian,107.43749958412391,12.532560190450956,82.8741329767596,132.00086619148823
17,North,23,ph2m_diff,-368.69486876355165,37.146017298574534,-441.49972483785956,-295.89001268924375
17,North,23,wh2m_diff,-90.58388108966312,16.108578672911754,-122.15611513070019,-59.01164704862606
17,North,24,ricardian,294.6856517640401,23.662266475633555,248.3084616792088,341.06284184887136
17,North,24,ph2m_diff,-1017.0973453194043,70.63687323080791,-1155.5430728323092,-878.6516178064994
17,North,24,wh2m_diff,-244.52415687737863,29.919611750184057,-303.16551833916077,-185.88279541559646
21,Northeast,0,ricardian,-1.2010797927935206,3.2429622208643036,-7.557168948911584,5.155009363324543
21,Northeast,0,ph2m_diff,-2.763400649707622,6.355713916185186,-15.22037102147061,9.693569722055367
21,Northeast,0,wh2m_diff,7.220694734700849,10.507123510292722,-13.372888926586953,27.81427839598865
21,Northeast,1,ricardian,1.6948243194159662,4.016730795138819,-6.177823374649052,9.567472013480984
21,Northeast,1,ph2m_diff,-0.43819961050319645,6.454816783538839,-13.089408033043995,12.213008812037604
21,Northeast,1,wh2m_diff,-6.331900912915426,12.506301151107749,-30.843800748898435,18.179998923067583
21,Northeast,2,ricardian,3.666848498466101,5.7383672283942815,-7.5801445992516205,14.913841596183822
21,Northeast,2,ph2m_diff,-2.6029729803105504,8.34127497202887,-18.951571510632483,13.745625550011383
21,Northeast,2,wh2m_diff,-12.451629264705785,17.841310609066053,-47.419955495467626,22.516696966056053
21,Northeast,3,ricardian,-9.121215883204924,12.84997113001615,-34.30669650041604,16.064264734006194
21,Northeast,3,ph2m_diff,-5.119246047133416,13.350395258943783,-31.28553993403752,21.047047839770688
21,Northeast,3,wh2m_diff,40.55976546216259,41.241300132689126,-40.27169747351505,121.39122839784022
21,Northeast,4,ricardian,-7.249737068056335,9.762205755949457,-26.383308759386885,11.883834623274213
21,Northeast,4,ph2m_diff,-1.6321029912463167,9.613018628789634,-20.473273286386615,17.20906730389398
21,Northeast,4,wh2m_diff,30.209462446018065,33.091320513439335,-34.648333961194524,95.06725885323065
21,Northeast,5,ricardian,-2.790912867451464,4.600667624975326,-11.808055717242532,6.2262299823396035
21,Northeast,5,ph2m_diff,-4.363446317978278,7.210531170296726,-18.49582772116331,9.768935085206751
21,Northeast,5,wh2m_diff,15.078285698172806,15.280333718059149,-14.870618060976142,45.027189457321754
21,Northeast,6,ricardian,19.620870819955442,8.886034901926795,2.2045624468130143,37.03717919309787
21,Northeast,6,ph2m_diff,-4.285696770767075,10.94049857104589,-25.728679942928945,17.157286401394796
21,Northeast,6,wh2m_diff,-74.62697935017482,30.17404499620538,-133.7670208106284,-15.48693788972124
21,Northeast,7,ricardian,3.1854592050000665,4.074639450262362,-4.800687367500248,11.171605777500382
21,Northeast,7,ph2m_diff,3.932017333240691,5.599795449093563,-7.043380067773989,14.907414734255372
21,Northeast,7,wh2m_diff,-16.50681851284444,14.452394183073189,-44.83299060204406,11.819353576355187
21,Northeast,8,ricardian,-3.2841339629594657,4.77857068870376,-12.649960410397597,6.0816924844786655
21,Northeast,8,ph2m_diff,-2.940414194247829,6.912121853604864,-16.487924084065604,10.607095695569944
21,Northeast,8,wh2m_diff,15.674232773273175,16.580468248829924,-16.82288784124337,48.17135338778972
21,Northeast,9,ricardian,-8.882078163468528,3.1270784021122555,-15.011039208441609,-2.753117118495446
21,Northeast,9,ph2m_diff,7.390665929879349,4.687272625070054,-1.796219600978473,16.57755146073717
21,Northeast,9,wh2m_diff,28.67568486886649,9.766508598242408,9.5336797616106,47.81768997612238
21,Northeast,10,ricardian,-7.855999312978673,5.210120150043714,-18.067647162190774,2.3556485362334296
21,Northeast,10,ph2m_diff,5.137161518095134,6.048857833296245,-6.718381982768493,16.99270501895876
21,Northeast,10,wh2m_diff,26.709581782735285,16.65465954797135,-5.932951106064692,59.35211467153526
21,Northeast,11,ricardian,-8.269467116314738,3.5263257142542765,-15.180938514010602,-1.3579957186188745
21,Northeast,11,ph2m_diff,12.687666145157014,4.5797594234257035,3.7115026173847117,21.663829672929317
21,Northeast,11,wh2m_diff,21.295849314942252,11.464496334570727,-1.174150601707833,43.76584923159234
21,Northeast,12,ricardian,4.304286887741199,3.6459854017319513,-2.8417131878122257,11.450286963294623
21,Northeast,12,ph2m_diff,-21.910635494118427,4.061826835075689,-29.871669802305092,-13.949601185931762
21,Northeast,12,wh2m_diff,2.5766700402157454,11.768008369038569,-20.48820253286579,25.641542613297283
21,Northeast,13,ricardian,-11.66471569476775,3.4513206962153498,-18.42917995844754,-4.90025143108796
21,Northeast,13,ph2m_diff,-3.342847674093381,3.8684541287854417,-10.924878442358118,4.239183094171357
21,Northeast,13,wh2m_diff,49.1281139231986,10.63701807343049,28.279941596373206,69.97628625002399
21,Northeast,14,ricardian,-13.44560260164164,1.9626640665938897,-17.292353485916585,-9.598851717366696
21,Northeast,14,ph2m_diff,17.933959737382274,2.675883452090777,12.68932454445764,23.178594930306907
21,Northeast,14,wh2m_diff,36.977174261415975,5.964879706963667,25.286224863653356,48.66812365917859
21,Northeast,15,ricardian,-6.972113707374348,1.9565102335136177,-10.80680330044509,-3.137424114303606
21,Northeast,15,ph2m_diff,12.17287099251984,2.165724410840057,7.928129146834101,16.417612838205578
21,Northeast,15,wh2m_diff,16.625372137920493,8.085580674979141,0.7779252208683154,32.472819054972675
21,Northeast,16,ricardian,-1.4881101945089341,0.995977282773327,-3.4401897981647203,0.46396940914685203
21,Northeast,16,ph2m_diff,25.327972329155735,1.7416538634716632,21.914393483216234,28.741551175095235
21,Northeast,16,wh2m_diff,-17.54836880486539,3.2646657352032724,-23.94699606742578,-11.149741542305
21,Northeast,17,ricardian,-5.448996526847825,1.2671206561550603,-7.932507376978505,-2.965485676717145
21,Northeast,17,ph2m_diff,4.113131843547038,1.783703257263214,0.6171377002043554,7.60912598688972
21,Northeast,17,wh2m_diff,17.77994655133665,5.361092473616346,7.27239838525986,28.287494717413438
21,Northeast,18,ricardian,5.6711625074535945,2.356892101110833,1.0517388738294269,10.290586141077762
21,Northeast,18,ph2m_diff,-2.1961987691694773,2.968617198967733,-8.01458156303241,3.622184024693455
21,Northeast,18,wh2m_diff,-20.63283365770623,7.7549891233196,-35.83233303991249,-5.4333342754999645
21,Northeast,19,ricardian,0.8464440096203649,0.9292158542403793,-0.974785598554399,2.6676736177951286
21,Northeast,19,ph2m_diff,-3.9319640271464937,2.937710034495282,-9.689769891779166,1.8258418374861787
21,Northeast,19,wh2m_diff,0.29862504862347095,2.4399700682437007,-4.4836284084899205,5.080878505736862
21,Northeast,20,ricardian,5.390215603190043,3.3076458029240126,-1.0926510441560904,11.873082250536177
21,Northeast,20,ph2m_diff,-8.065502257524642,3.817211986383519,-15.547100272190939,-0.5839042428583454
21,Northeast,20,wh2m_diff,-14.018536405345984,10.078807485669383,-33.772636084370674,5.735563273678704
21,Northeast,21,ricardian,12.204324242124763,4.683805214422308,3.024234711256133,21.38441377299339
21,Northeast,21,ph2m_diff,-3.6055488973066545,4.040745662765587,-11.525264867013636,4.314167072400326
21,Northeast,21,wh2m_diff,-45.114792281303124,15.216637752119162,-74.9388542412492,-15.290730321357039
21,Northeast,22,ricardian,17.79777941987558,1.652163709301737,14.559598053080073,21.03596078667109
21,Northeast,22,ph2m_diff,-29.1784241173838,1.4649648351987035,-32.04970243299091,-26.307145801776684
21,Northeast,22,wh2m_diff,-44.22664266808778,5.775679729332025,-55.54676692381659,-32.90651841235896
21,Northeast,23,ricardian,8.504151585301187,2.3449547382216425,3.9081247530102177,13.100178417592158
21,Northeast,23,ph2m_diff,-9.485861685618637,2.123301372453509,-13.647455903951982,-5.324267467285292
21,Northeast,23,wh2m_diff,-24.977602942843077,7.541135220237427,-39.75795637705497,-10.197249508631192
21,Northeast,24,ricardian,6.2820031379006736,0.9171617983581334,4.4843990451227445,8.079607230678603
21,Northeast,24,ph2m_diff,-8.037900849221977,1.0530165169867582,-10.101775297641833,-5.974026400802121
21,Northeast,24,wh2m_diff,-17.46581203721462,3.30392453577853,-23.941385134978756,-10.990238939450482
22,Northeast,0,ricardian,-18.7104554154842,6.418487585968678,-31.290459919200245,-6.130450911768159
22,Northeast,0,ph2m_diff,86.48372342609042,21.729756406887464,43.894183475762496,129.07326337641834
22,Northeast,0,wh2m_diff,-3.854378241524625,8.632490498467943,-20.77374871540601,13.064992232356762
22,Northeast,1,ricardian,-11.121500062546415,8.488589397565697,-27.758829561323736,5.515829436230904
22,Northeast,1,ph2m_diff,55.2437589708466,29.31724029257998,-2.2169761287166807,112.70449407040988
22,Northeast,1,wh2m_diff,-5.944995767654186,10.912837158017076,-27.333763566518094,15.443772031209724
22,Northeast,2,ricardian,-1.0169715524792924,10.054399282072616,-20.723232031526997,18.68928892656841
22,Northeast,2,ph2m_diff,15.654170496739631,35.47956982094558,-53.884508539287914,85.19284953276718
22,Northeast,2,wh2m_diff,-10.534617177194708,14.304984805516993,-38.57187219540072,17.502637841011307
22,Northeast,3,ricardian,6.783413017380537,8.946525808339137,-10.751455353722266,24.318281388483342
22,Northeast,3,ph2m_diff,3.720472409371496,36.4404359787061,-67.70146968983005,75.14241450857304
22,Northeast,3,wh2m_diff,-31.06277945389621,15.03878805636095,-60.53826241549479,-1.5872964922976252
22,Northeast,4,ricardian,-3.549540598086354,8.751260696973706,-20.701696383475706,13.602615187303
22,Northeast,4,ph2m_diff,85.41459150851264,43.537925508084875,0.08182555107855194,170.74735746594672
22,Northeast,4,wh2m_diff,-63.72787851079592,18.408187487943472,-99.80726300782598,-27.648494013765863
22,Northeast,5,ricardian,-1.4388312999732342,16.96952398749642,-34.69848715025475,31.820824550308277
22,Northeast,5,ph2m_diff,25.011707737477806,80.1875709176656,-132.15304326889822,182.1764587438538
22,Northeast,5,wh2m_diff,-17.32661890506128,13.293186853659227,-43.38078637799468,8.727548567872123
22,Northeast,6,ricardian,19.311743271619072,16.94660516339114,-13.90299250884808,52.52647905208622
22,Northeast,6,ph2m_diff,-78.79200201498472,79.56611563220233,-234.73872304385068,77.15471901388125
22,Northeast,6,wh2m_diff,-6.383796213458753,9.86310768391286,-25.715132049568226,12.947539622650721
22,Northeast,7,ricardian,1.3246386049393735,16.514678430749285,-31.043536335589685,33.69281354546843
22,Northeast,7,ph2m_diff,9.678490799506832,82.0506059026378,-151.1377416793528,170.4947232783665
22,Northeast,7,wh2m_diff,-14.91704868701861,11.546362948996228,-37.54750421947891,7.7134068454416855
22,Northeast,8,ricardian,6.947540973707124,16.084948370564806,-24.578378525786125,38.473460473200376
22,Northeast,8,ph2m_diff,-19.243444421452025,78.89344790503934,-173.87176093151612,135.38487208861204
22,Northeast,8,wh2m_diff,-10.948224690278632,11.028714163922391,-32.56410724735329,10.667657866796027
22,Northeast,9,ricardian,-1.4613634977752703,10.458377412686042,-21.959406563367107,19.036679567816567
22,Northeast,9,ph2m_diff,8.163732562950244,46.9891620432631,-83.93333270556197,100.26079783146245
22,Northeast,9,wh2m_diff,-2.0416732162002873,7.413269582562657,-16.57141460570938,12.488068173308802
22,Northeast,10,ricardian,41.53404620075831,12.290878354708214,17.444367287167296,65.62372511434933
22,Northeast,10,ph2m_diff,-192.36008733001432,49.52604859318339,-289.42935886923436,-95.29081579079427
22,Northeast,10,wh2m_diff,8.52431065322831,10.1499725311706,-11.36926995193692,28.41789125839354
22,Northeast,11,ricardian,25.108243841803244,14.614164370572936,-3.534991988668178,53.75147967227467
22,Northeast,11,ph2m_diff,-95.12316477780695,56.96299235178189,-206.76857823893,16.522248683316107
22,Northeast,11,wh2m_diff,-13.906040293528733,12.212925219918537,-37.84293387044998,10.030853283392517
22,Northeast,12,ricardian,30.963773473007066,22.42816619021366,-12.99462449909062,74.92217144510475
22,Northeast,12,ph2m_diff,-140.12544268014037,101.90611629929163,-339.8577604311021,59.60687507082139
22,Northeast,12,wh2m_diff,3.316252562060903,14.995769228845882,-26.074915046951006,32.70742017107281
22,Northeast,13,ricardian,-89.16606015784194,18.137711425561893,-124.7153213139239,-53.616799001759986
22,Northeast,13,ph2m_diff,485.6835202325808,79.8703450833455,329.14052043643784,642.2265200287238
22,Northeast,13,wh2m_diff,-84.8279152972832,4.399395936281872,-93.45057288612753,-76.20525770843886
22,Northeast,14,ricardian,-107.72521555462157,9.86350580776582,-127.05733169914423,-88.39309941009891
22,Northeast,14,ph2m_diff,529.4002548298314,55.98761320947564,419.66654935890017,639.1339603007626
22,Northeast,14,wh2m_diff,-50.146223303801534,14.797707698619567,-79.14919744684697,-21.143249160756096
22,Northeast,15,ricardian,-6.227601263855048,10.797035757553811,-27.38940248845166,14.93419996074156
22,Northeast,15,ph2m_diff,28.81172601979172,68.08380917550228,-104.63008789449042,162.25353993407384
22,Northeast,15,wh2m_diff,-1.5404664699629507,21.097300491451154,-42.8904156042264,39.809482664300496
22,Northeast,16,ricardian,8.120403713442034,16.7311582672002,-24.672063909909934,40.912871336794
22,Northeast,16,ph2m_diff,-56.938616659598296,85.5335070040438,-224.5812098589286,110.703976539732
22,Northeast,16,wh2m_diff,18.752307816286034,11.882290690905014,-4.536553991723348,42.04116962429542
22,Northeast,17,ricardian,28.143309524870723,16.65301795840952,-4.496005907510678,60.782624957252125
22,Northeast,17,ph2m_diff,-113.41140663417079,71.42415711992724,-253.40018221535826,26.57736894701668
22,Northeast,17,wh2m_diff,-10.043667108945364,11.49350784843457,-32.57052854790557,12.48319433001484
22,Northeast,18,ricardian,44.217930134970814,16.47636918378472,11.924839938767157,76.51102033117448
22,Northeast,18,ph2m_diff,-213.37866030624522,75.665309785837,-361.6799423655518,-65.0773782469386
22,Northeast,18,wh2m_diff,16.671101840542832,8.476315442239342,0.05782885215302258,33.28437482893264
22,Northeast,19,ricardian,94.27298407525765,30.684305816341517,34.13284978461538,154.41311836589992
22,Northeast,19,ph2m_diff,-414.9596502031531,130.99422920533922,-671.7036216282029,-158.21567877810332
22,Northeast,19,wh2m_diff,0.029065225575322984,6.403828094566177,-12.522207202960143,12.580337654110789
22,Northeast,20,ricardian,-582.8894305803124,52.197511087634616,-685.1946723947063,-480.5841887659184
22,Northeast,20,ph2m_diff,2800.6454299364286,248.3861819372589,2313.817459081988,3287.473400790869
22,Northeast,20,wh2m_diff,-212.615198253417,20.625097521781328,-253.03964657373473,-172.19074993309926
22,Northeast,21,ricardian,-517.9659190178885,42.58407397146552,-601.4291703169505,-434.5026677188265
22,Northeast,21,ph2m_diff,2451.361850137205,219.60212000797065,2020.9496039929395,2881.77409628147
22,Northeast,21,wh2m_diff,-155.1299787473634,29.70404926571679,-213.34884550317173,-96.91111199155505
22,Northeast,22,ricardian,-178.9042768138947,41.59233064645294,-260.42374691402404,-97.3848067137654
22,Northeast,22,ph2m_diff,811.6808543208165,220.40919276432484,379.6867746411935,1243.6749340004394
22,Northeast,22,wh2m_diff,-22.088552441879884,34.22622187781885,-89.17071464928169,44.993609765521924
22,Northeast,23,ricardian,-55.005118360124925,36.01269265603287,-125.58869895225945,15.5784622320096
22,Northeast,23,ph2m_diff,348.64147862552346,182.83350651971017,-9.705609320277631,706.9885665713246
22,Northeast,23,wh2m_diff,-95.71793328582791,22.495073700198184,-139.80746756779052,-51.628399003865304
22,Northeast,24,ricardian,-57.57006615734571,33.72992922027611,-123.67951263017207,8.539380315480656
22,Northeast,24,ph2m_diff,359.76363302937415,181.40338151615276,4.219538583935787,715.3077274748125
22,Northeast,24,wh2m_diff,-96.13501856700333,30.014821065225068,-154.9629868572586,-37.30705027674806
23,Northeast,0,ricardian,-4.280052151077706,1.3135297095085536,-6.8545230743378305,-1.7055812278175817
23,Northeast,0,ph2m_diff,-0.8182831662880228,2.4753125098835196,-5.669806536141167,4.033240203565122
23,Northeast,0,wh2m_diff,17.712073902404917,5.121463698421402,7.6741895053696645,27.74995829944017
23,Northeast,1,ricardian,0.8532297220529739,1.2064107105403512,-1.5112918211694908,3.2177512652754388
23,Northeast,1,ph2m_diff,-4.068432805616982,3.1150172459909427,-10.173754418980376,2.0368888077464122
23,Northeast,1,wh2m_diff,0.2425720691661244,5.667435427183716,-10.865397252820335,11.350541391152584
23,Northeast,2,ricardian,4.538764528966825,2.158311274592903,0.3085521633379962,8.768976894595653
23,Northeast,2,ph2m_diff,-6.126542694647143,4.322934786271894,-14.59933918325541,2.3462537939611243
23,Northeast,2,wh2m_diff,-12.547883047561504,8.284588996336561,-28.785379107097995,3.6896130119749895
23,Northeast,3,ricardian,4.578309876562839,1.9777752054795383,0.7019417043066389,8.454678048819039
23,Northeast,3,ph2m_diff,-17.189018182564315,3.3618764019912537,-23.77817485094227,-10.599861514186356
23,Northeast,3,wh2m_diff,-2.8528414765507843,7.2277205372907245,-17.018913419961095,11.313230466859524
23,Northeast,4,ricardian,4.511125388057931,2.109245761802205,0.37707966038186047,8.645171115734001
23,Northeast,4,ph2m_diff,-9.932828544287403,3.9178629262842937,-17.611698776169323,-2.2539583124054827
23,Northeast,4,wh2m_diff,-9.197487202896275,8.270808573649584,-25.407974130274553,7.012999724482006
23,Northeast,5,ricardian,7.6795550953777045,2.648671566156404,2.488254218835853,12.870855971919557
23,Northeast,5,ph2m_diff,1.4572026888227487,8.49546561830166,-15.193603954946807,18.108009332592303
23,Northeast,5,wh2m_diff,-32.04484202339406,16.42101714993953,-64.22944422679011,0.13976018000198565
23,Northeast,6,ricardian,-0.720792068920407,2.0775441740524134,-4.792703826354151,3.351119688513337
23,Northeast,6,ph2m_diff,-27.096047424349972,6.402210877778174,-39.64415016622576,-14.547944682474187
23,Northeast,6,wh2m_diff,26.73360996585433,12.809891946523985,1.6266831048176336,51.840536826891025
23,Northeast,7,ricardian,2.3775337727581567,2.656121128005897,-2.8283679767093046,7.583435522225618
23,Northeast,7,ph2m_diff,-11.458898895177384,6.391333182902514,-23.985681746862063,1.067883956507293
23,Northeast,7,wh2m_diff,0.5302496619965815,14.690526081487715,-28.262652371665666,29.32315169565883
23,Northeast,8,ricardian,3.326444300492935,2.9159357621922535,-2.388684774636234,9.041573375622104
23,Northeast,8,ph2m_diff,-7.36746351664685,5.793137887741325,-18.72180513409429,3.986878100800589
23,Northeast,8,wh2m_diff,-6.997763891912387,14.568641281625448,-35.551776107581716,21.556248323756947
23,Northeast,9,ricardian,3.113596145853175,2.5955839053738403,-1.9736548275313712,8.200847119237721
23,Northeast,9,ph2m_diff,-15.264005279502594,5.208888708489624,-25.473239547619613,-5.054771011385574
23,Northeast,9,wh2m_diff,1.0652799578093317,13.149259261267876,-24.70679461765546,26.837354533274123
23,Northeast,10,ricardian,2.9874852256249245,1.018063807788461,0.9921168283958328,4.982853622854016
23,Northeast,10,ph2m_diff,-19.454896334294595,3.0716305241462916,-25.475181535435215,-13.434611133153975
23,Northeast,10,wh2m_diff,5.339924097190863,6.114478653249799,-6.644233847417716,17.324082041799443
23,Northeast,11,ricardian,2.1224190678210046,1.0046332287420854,0.1533741218143274,4.091464013827682
23,Northeast,11,ph2m_diff,-12.75851929806759,2.1617600115195166,-16.995491063864733,-8.521547532270445
23,Northeast,11,wh2m_diff,2.8218925414363047,5.2256197834713785,-7.420134031067593,13.063919113940202
23,Northeast,12,ricardian,-4.443140080744837,1.186899944171791,-6.769421224574148,-2.116858936915526
23,Northeast,12,ph2m_diff,-7.733948453200332,2.9221812555857696,-13.461318470446475,-2.0065784359541894
23,Northeast,12,wh2m_diff,24.576282343771794,7.078226388620911,10.703213547653796,38.44935113988979
23,Northeast,13,ricardian,4.113400679762863,1.228211660578261,1.7061500596373387,6.520651299888388
23,Northeast,13,ph2m_diff,-1.6546316053870402,5.477797200347941,-12.390916832683343,9.081653621909263
23,Northeast,13,wh2m_diff,-15.046508862809988,9.610034495233045,-33.881830363654316,3.7888126380343383
23,Northeast,14,ricardian,1.0098338106002818,1.244311747374312,-1.4289723997934718,3.448640020994035
23,Northeast,14,ph2m_diff,11.26738009981256,7.242068931344326,-2.9268141791787965,25.461574378803917
23,Northeast,14,wh2m_diff,-14.071662590225648,11.03978452209488,-35.70924265061434,7.565917470163049
23,Northeast,15,ricardian,4.086723829970779,1.0519243327727308,2.0249900232749,6.148457636666659
23,Northeast,15,ph2m_diff,20.264423385819654,6.2575190117430255,7.999911490228653,32.528935281410654
23,Northeast,15,wh2m_diff,-34.106508878513715,8.39551206260547,-50.56141015299202,-17.651607604035412
23,Northeast,16,ricardian,-2.3157392537377826,0.708104908782578,-3.7035993722276555,-0.9278791352479094
23,Northeast,16,ph2m_diff,-8.00690617035033,1.5683199108786312,-11.080756711909515,-4.933055628791146
23,Northeast,16,wh2m_diff,16.190125447596525,4.079584442643885,8.194286868124601,24.18596402706845
23,Northeast,17,ricardian,-3.800849127501092,0.6999052822030315,-5.172638273208376,-2.429059981793807
23,Northeast,17,ph2m_diff,-16.78611062165068,1.3436268659417285,-19.419570887556894,-14.152650355744463
23,Northeast,17,wh2m_diff,29.943213197453524,3.4529647037500295,23.17552673821545,36.7108996566916
23,Northeast,18,ricardian,0.5128598759074839,1.5708188433948815,-2.5658884833833473,3.5916082351983154
23,Northeast,18,ph2m_diff,10.776969891922525,5.322422687632778,0.34521311366340157,21.208726670181647
23,Northeast,18,wh2m_diff,-11.644216145691576,10.990517452064761,-33.18523452319743,9.896802231814277
23,Northeast,19,ricardian,-1.8195895778149462,2.0876071228583886,-5.911224352486672,2.2720451968567787
23,Northeast,19,ph2m_diff,-1.6898741074422863,3.3559657585118208,-8.267446127475099,4.887697912590527
23,Northeast,19,wh2m_diff,8.622893779972722,11.022212513012928,-12.980245775479338,30.22603333542478
23,Northeast,20,ricardian,-11.638292441481324,1.433348073689465,-14.44760304322254,-8.82898183974011
23,Northeast,20,ph2m_diff,-43.25226031942742,2.116277214775618,-47.40008744169037,-39.104433197164475
23,Northeast,20,wh2m_diff,84.67237515028411,6.572587460236552,71.79034044298089,97.55440985758733
23,Northeast,21,ricardian,-24.005701992820747,1.372080213972432,-26.694929796106724,-21.31647418953477
23,Northeast,21,ph2m_diff,-123.58714932381938,3.243703715160935,-129.94469178205358,-117.22960686558517
23,Northeast,21,wh2m_diff,205.37373705151015,7.632916563620077,190.41349548981557,220.33397861320472
23,Northeast,22,ricardian,-4.414130278053232,0.7459077595718906,-5.876082622603099,-2.952177933503365
23,Northeast,22,ph2m_diff,26.929813631662213,2.6128760738527914,21.808670630844325,32.0509566324801
23,Northeast,22,wh2m_diff,-6.305303681320368,4.081522217931928,-14.304940230566988,1.6943328679262528
23,Northeast,23,ricardian,9.179864733891693,0.40883123482440104,8.37857023788083,9.981159229902556
23,Northeast,23,ph2m_diff,57.99266694448086,2.3536460282047584,53.37960549684379,62.60572839211793
23,Northeast,23,wh2m_diff,-87.90956952821708,3.164788813947165,-94.11244162222876,-81.7066974342054
23,Northeast,24,ricardian,20.47753529882512,0.44492484597904297,19.605498624879164,21.349571972771077
23,Northeast,24,ph2m_diff,102.49846088485387,1.7180578255203762,99.13112942347674,105.865792346231
23,Northeast,24,wh2m_diff,-172.21958414153488,3.083282575805051,-178.26270694427268,-166.17646133879708
24,Northeast,0,ricardian,1.1430497131965414,4.128015954941272,-6.94771288609507,9.233812312488153
24,Northeast,0,ph2m_diff,-13.46421845570907,15.010902502638823,-42.885046736323325,15.956609824905186
24,Northeast,0,wh2m_diff,7.382087129494316,5.69572593343588,-3.7813305658507907,18.545504824839423
24,Northeast,1,ricardian,-1.3245831423296452,3.7571837725114787,-8.688528019750475,6.039361735091185
24,Northeast,1,ph2m_diff,3.147541148510367,12.32180681894743,-21.002756441086646,27.29783873810738
24,Northeast,1,wh2m_diff,2.599336754952762,6.040737112706925,-9.240290426027283,14.438963935932808
24,Northeast,2,ricardian,-1.4042976001770717,3.2760747578805014,-7.825286136283632,5.016690935929489
24,Northeast,2,ph2m_diff,0.6004245987062049,8.339237067995795,-15.744179713106949,16.94502891051936
24,Northeast,2,wh2m_diff,5.188944204274758,6.595599067616968,-7.738192424720459,18.116080833269976
24,Northeast,3,ricardian,12.74326115793488,3.654221685914241,5.58111826201773,19.90540405385203
24,Northeast,3,ph2m_diff,-18.930392298627424,10.577354358174542,-39.661625892367304,1.8008412951124555
